period.month,avg.effect,avg_CI.lower_68,avg_CI.upper_68,avg_CI.lower_90,avg_CI.upper_90,avg_CI.lower_95,avg_CI.upper_95,avg_SE.upper,avg_SE.lower,median.effect,median_CI.lower_68,median_CI.upper_68,median_CI.lower_90,median_CI.upper_90,median_CI.lower_95,median_CI.upper_95,median_SE.upper,median_SE.lower,percentile_2.5,percentile_16,percentile_84,percentile_97.5,correction.min_estimate_95,correction.max_estimate_95,correction.min_estimate_68,correction.max_estimate_68,correction.mean,correction.median
0,0.9975683400800138,0.8240536690795346,1.169220446502155,0.7125988221754705,1.2798346640750105,0.6585258022743546,1.3333590444299122,0.17077464585759955,0.1722112290093167,1,0.9272735718978771,1.0619917191907062,0.8784069056558957,1.102790139643012,0.8560947294532935,1.1230483727975327,0.06395838719544819,0.07228720386451132,0.8971486817967473,0.9936474188292057,1.0026553054188465,1.073051001338637,0.9936705382518799,0.9996297367526361,0.9966302782504407,0.9989929555520182,0.997793301297574,0.9983364102051449
3,0.8793894618157461,0.5869021701388171,1.1676699031520774,0.39644940466476447,1.3539502437544646,0.3048667445357143,1.4434533575546198,0.28744096529586693,0.29499689943691476,0.8999211595345329,0.6579899102189177,1.1035091944592659,0.5252361342294973,1.2018666516856875,0.4651305227177138,1.2495987633039336,0.15652559345535894,0.1778811957078246,-0.01570122209402909,0.5054036603859914,1.209048729292975,1.8093495225270575,0.598392744774301,0.8847958205969404,0.8147155585653971,0.8709769839107698,0.8203094070594729,0.8454423409171364
6,0.6329167516240304,0.3020812270277247,0.9521943999999195,0.08470270056404235,1.1639827215998986,-0.018838583574284955,1.2679584966078359,0.3313475883170518,0.33456561692405934,0.6157846230695264,0.35682852705063883,0.8452370384970748,0.1894963142197182,0.9884569707923907,0.10704746158710093,1.0543800509036854,0.19766469930298433,0.21314010949757162,-0.47848958274575165,0.20256069776733285,1.0627373241217444,1.9314682021716059,0.4395783426656517,0.6385298389343217,0.5373060568539356,0.628989041256354,0.5681702461500183,0.5699589126064185
9,0.4992820698156062,0.14270698726971903,0.8506761227646233,-0.09284916694135388,1.0815305432983222,-0.2067198891695608,1.1932948539571933,0.3609654850448069,0.3636817553522115,0.4791924581191046,0.21159358712563822,0.7245943898511751,0.041653576612680765,0.87725735340019,-0.03141402677564287,0.9560483204643198,0.21600552042370122,0.23547706365816629,-0.7123722745566468,0.06521334751840466,0.9619737882395037,1.8774956901438447,0.3165222355299941,0.5033427239834682,0.38517245115642973,0.482275420263925,0.41865742814564144,0.41656880347625497
12,0.38167828107378776,0.018528610756336817,0.7504391647081398,-0.21852315188039872,0.9891464403906803,-0.33627410292629967,1.1048002860013324,0.37195133107873635,0.3737669967291716,0.36057259395836017,0.08055779851120765,0.6365821496255513,-0.07871277301411919,0.784839637050269,-0.14625637311509093,0.8724969435216301,0.2329793891918999,0.2432136667012389,-0.8180259071343592,-0.03994734980985761,0.8542839212612728,1.7855670314605816,0.10571010473777376,0.382003460363063,0.2690298928187495,0.3610486014831305,0.2886709930401547,0.29669601164146936
15,0.2650743928803681,-0.10798856226107233,0.6381379044866109,-0.34801585183960015,0.8846805831268598,-0.4698613344347874,1.0051572520422558,0.3782459783621984,0.3843435789287023,0.2322725164205494,-0.041416597483330125,0.5163070567144508,-0.18461516941117084,0.6785747774559033,-0.2590906597878141,0.7544471782768392,0.24294436530515023,0.24495253041906867,-0.903374168322304,-0.12532586701385515,0.6855595769692168,1.6122467185489575,0.06749671423409521,0.25918869796760263,0.15875398783905378,0.2277465818953526,0.18694201560165472,0.1927853521589088
18,0.18225466943037333,-0.1964675016890312,0.5572228070442152,-0.4449098727871259,0.807855664986274,-0.5681063483539591,0.9290420712018876,0.38235747060513997,0.38786599556853446,0.1420243893080897,-0.0960925802194993,0.4150260538250252,-0.2602712317946429,0.5986058939176323,-0.34303423833760127,0.6785981540002592,0.24752622978402974,0.24919874372559758,-0.9407261545229899,-0.18516365063452503,0.5832781311843884,1.6615614322795724,0.0403448296867759,0.1755104111182421,0.07506033282681855,0.16734737552373175,0.11838780714176726,0.108291990546731
21,0.08754049783130513,-0.2873574973691774,0.46676528696781155,-0.5387252452566577,0.719018954429241,-0.6625847920760807,0.837827388682138,0.3835368604450874,0.38047872911507474,0.05220694494250028,-0.16666175904455346,0.3128317470444999,-0.32599712356339744,0.48777130526141455,-0.4011989376320153,0.5600695997695588,0.2445052723112828,0.24237099831130562,-1.013467871524358,-0.2785499608289077,0.47159816453837616,1.3435245159129525,0.021764495377834394,0.10439892678359525,0.04063390200933608,0.08504564700465349,0.060808855030821916,0.05640803631264196
24,0.03733086175932182,-0.33215085508486053,0.4126061460290304,-0.5724134078268902,0.6636251939148852,-0.6886488509051122,0.7826085892222454,0.3754070387542077,0.3715939893520036,0.02283458282353606,-0.1934522496138553,0.27600832398817826,-0.36198841991440256,0.4335450844623904,-0.44111874118602984,0.5137223134704976,0.24011946585960903,0.24013669215125555,-1.0521625658328706,-0.29271089075577406,0.40797077014151617,1.1353501556868022,0.013061688026325388,0.09816223087161824,0.021872996487431233,0.039392920405515806,0.03845356652582649,0.03226830680743484
27,-5.991395349651948e-4,-0.38007240554666943,0.3865943725862026,-0.6255014633364562,0.636918362081343,-0.7422503706178546,0.7560021914892219,0.3816250763623765,0.3780771711857135,-0.003160949734489345,-0.24433053720350317,0.23426417006011407,-0.40619850327132045,0.3940516587299268,-0.48348132520407716,0.47393114932871566,0.24186848823595014,0.23521128987413162,-1.0493825565437152,-0.32018502771983726,0.3475260006355795,1.0814001349791817,-0.017421607825835392,0.053251626626450936,-0.010003197230754685,0.016741971637696224,0.010926816286755691,0.012134415579161761
