period.month,avg.effect,avg_CI.lower_68,avg_CI.upper_68,avg_CI.lower_90,avg_CI.upper_90,avg_CI.lower_95,avg_CI.upper_95,avg_SE.upper,avg_SE.lower,median.effect,median_CI.lower_68,median_CI.upper_68,median_CI.lower_90,median_CI.upper_90,median_CI.lower_95,median_CI.upper_95,median_SE.upper,median_SE.lower,percentile_2.5,percentile_16,percentile_84,percentile_97.5,correction.min_estimate_95,correction.max_estimate_95,correction.min_estimate_68,correction.max_estimate_68,correction.mean,correction.median
0,-0.4341199800134498,-1.323718904673488,0.4228394224378559,-1.9339282236444115,1.058214719426715,-2.2295063938516275,1.3557721786238603,0.9341657958275364,0.9160353459473973,-0.00408228963200763,-0.1745572219988051,0.0034990491182571503,-0.323923922485694,0.01400936448272,-0.3648550764748755,0.030006586769514842,0.16283108988276168,0.19214068606165852,-4.546620550314901,-1.0545098558490595,0.08000468512432424,1.33576468586811,-0.4188426612458101,0.017539662876895748,-0.3181094942988007,0.008494670829377007,-0.08563125195612853,0.005872145407561846
3,-0.5237069108968968,-1.3876164346476556,0.30252854294224174,-2.0386992108317408,0.8822793874886302,-2.358841821979186,1.1768867155901555,0.9461297647177427,0.9771021274900556,-0.15546028671292386,-0.47943093670868153,0.07602486159525544,-0.7147187827795773,0.2529972738341469,-0.8467170105307168,0.3527087049762546,0.35576170713693084,0.3677124577561348,-5.687410994019306,-1.5105875698274174,0.2210415233792375,2.899914133551576,-0.6425619499767836,0.0035493624664282636,-0.34706713420916135,0.0021360121848733185,-0.13370222839655937,-0.03728036242013506
6,-0.7728733233925418,-1.951390766994193,0.3101349024640048,-2.683056035813124,1.043199861626221,-3.047161115725491,1.3924051750142892,1.0947013505758887,1.1718043815180907,-0.3141214330946782,-0.8431779993155348,-0.03647480958250582,-1.0868031996997256,0.12238420182581156,-1.231837383655161,0.25469498961407433,0.45222734637950446,0.45494920507279135,-5.503425466589183,-2.023715940642833,0.027711462553866823,2.3450906054923513,-0.7731581257217846,-0.011838405743620304,-0.6458590488007641,-0.04725864677404831,-0.24417571837152044,-0.11899464363254457
9,-1.1119325090095906,-2.38351349806371,0.11891909672917145,-3.2183397219597096,0.882022552760599,-3.6250685462956813,1.2689554015825548,1.208411088130446,1.299264390075364,-0.5746752877849564,-1.1944442449084232,-0.13229209198841907,-1.6052787288648085,0.014035112576830738,-1.759233031914808,0.15001809306390446,0.5254077091461877,0.5356929229430214,-6.161538316729966,-2.794898874958745,-0.11082704508943307,2.2433455508545146,-1.159407005201527,-0.08301295219578714,-0.9890998741924584,-0.10920198952162438,-0.38943803739097604,-0.19507212624372133
12,-1.4681114990551754,-2.8423334066512482,-0.1941975406188771,-3.734935413781711,0.6397253455739579,-4.183140235053108,1.063944659909278,1.309899573512046,1.383760396559227,-0.7356427720859646,-1.5250428915399632,-0.2224367066178374,-1.9662140201951002,0.004183016668598195,-2.1662691933816216,0.09368408915009946,0.5774944142872013,0.5897097277721217,-8.544189032583706,-3.036494257279363,-0.14348395832474461,1.5683431971666608,-1.3772264060880426,-0.11249857820451091,-0.9642131113116548,-0.16148006929358905,-0.4373729878778273,-0.26264559162224044
15,-1.6357439162541232,-3.0504931953624945,-0.23744277225387483,-4.0197793559252855,0.6496452839050872,-4.507394550854127,1.0969308311684771,1.388287083864842,1.441627019215501,-0.7258894974767107,-1.5735748026578542,-0.2256555984165679,-2.1524897507165077,0.023836234173274407,-2.372626635583695,0.14536384932442692,0.6006822496146719,0.6454074770792507,-9.345167972656553,-3.1796316323477765,-0.1622606775267332,0.8762164437327726,-1.342691997231219,-0.09872820331275078,-0.7744767426644421,-0.18978935353598192,-0.45247005805876384,-0.31244571664469123
18,-1.718572215668153,-3.2004990820142054,-0.26803722582883144,-4.209539406151822,0.6379531160282851,-4.67494893212561,1.0784527426451753,1.4237199416649713,1.476578468830158,-0.7370416966455864,-1.5023849908225217,-0.2582741609977055,-2.0270531403359384,0.04213094050277076,-2.233858803396584,0.1192010679799557,0.6362295978592188,0.6639244284744263,-10.171655424396372,-3.4395537387171506,-0.1487891346691912,0.9823017692222012,-1.3639313999741083,-0.16796801656850704,-0.7262043474195944,-0.2230979476861893,-0.4476848220521477,-0.335783866502141
21,-1.8544788047200955,-3.480701843721918,-0.3823552624771467,-4.509304397495838,0.5847371685279907,-5.018892526072555,1.042285704198089,1.4381949969189052,1.562001095524037,-0.8109898138087762,-1.6844055662036086,-0.2785296598637545,-2.1409709731475046,0.016222086148389603,-2.374204839991023,0.09774007230816265,0.6078123613049545,0.6437065250917652,-11.336533434898564,-3.6398398450398037,-0.16015816261231405,0.47626008236475137,-1.315024957961757,-0.12358865609246994,-0.5854349865967751,-0.17649045055814272,-0.42705513631995623,-0.3361006954171957
24,-1.846288062762233,-3.442767736490877,-0.4150433467706032,-4.457009189241697,0.47812334061257417,-4.924870665345486,0.959944338486414,1.3971291538495234,1.5430148698675663,-0.8024132755476627,-1.619812201109324,-0.2841190469598712,-2.125724512661799,0.006937063162944984,-2.334440035761708,0.11109097309079735,0.6563921919812923,0.6501184165605831,-10.24842416077394,-3.701633129583792,-0.13453061502489838,0.7270189852700111,-1.2741571189717096,-0.08779751986952106,-0.5007665152068719,-0.16689078100044547,-0.4130845164484895,-0.3361456013208036
27,-1.9799853796511209,-3.648897361187065,-0.47813972832796287,-4.703083641729883,0.46689343745283096,-5.1955427297470465,0.976926962291117,1.4880019271857654,1.6119986036844263,-0.7490749554248548,-1.666006469506323,-0.26359107888974365,-2.1395406941578416,-0.001619655222309821,-2.429094202388348,0.08503744706770416,0.6327040335087464,0.6583143660657579,-11.74279795137598,-3.8326290662689386,-0.10532596800501626,1.261658349545836,-1.267390754803673,-0.006327537444489141,-0.5025590029470786,-0.13000676925354637,-0.38928423455720673,-0.308821465843958
