period.month,avg.effect,avg_CI.lower_68,avg_CI.upper_68,avg_CI.lower_90,avg_CI.upper_90,avg_CI.lower_95,avg_CI.upper_95,avg_SE.upper,avg_SE.lower,median.effect,median_CI.lower_68,median_CI.upper_68,median_CI.lower_90,median_CI.upper_90,median_CI.lower_95,median_CI.upper_95,median_SE.upper,median_SE.lower,percentile_2.5,percentile_16,percentile_84,percentile_97.5,correction.min_estimate_95,correction.max_estimate_95,correction.min_estimate_68,correction.max_estimate_68,correction.mean,correction.median
0,-0.14126051602274775,-0.2867591150900239,-0.028696321379687965,-0.3811276778642238,0.04448105050789088,-0.42522990930305793,0.07884573707233707,0.11524629156710016,0.1379633233098591,-7.92393026941562e-4,-0.006423572649408335,0.001794836108340871,-0.012169752392609551,0.006188306006817667,-0.015461075633346784,0.011446984186311904,0.012944937028555665,0.011736358308636558,-1.8320704299529411,-0.2847570131655263,0.00872175467796699,0.18192245645911084,-0.05703077634249041,0.013756906536480254,-7.464146970300469e-4,0.004568172717643936,-0.0064463086702872315,2.8853357206633473e-4
3,-0.14805089237154703,-0.35836883309063217,0.04096959536549845,-0.49454006394570765,0.16359711049693854,-0.5593281182991405,0.2227390448895305,0.18819487904114143,0.20684258513430345,-0.010540073924522816,-0.09977470537542878,0.049398605285726135,-0.15461385739856814,0.10667645058625316,-0.18411070933244067,0.1389475151552172,0.10208941564405469,0.10759543299015499,-1.418811560827964,-0.41308511000324294,0.11905809674547857,0.3963169944048638,-0.04589782756115693,0.07598052709085419,0.007388123860309171,0.04929775695059221,0.025875282489609925,0.03199597731322192
6,-0.1704731810126323,-0.4324367755258174,0.06409593300313125,-0.5982457694741806,0.21543394899913262,-0.6796167183883915,0.2880884218111463,0.23266119202048532,0.25255397960345233,-0.028774928320055307,-0.15351693471167138,0.06782223410920282,-0.23943114661716253,0.14339183426957158,-0.27833580705288447,0.1796835469786333,0.13174626327182107,0.13892266748178056,-1.7678449256587223,-0.47904199794696695,0.13253278266173701,0.5327869651200978,-0.08380930860583477,0.09050259132193196,0.009109321079996242,0.0676249295473653,0.03366870382262886,0.034463728429979315
9,-0.18741603311642333,-0.48191594459939313,0.08425388877473346,-0.6677629705580672,0.26248661992761213,-0.7590791205640783,0.3501489557554834,0.26761505440261296,0.2862460133896952,-0.05969251275244242,-0.20625694967232136,0.08308469353193822,-0.31825083929655534,0.1728670828778721,-0.36871903792062644,0.21695132942356504,0.1573389482740748,0.1614921276255826,-1.7109666180609864,-0.5441589002450145,0.15274832080613435,0.6039898404363507,-0.09545757164667998,0.07985107315800427,0.0059144013524644766,0.07380038821895185,0.03196172052343806,0.03953166813303757
12,-0.22375930205301292,-0.5553243618236632,0.08194295358016576,-0.7747511828258481,0.2840443562957231,-0.8816187583885368,0.38496696905041733,0.3024639002544878,0.32970206853118805,-0.08328953772434841,-0.2541343884443616,0.08011185247191327,-0.3747755253644157,0.18922462102817925,-0.4361859558083682,0.24373354129520927,0.17094860601577605,0.18363210181863932,-1.9932880443691192,-0.5838881971865224,0.15314280615841405,0.6228309027216716,-0.0986245360188743,0.10055790492405167,0.011152801426630967,0.0810320093664742,0.03691906081560955,0.056465604691635564
15,-0.24260855104912254,-0.6063003511098275,0.09690302627021381,-0.8418224931033617,0.32199705863897754,-0.9542590579834827,0.42693292432638374,0.33458487315722163,0.35801842425252967,-0.10615267632569028,-0.2866244970831173,0.07820449749824751,-0.41274790979667125,0.20251287876640542,-0.4787879602465706,0.2625749203205956,0.18886524587194065,0.2001531877113908,-2.013524293659863,-0.5857978736244811,0.15578079119231417,0.7037972058231087,-0.10649130448992494,0.12838732417066803,0.002020959171175868,0.08307762326272745,0.03411775247246341,0.05434278089922323
18,-0.28013957078168505,-0.6733482160297417,0.08473675133047914,-0.9253383671275788,0.32473916420620375,-1.048558520124028,0.43600622481082485,0.3627589401650308,0.38690938113641565,-0.12524664857294376,-0.3320638376044974,0.06558013286529041,-0.4750177008596898,0.1989824425717103,-0.5404629814058058,0.2583721479701532,0.20087944351027615,0.20958591275169158,-2.273412791306406,-0.6629691168306318,0.12764905820490108,0.7113897870331395,-0.13335206209777475,0.2134190132343438,-0.01518383173031531,0.09345388223676329,0.03286298774291768,0.04080553884431605
21,-0.29595501963905685,-0.7209879247123829,0.09577462344457548,-0.9931054740799389,0.3526784565965996,-1.127533533214503,0.4736938218727469,0.38935941499691695,0.4187406033019787,-0.14453923803319269,-0.3674704301928854,0.058312962542175634,-0.494414710894054,0.19737396533334967,-0.5787676229014073,0.2702510700671739,0.2134956970494024,0.22823146927661167,-2.398342799463486,-0.6764502216102359,0.11542200271026609,0.6869890523006617,-0.15957022100631973,0.21912591214115507,-0.03185625537432029,0.08286880399221505,0.020484028875487295,0.025986506474421404
24,-0.33879462539489397,-0.7963063950403029,0.08617108073707654,-1.0883164268789574,0.3625596655814526,-1.2321116951345474,0.4902172076277526,0.42069023127783794,0.4494896738012384,-0.1815724540606488,-0.41145509865797253,0.03715484465336914,-0.556587517650782,0.18744191738050603,-0.6451155669492944,0.257894866701315,0.22990127041918398,0.24495833241280426,-2.4901539153294934,-0.7621706931621327,0.08841503074468975,0.7430738494650291,-0.20417282640057693,0.22270489154981984,-0.05144426116622525,0.078184453497256,0.005382335887939977,0.0072259061522607125
27,-0.3705588246248807,-0.8492095341397053,0.07374812441325834,-1.1555227255738052,0.3654213658703091,-1.2987314092859419,0.503163337274284,0.43961430813066693,0.4660017525757215,-0.21096518154235666,-0.4586900347905669,0.027567696869209443,-0.6020171179214678,0.16220386869945855,-0.690729526712266,0.24336840967634382,0.2476232553714887,0.2515790349611182,-2.4457395168591396,-0.8163334333348566,0.05741348800249574,0.7898972125708796,-0.22842811487310924,0.15894900280862012,-0.06127090434960192,0.0689775873945204,-0.017612954169022744,-0.005107952657249945
