8.881784197001252e-16, -0.00004675690304879743
1, 0.0007607200717843904
2.000000000000001, -0.0028407905580588692
3, -0.005335265682401252
4, -0.006739289616570714
5, -0.010015722810418376
6.000000000000002, -0.011258359153991274
7, -0.010020890320131946
7.999999999999998, -0.008772698862631496
8.999999999999998, -0.008466000939371617
10.000000000000002, -0.007232811798921587
11, -0.006900224034168942
11.999999999999998, -0.005661208742462176
12.999999999999998, -0.004435792160963098
13.999999999999998, -0.0036364109562695215
14.999999999999998, -0.0031644657998217487
15.95346339530567, -0.003537741259397511
