period.month,avg.effect,avg_CI.lower_68,avg_CI.upper_68,avg_CI.lower_90,avg_CI.upper_90,avg_CI.lower_95,avg_CI.upper_95,avg_SE.upper,avg_SE.lower,median.effect,median_CI.lower_68,median_CI.upper_68,median_CI.lower_90,median_CI.upper_90,median_CI.lower_95,median_CI.upper_95,median_SE.upper,median_SE.lower,percentile_2.5,percentile_16,percentile_84,percentile_97.5,correction.min_estimate_95,correction.max_estimate_95,correction.min_estimate_68,correction.max_estimate_68,correction.mean,correction.median
0,0.9929874631752525,0.8033203619255538,1.1784129750274497,0.6784179269899816,1.299617456251469,0.6181875450666442,1.358232128421953,0.18897456950723876,0.19303203548328862,1,0.9115619186809043,1.0715671761107441,0.8537216092562651,1.115392148366506,0.8256985467420827,1.1374982254902652,0.0715319265132586,0.08523595730089333,0.8730956910212067,0.9946380363174694,1.005450574855998,1.0805058123189377,0.9048849903438194,1.0002861574488402,0.9821797033790081,1.0001974516947438,0.9839722076944633,0.9954702178795853
3,0.8831895099449151,0.49485001455646593,1.2466244744892763,0.25118275554839997,1.4823914370766407,0.14012038555161896,1.5965553661146852,0.35765766835781854,0.3756740315938172,0.8987492044714714,0.5953526651912106,1.1536053806644684,0.39011729574399506,1.2812329333896524,0.28263001761822637,1.3270992770058545,0.21505360988327354,0.2546762624943935,-0.2804615616452688,0.4265351491759042,1.322717494936446,2.10282846854446,0.5410935912456373,0.882198133325989,0.648558253842514,0.8114890572839106,0.7310645806536518,0.7455920975964265
6,0.6306163194141794,0.20447793266912134,1.047979728889029,-0.06611709857327186,1.323515839034133,-0.19387403378528917,1.4583420738722732,0.4196871253685945,0.4252348424412591,0.5648292054081607,0.2592659787326152,0.8656795933315554,0.07693485622918675,1.0444567026812217,-0.020257078179400284,1.1290660257219676,0.2814154702980708,0.2882215111335127,-0.6500784868555887,0.15737839190054204,1.1127415004330428,2.10282846854446,0.21795520924831926,0.6401372936506419,0.28508171811251326,0.5821589739980175,0.41811201210148385,0.4038531225749906
9,0.49864335053272674,0.03579071331769414,0.953256359804319,-0.2612672296164623,1.2534807027352597,-0.4036777054686586,1.400418553304884,0.46260615412766765,0.47120548130010714,0.39015716745096274,0.07166910639485673,0.7359246022309918,-0.09566952436243822,0.9570922947356572,-0.1590022890831835,1.0469478495157807,0.3019916477688799,0.31051732341892774,-0.7442570963415729,-5.393258188561799e-4,1.0683624591480871,2.10282846854446,0.09428545724548032,0.5122527923820815,0.1174403557733147,0.4520036271193473,0.2622904351435294,0.23718924214405276
12,0.360763091751597,-0.12052238294609868,0.8462549918117406,-0.4299085359995743,1.1650797512686526,-0.5784104138608952,1.3191160202770635,0.488503579770446,0.4915215948722952,0.2502132153682175,-0.05259756005082239,0.6037016557404418,-0.24591316623858528,0.8172347875817192,-0.32157970675616604,0.9421690897514008,0.31707214954969754,0.32563009982513286,-1.0340963699996073,-0.08989168335055339,0.9215243993250744,2.10282846854446,-0.001395976109594094,0.3679659108011967,0.02990309295335003,0.3145048879454879,0.14159405445185336,0.12722072312283733
15,0.26071659458990415,-0.22964474997536932,0.7483768211689634,-0.5456409199968437,1.0692745167717441,-0.6988059497117188,1.225236342713219,0.491865748799125,0.4991875809942185,0.14239650515217694,-0.11483820073080991,0.5067225610473715,-0.3263384869671748,0.7063655306944818,-0.4096933150324339,0.8258212963145768,0.3242669274621876,0.3245653693745275,-1.072365956749575,-0.13995004757932678,0.7723324569000332,2.10282846854446,-0.013210502204081574,0.25393890552974074,-0.0036779413970147814,0.19238647871848866,0.0797547276546874,0.06167109255545196
18,0.20068003846552998,-0.2931378475746388,0.6885869874291841,-0.6121617232325743,1.0120683220584792,-0.7678610749084478,1.1687407001013823,0.495237203023288,0.5043544914829867,0.07262962369315132,-0.1835996099379814,0.42096445902172114,-0.359826912213113,0.6265885386759713,-0.4562527939249964,0.7318685620332518,0.32311042687963865,0.3181535498317146,-1.072365956749575,-0.18209157000265197,0.644275124967618,2.0615677252555953,-0.005394091790392987,0.19591845056319057,-6.122298714889972e-4,0.13983052404915988,0.05734465743946719,0.036320127266554814
21,0.11482039258699782,-0.37944294678811286,0.6036618968271611,-0.6960202089415204,0.9240680986862582,-0.8503739425045047,1.0796646768369713,0.4911786822152916,0.4947754943390098,0.02628409385433983,-0.23754007524971574,0.32125978478813627,-0.44114328113152207,0.5068491541763853,-0.5407217666701605,0.613314702446505,0.3165524756923515,0.3101214206862896,-1.072365956749575,-0.28722964755640157,0.5133387270349894,1.8326393896501019,1.9613577457824324e-4,0.09972102535434724,0.003654533264586114,0.04122891531135754,0.02378222725547198,0.014468867254752268
24,0.063806040446868,-0.4282468933320564,0.5513608508221529,-0.742229663991962,0.8654860271345719,-0.8947835873973221,1.0189441946435742,0.4856284912941027,0.4905016048678739,0.012357341147440469,-0.26916854471376966,0.285185118229439,-0.4742686636676223,0.45474734006142936,-0.5607973140628179,0.5459549161610915,0.302866299988866,0.29215333270935845,-1.072365956749575,-0.3363995949630879,0.4266733499601959,1.6056981832075694,-0.022972818488892047,0.04263268814614074,0.0022784524866673378,0.010098575732663623,0.0059624618626426895,0.005287561273227881
27,0.03551028326374219,-0.48847938047139494,0.5475463503829605,-0.8171183744348449,0.8764032213692602,-0.9763477661317359,1.0371232604261775,0.5092319040266765,0.5178353414753795,-0.005905949546863631,-0.3223530713174703,0.2707651092015785,-0.5346464253373374,0.45375296500844386,-0.6363060660316925,0.5551207386496155,0.3266512920990109,0.31545099029260987,-1.072365956749575,-0.36131973580394616,0.41204761736294976,1.772183187546721,-0.063145727294188575,0.013545335874514595,-0.0160190582755666,0.003867601549009382,-0.007236017252034709,0.0011237983668427093
