period.month,avg.effect,avg_CI.lower_68,avg_CI.upper_68,avg_CI.lower_90,avg_CI.upper_90,avg_CI.lower_95,avg_CI.upper_95,avg_SE.upper,avg_SE.lower,median.effect,median_CI.lower_68,median_CI.upper_68,median_CI.lower_90,median_CI.upper_90,median_CI.lower_95,median_CI.upper_95,median_SE.upper,median_SE.lower,percentile_2.5,percentile_16,percentile_84,percentile_97.5,correction.min_estimate_95,correction.max_estimate_95,correction.min_estimate_68,correction.max_estimate_68,correction.mean,correction.median
0,-0.18924359850192954,-0.36071493368294677,-0.0406279802697182,-0.47383746931354337,0.05655942365666881,-0.5261477411048553,0.10175906684769201,0.1511506790912307,0.16587846491735286,-0.0016045535820039983,-0.023723514589785555,0.002081776549626063,-0.04724770528747521,0.007702756867196043,-0.05929595103407226,0.022263674478987985,0.03429514611304629,0.035658721365287985,-2.0768077270306557,-0.3254567420538108,0.010240325108014758,0.17135739093188712,2.986246365682043e-4,0.057486812320286546,7.587050405569371e-4,0.02024319920187162,0.010506756637776239,0.002259866036947975
3,-0.21005403650626103,-0.4902060195543996,0.038015769022957696,-0.672356953584185,0.20371738065693973,-0.7614264079276151,0.2773945125512728,0.24570365778280404,0.2745815470993612,-0.054307254105704694,-0.20727452231001064,0.05590107030488514,-0.3050530424515739,0.14707172857922163,-0.3550310232070263,0.20509383503243506,0.14946395969650908,0.15036696599811927,-1.8130691963573837,-0.5821723735212586,0.1699678738622855,0.44405122580139256,-0.08912682255491809,0.10126422005031291,-0.008792478116968145,0.09372318432943122,0.021369949076867064,0.012362506421765704
6,-0.2533799927358929,-0.5913193528741162,0.04991077140419497,-0.8055394148742904,0.2415055443539856,-0.9083096559622481,0.3314626254558596,0.3042195642543389,0.33384873144935123,-0.10454053195872899,-0.26978721348347323,0.050119754962946864,-0.4000584910435398,0.15568444642778445,-0.46216191405839996,0.2280149028537834,0.1961769706992077,0.19629184962411736,-2.2062399911078576,-0.674568707976958,0.20629670568037206,0.6426998501083628,-0.13960147784659216,0.11436731591556386,-0.01825116246520339,0.09150263820038487,0.011502238726131177,0.008848833238020173
9,-0.28801768150021273,-0.6633788688505613,0.060710943267624676,-0.905209871315613,0.284725099313315,-1.0223442987012743,0.3910684962218316,0.34125639372067207,0.3763511871247098,-0.13159286009622784,-0.3317386612573294,0.061713513749818955,-0.4816483503091458,0.1968341483081711,-0.5589576492414373,0.2690028587620044,0.23094642869674645,0.23559382539408041,-2.3964110048878497,-0.7737917720904492,0.21546560071815724,0.6772558579293368,-0.16482583652097696,0.10139542748699289,-0.022505540227954837,0.0785739889998374,0.0025896007234372954,-1.992078165523989e-4
12,-0.3499035760175705,-0.7664965873423729,0.036252338715400685,-1.0410592450166065,0.30062659519843105,-1.1704269496037754,0.42321616963994885,0.37940006583167457,0.4199147928537586,-0.16301332785214578,-0.39440236699738,0.046564221613208584,-0.5884229508225897,0.21419041371104497,-0.6726253988211038,0.28471745265198656,0.2532687319373116,0.26306129494159847,-2.783152408523268,-0.8712354585005423,0.18585139481683277,0.6943223988852669,-0.14961149042656274,0.12608954027729138,-0.028259601916174465,0.09632296455860936,0.0037796645028086826,-0.011512623532234279
15,-0.37846895463368874,-0.8362055276151353,0.042800238127396535,-1.1342602183163075,0.3216975593974926,-1.277944275498981,0.4580176497611668,0.42018161345074767,0.46035870037555954,-0.1865638251231563,-0.426729563247226,0.036809977919068704,-0.6161476391890202,0.21713899581864116,-0.7039300501092611,0.3073182090112361,0.2729039253898733,0.28638317234048033,-2.8351364066664995,-0.9232306378392173,0.16726170979801963,0.7334797835436074,-0.1571590047303466,0.1222605623858101,-0.03359709872396268,0.10221926632206568,-0.004498243739595688,-0.024610118944004687
18,-0.41379707525625603,-0.9084212694657929,0.034668543622472854,-1.226702596514485,0.33254491034447015,-1.3772242919127973,0.479979046235366,0.4494425094208621,0.4903551944297191,-0.20220756074877308,-0.4791041360086823,0.029451030396677822,-0.6558628839434495,0.222171759662363,-0.7510127444037618,0.324175095802983,0.2865448752855856,0.2989434061000148,-3.100942961417271,-0.9540245413529135,0.1549388197212288,0.8021814358975644,-0.181284011637925,0.136667540311306,-0.04713864062631164,0.09240023880930358,-0.015335132372117463,-0.03175334466264329
21,-0.4057146971412503,-0.9302938972756404,0.06347016325814114,-1.2729707874452554,0.3709792475352692,-1.430820966603435,0.5238741360169457,0.4707932239891388,0.5151906410038891,-0.20543796206227016,-0.5084713277293942,0.044556102955930176,-0.6829707152221038,0.22435052957763993,-0.776973219308752,0.33576490683425375,0.28744621644218693,0.3147149311630703,-2.96593310569125,-0.9492609679180717,0.1465583892490548,0.8632745373284503,-0.19692800120939383,0.1200905247804211,-0.06090348435499262,0.059513593092008085,-0.031498046585612186,-0.039674162843198565
24,-0.46601575618204755,-1.0290860584127732,0.0367323657270716,-1.3791590521930626,0.3668005739881329,-1.5492081208477282,0.5297667286984524,0.5009444006619583,0.5457711818198377,-0.2404667424171929,-0.5636475982373057,0.022059631236777517,-0.7543003784072279,0.21876254895584385,-0.8631384711475671,0.3324272388529115,0.3151095096419612,0.3322395367636827,-3.2462015627486545,-1.0460179868711543,0.1320331359359642,0.9145840873850299,-0.23442293089791477,0.098194633617252,-0.0800853505054739,0.05609192820881237,-0.04394742000994774,-0.044199882327770765
27,-0.5308481182773934,-1.1447548786697122,0.01904277371434041,-1.542215526173274,0.3899758080395263,-1.7309382828878566,0.5695372481325175,0.55140063381189,0.6052550779511244,-0.2725451107336303,-0.6403234855389499,0.011512803707935948,-0.874856604506437,0.20922646239544238,-0.9932000553268183,0.327948893558208,0.3468995611890618,0.36839360904972784,-3.363186010636501,-1.1551336756815576,0.07779809648387295,0.936109464781825,-0.2856488729479262,0.07497522443233781,-0.09556271438906361,0.01678032316808554,-0.06411880664614955,-0.04679496159127694
30,-0.5648668144920971,-1.2091332696686778,6.295427130830011e-4,-1.608637292374554,0.3883567566154008,-1.8018685535010912,0.5723873372219617,0.5727672890663505,0.629902915402,-0.301818094359778,-0.6963545379921035,-0.011040355849033179,-0.9547769403226355,0.1869493798861282,-1.0718549401652835,0.3154138387794154,0.3673158733105762,0.3898433938044308,-3.7718185025530615,-1.2069087978729052,0.05080787106640007,0.9912432519924743,-0.32830773706203265,0.05353555465743498,-0.10921510673351695,-2.777908533489644e-4,-0.07545109691200806,-0.04743276002834128
33,-0.5866632023398499,-1.2431453091046052,0.0028612873953441412,-1.671885941862809,0.389462002978681,-1.878323683807391,0.5892028684391019,0.5902355889320012,0.6572419328839046,-0.3311411101378491,-0.7402325975616952,-0.006698779236459076,-1.0194458104425652,0.2009167669621459,-1.1292284564198791,0.3388624917661218,0.37305326633434416,0.4009451614229964,-3.714763985431845,-1.2220804178254743,0.03830111486553461,1.0296890447758742,-0.370337064964531,0.05847311180234747,-0.1089785314237981,-0.025991641396787914,-0.08740354843686893,-0.05284638114332212
