period.month,avg.effect,avg_CI.lower_68,avg_CI.upper_68,avg_CI.lower_90,avg_CI.upper_90,avg_CI.lower_95,avg_CI.upper_95,avg_SE.upper,avg_SE.lower,median.effect,median_CI.lower_68,median_CI.upper_68,median_CI.lower_90,median_CI.upper_90,median_CI.lower_95,median_CI.upper_95,median_SE.upper,median_SE.lower,percentile_2.5,percentile_16,percentile_84,percentile_97.5
0,0.9976767555110806,0.5198751144697931,1.5204080852378694,0.20701493617048564,1.8617097672825647,0.055324911491625425,2.0270027499202565,0.5269732952493552,0.48610995264907036,1,0.47212333304770704,1.4665043041920736,0.12688122354962117,1.7668076932980217,-0.040385191745033744,1.9137077228676098,0.46618597590303706,0.5308185252134527,0.901635317486944,0.9954389665828891,1,1.0865119503752085
3,0.8623620111205728,0.2873857264981409,1.495170464108439,-0.0862883602671747,1.90801601250862,-0.26898054239791996,2.108697576378099,0.6368721938152188,0.576280251243523,0.8363045023283149,0.40226927082935293,1.3816144804244321,0.09039506445885259,1.6852945589338901,-0.048137251138430814,1.9046183255490305,0.4973622006269398,0.49008274733748836,-0.24228700854709617,0.34839774672270496,1.3200208622587148,2.5419834618083597
6,0.5498647097210165,-0.054648197477642574,1.196074579175787,-0.44728959320463785,1.6138099229678138,-0.6355956299289153,1.8211813875664484,0.65025715600981,0.6016773910929705,0.5007536896119413,0.18772438413439532,0.9363055723312725,-0.05859651822450401,1.2574056897795984,-0.2182037667902596,1.525528421425306,0.5107190987105349,0.5297185828930676,-1.1770150169392601,-0.25905100908030587,1.1848387848618693,2.558655548210444
9,0.4114068416514488,-0.20888624184285418,1.082154577784772,-0.6104356165729317,1.5283511957299352,-0.8111015929623062,1.743387377304553,0.6702858957020812,0.6288355910998061,0.3265929031496961,0.024054277775853783,0.7491435926585805,-0.2470680480283195,1.0550870745812448,-0.4005409548760393,1.2224140828486827,0.5681717269598334,0.545296626251871,-1.1938324727388192,-0.45281401840646257,1.1117778310467745,2.5297331253802073
12,0.3109323731830679,-0.3288130311645832,1.0034614963145598,-0.7364363451143886,1.4624157960615043,-0.9402549733473977,1.68510889297118,0.690235274617815,0.6500132147295867,0.25317669956107247,-0.0978765835998508,0.7254054067942588,-0.4331067670919014,1.063585747596277,-0.5983942245214612,1.2310028651805967,0.559886932631371,0.5681636190066073,-1.0748131913699548,-0.5597195788828779,0.9538192871847695,2.1776421576655194
15,0.2143527349919975,-0.46436186521688005,0.9173850563141005,-0.901529008492935,1.3833712458556775,-1.1204823381800653,1.6092711053284425,0.7034594623634406,0.6857623775694491,0.16407455542616975,-0.20500675529735662,0.6289125015032846,-0.5326858595482291,0.9924211036164303,-0.7535940948749362,1.14632558683978,0.5483644283915885,0.5836022935813799,-1.058483223401195,-0.6073973670676084,0.8066826931825897,2.1669059316575536
18,0.09299496278933173,-0.6233852168764592,0.8236412952814788,-1.0753009162516196,1.3067067527982748,-1.2970334501556355,1.5409299132183132,0.7329963202473645,0.7255133844136594,0.014775486590010014,-0.3253048043205411,0.5423368123267416,-0.7361972078669238,0.866405916400594,-0.8994042278402177,1.0375571769016847,0.5456176550341367,0.5570441275409834,-1.2845493978342601,-0.6556508536480024,0.6508590940696737,1.957966268731089
21,0.0220814108068911,-0.6780219896510108,0.7615387968358731,-1.1427104398669448,1.2562731520312886,-1.365866634151551,1.4924993647823352,0.7497729253410075,0.7068501091670656,-8.42530736900116e-4,-0.4292297850508161,0.4956003282097297,-0.8026667380005168,0.8112984842295226,-1.0027309964417628,1.0217786157653672,0.5539114316840663,0.5547362029874815,-1.128624732592935,-0.6315779552178924,0.5628305540163134,1.8488350828059303
24,-0.002185605594988467,-0.7057062791576836,0.7303324001638646,-1.1665137379683945,1.2229620198577449,-1.391374998989245,1.4603383740230091,0.7497660494191887,0.7094296793073266,-0.017604354296433315,-0.47317150891284854,0.4426277182294794,-0.8824000601259742,0.8007684189600563,-1.0576786262063453,0.9798819775362815,0.5442454114110519,0.5353254182985666,-1.1352278063034138,-0.5696416919358903,0.5093060189211034,1.7978752430460352
27,-0.01515145533240221,-0.7178512802246388,0.7158183731157689,-1.1883910801996829,1.1999427127605038,-1.4136393791891062,1.4351043331221616,0.7385191964233639,0.7167188198187299,-0.008778520809450182,-0.5287345543734966,0.415849910294834,-0.9127110513193183,0.774846125951179,-1.0730766175503597,0.9030652945334935,0.5216286726664521,0.5286044672016817,-1.062046543682667,-0.583462145958099,0.4227696935439643,1.6920488446546174
