period.month,avg.effect,avg_CI.lower_68,avg_CI.upper_68,avg_CI.lower_90,avg_CI.upper_90,avg_CI.lower_95,avg_CI.upper_95,avg_SE.upper,avg_SE.lower,median.effect,median_CI.lower_68,median_CI.upper_68,median_CI.lower_90,median_CI.upper_90,median_CI.lower_95,median_CI.upper_95,median_SE.upper,median_SE.lower,percentile_2.5,percentile_16,percentile_84,percentile_97.5
0,-0.08527249938848387,-0.20589790968455338,0.009826822463017942,-0.2826179789469927,0.057884655090605905,-0.31646387792459646,0.08150034054653824,0.07988749847390078,0.10632635566525873,-1.0947823179119354e-4,-0.009246445727306785,7.619925737132747e-4,-0.039731958584825436,0.0030271339132909017,-0.045749195633225534,0.006433819731284714,0.012560235969392989,0.01621825867887531,-0.9143065875885763,-0.1925111968027078,0.004372595408935128,0.21234931063047913
3,-0.13527381836214916,-0.2925285567085671,5.576782564438308e-4,-0.3951285366553257,0.08196405698242552,-0.44597740581742207,0.1187665980505728,0.12861803191207694,0.15356042805193065,-0.014206723216819706,-0.07372441787553236,0.02279244509036243,-0.1203235376708722,0.04225611161749866,-0.13676804952059188,0.05095404533525614,0.051209547341383915,0.06365750177980659,-1.550351284578181,-0.3584005963096756,0.05871904233266001,0.447788735700564
6,-0.17751168749011845,-0.38417493070862563,0.013579596431022736,-0.5218723412444475,0.1258080115708163,-0.5893321750454332,0.17871285573128884,0.17891298169325173,0.20368207681134334,-0.016861470157547576,-0.09828880628622444,0.04096084492528283,-0.1867264423814174,0.07081447832945158,-0.22410765183598574,0.0872566395719129,0.07568293599155607,0.10018407364120632,-1.9523371183545832,-0.4759882068704353,0.10416327775794286,0.5718212164563816
9,-0.25255393409010835,-0.4916174880709287,-0.014142621397040082,-0.6523078740877867,0.11885506428562385,-0.7312812636158212,0.18371032441059465,0.22347639018579563,0.23856976588486684,-0.06024678136226272,-0.17965011776191073,0.043994041076680604,-0.2592355110930494,0.07605530981281755,-0.3196480969024594,0.10829021436014463,0.10529224936033764,0.1062568868719589,-2.6200414372138088,-0.6327759094196809,0.08506336004030196,0.6907185584662082
12,-0.28289200619538046,-0.5681562078178797,-0.0010950586242074896,-0.7721954331863504,0.15980121258242871,-0.8716059072981218,0.23985093353703751,0.26507107538536145,0.28978573670492674,-0.10866139443827294,-0.24642302863405074,0.051032507304161034,-0.36106389529738026,0.09749488369446221,-0.4088872969796201,0.12725429784013395,0.1359660529374374,0.1575421951493277,-2.9909395227309408,-0.6037034231182284,0.0806813911269896,0.7443282292592283
15,-0.3388795980011143,-0.6497731274129664,-0.028290114401384223,-0.8661842456625393,0.14371335665783977,-0.9718805652515445,0.22852613883379616,0.2857354664352363,0.3129796723831855,-0.112545253920941,-0.242620811861108,0.04862795126399866,-0.3337479342538749,0.0913202829278518,-0.3711588343551887,0.11671514918466805,0.13332430939997086,0.14318896399822867,-3.774112246602569,-0.7604328344383018,0.10717042964543771,0.831237388492838
18,-0.3925922823296677,-0.7322769751672543,-0.056464802651010476,-0.9691314051746982,0.13513703619307663,-1.0848246204491554,0.22868387806153978,0.3100556844972384,0.34200113469536664,-0.15332948687479284,-0.287487271381858,0.03625258036948363,-0.387711222122038,0.08530911714507339,-0.4275654811138296,0.1102584675916337,0.14653760254499687,0.16352433315345383,-4.299257535908287,-0.7769658448765373,0.08540649663299593,0.883763381581623
21,-0.4499677600928444,-0.8151963903234408,-0.09170015209577781,-1.0699437937907734,0.12136947118832916,-1.1942907879137694,0.22278779080999142,0.334648796257796,0.36675329414456936,-0.17870825626255527,-0.33921272700606814,-0.006788552472374448,-0.42718782147379375,0.0789057903632208,-0.4912424384675838,0.10150094489778683,0.15765653930860413,0.17821560093879446,-4.591187989263075,-0.7791037056134502,0.08364693063429568,0.9314185305795002
24,-0.5121220192204105,-0.9184950659486246,-0.1330766045647102,-1.2049371977621337,0.10764801166636136,-1.3392360099435028,0.21758913028763754,0.36324889806234184,0.4073064856881945,-0.3312072349363339,-0.5334337619568228,-0.045057950452446,-0.5911041763659635,0.08425693588990985,-0.6274500659913598,0.10912157606229927,0.20551520542278917,0.21744266913951965,-4.2195613671200505,-0.8892789629938863,0.02730797664019846,0.8987175062065917
27,-0.5835384783757229,-1.0161501906374573,-0.1728306540961821,-1.3211262452734271,0.09144283349129238,-1.4703150648505734,0.21404339815433027,0.3958901229599007,0.4378515095129598,-0.2669300606948892,-0.4197209968419897,-0.050027258081613124,-0.5419839670124882,0.06005755832577089,-0.6203090191514354,0.10112595695167176,0.18184272118366518,0.20298766091762385,-5.106534705842132,-1.0364837774245714,0.027097502729252376,1.0170027418276726
