period.month,avg.effect,avg_CI.lower_68,avg_CI.upper_68,avg_CI.lower_90,avg_CI.upper_90,avg_CI.lower_95,avg_CI.upper_95,avg_SE.upper,avg_SE.lower,median.effect,median_CI.lower_68,median_CI.upper_68,median_CI.lower_90,median_CI.upper_90,median_CI.lower_95,median_CI.upper_95,median_SE.upper,median_SE.lower,percentile_2.5,percentile_16,percentile_84,percentile_97.5
0,-0.16916375362881222,-0.38702869205089063,-0.012303685660753374,-0.5140895366925863,0.08848954961383844,-0.5759591962000977,0.13560899057084438,0.16238384380104515,0.20057470984839101,-0.004200314503390465,-0.04947255160457441,0.006666453220357445,-0.10717227484328129,0.03263799716681619,-0.14369930501076533,0.03712218449233052,0.04738862295306756,0.06264936593795473,-1.9203927172151665,-0.3091611695330894,0.033417427107825505,0.24402559946502916
3,-0.3765785801185075,-0.7274088638556808,-0.11624176206395417,-0.934684975809292,0.05133370123115615,-1.0354711145785405,0.13370109725150686,0.24794092902307355,0.3205405472965248,-0.1586255868774311,-0.3001896639930811,-0.014577836629340424,-0.4312875023531021,0.08819161321887758,-0.4740371032917612,0.12966588205584642,0.14676927071338758,0.16662475666729237,-3.4665234400928,-0.7946187827229103,0.06562961724694913,0.33423879485063
6,-0.6957734413175028,-1.14277708921871,-0.3620969849995324,-1.420290762697559,-0.1529052386600622,-1.554791257810748,-0.052014692801436495,0.32418839567960556,0.4268939834575975,-0.4212491755940224,-0.632479665159896,-0.14158507285363275,-0.7635948552017005,-0.020083574394811482,-0.8603328150784261,0.03766380793597182,0.19498426557546156,0.22062243766447762,-3.9700660438710518,-1.1095701431026903,-0.07439110230793772,0.07590562180587657
9,-0.7870804216637733,-1.259966962605224,-0.41734033992860897,-1.5349286571066636,-0.18854380037000612,-1.6678952122001753,-0.07735863229552134,0.36152087989302756,0.43606072436899534,-0.5033578842733893,-0.6437149127582817,-0.23161707608284876,-0.781634855887859,-0.04268857289202114,-0.8944994340285395,0.00789287260771343,0.2478160808444572,0.2576597652087434,-4.068606215139495,-1.298896802614259,-0.12169387406468557,0.02381339197497035
12,-0.730884676837036,-1.1881104348489258,-0.3687403996569875,-1.4651244654538411,-0.13304833106312083,-1.5997733117251918,-0.014129388488564203,0.37351224723779525,0.42708452241893,-0.5417409789431775,-0.7929138033162539,-0.25304221111598546,-0.9639450295661252,-0.041725997536395554,-1.049711776158443,0.012839067918832214,0.2517380318393236,0.26167610880618564,-3.0314982434681497,-1.3823783065208683,-0.16367793993391694,0.022101044662177133
15,-0.8241069877485719,-1.3371072703701778,-0.4204252686561216,-1.6568753686483764,-0.156998478104544,-1.802942560418135,-0.026924505231255103,0.4155663517149413,0.46371748169633414,-0.5480342207161759,-0.7715329410155548,-0.18767967461394902,-0.9860379362257279,-0.03750373742282975,-1.0837642757918458,0.0031728782267100852,0.2696171477823553,0.2672013387767495,-3.2628164837539995,-1.5317008287493614,-0.17694820448396828,-0.03673953488080347
18,-0.8143248170719842,-1.347304683563091,-0.4027654191188028,-1.668416808481904,-0.1324906121263911,-1.8161536064113388,-0.003235304354054159,0.4319104195920148,0.4686905664971145,-0.4886999336553788,-0.8231873772680071,-0.2318434509476186,-1.1147012862875645,-0.024189509352446237,-1.213430642740199,0.01422242473747453,0.2680543601206885,0.26328674113844536,-2.818804780416868,-1.4346738838076107,-0.160506398109083,-0.02071458542182355
21,-0.7922494486389543,-1.3203241941367012,-0.371532457263537,-1.6446198996047225,-0.09959700994319914,-1.7923643826729447,0.03143416330570725,0.4396103673692316,0.4702350635336405,-0.4599064173691396,-0.8161154396928625,-0.19431488508312178,-1.0821045947513703,-0.007083812560983735,-1.2009110336343796,0.058685765723731104,0.27325173690528376,0.2625125116311075,-3.134588847566302,-1.4177374853069544,-0.14727950945721263,0.05344061476708507
24,-0.8326401027610334,-1.2899052488459872,-0.4089327618604931,-1.5762228422986817,-0.13939961738749232,-1.7210210856237473,-0.003005064237501801,0.42263071431107485,0.45558414141757475,-0.5193548527609819,-0.9030706288607367,-0.21483754766508142,-1.1652422881555635,-0.014098067822749083,-1.3077698276403962,0.020332880597185125,0.28443902824264555,0.28730786601338965,-3.2262835004846666,-1.4391363741818082,-0.19877245887349912,0.08295687931336719
27,-0.7337277214573483,-1.1862094149881912,-0.259740798173078,-1.461147756011756,0.029462126580833317,-1.6010232589699718,0.16578065644547846,0.46781808004742764,0.45661008424658184,-0.4553551155430613,-0.8323558863984961,-0.15782394434890132,-1.0349414234951833,-3.2338239628204417e-4,-1.1313296049529131,0.08379285680683779,0.27928067728212946,0.264188558666474,-3.2523864421184903,-1.3642465530416357,-0.11149430861373516,0.34068115791557874
