period.month,avg.effect,avg_CI.lower_68,avg_CI.upper_68,avg_CI.lower_90,avg_CI.upper_90,avg_CI.lower_95,avg_CI.upper_95,avg_SE.upper,avg_SE.lower,median.effect,median_CI.lower_68,median_CI.upper_68,median_CI.lower_90,median_CI.upper_90,median_CI.lower_95,median_CI.upper_95,median_SE.upper,median_SE.lower,percentile_2.5,percentile_16,percentile_84,percentile_97.5
0,-0.5938427894990493,-2.653954554276337,1.0904948593597303,-4.0026791327407505,2.1861479729085347,-4.658605882383465,2.7252912735506984,1.7069275561832207,2.0770662478086725,-0.3700958190684628,-1.2108330372255538,-0.018543417237972613,-1.694084303963314,0.10572741213991832,-1.940769589273581,0.27762901004266194,0.5306075327722076,0.6579368872698859,-4.368529181602129,-1.241566512993849,0.045204306753127185,1.6060262620024752
3,-0.5461231455108881,-2.1802765409726623,0.8732973479011368,-3.210687974077185,1.7869936844991157,-3.747088469959001,2.22442424146714,1.3869402977086416,1.6510952448899747,-0.4237977380161206,-1.2283380214608386,-0.05592300335823541,-1.9239720031315501,0.18026932689782438,-2.176618368724413,0.32070000126911175,0.6151402336605416,0.6498291128857274,-7.031914228054887,-1.580885504605991,0.10282966930915942,8.070012298459705
6,-1.001226818436289,-2.5959474378839387,0.6034647428668687,-3.669507641721055,1.7300934075127827,-4.193595318015364,2.2705341785991964,1.624201075536423,1.7007856074420886,-0.7145356623048007,-1.705139174364852,-0.12152772997821089,-2.411810537463243,0.06409373468639717,-2.6611585208943316,0.20541967866393873,0.7032074257592522,0.7363680120393474,-5.72566232476245,-2.1069817088178273,-0.012990624133072873,2.033819613678538
9,-0.9139914439325688,-2.575552826625236,0.6756806994438086,-3.7064278942842344,1.722753216684302,-4.2490215022981594,2.2346847986881526,1.582181988900873,1.7507461416044805,-0.780597156844352,-1.8215782817181758,-0.157058823484443,-2.394042194489429,0.11008902203239457,-2.6508107733171467,0.2968507920290224,0.7170817307793215,0.7756675446007972,-5.492645581675869,-1.9758404729622001,0.009815692748873695,3.75144457788813
12,-1.0537951642677654,-2.717408967634112,0.6908505869354631,-3.7662516701302704,1.79995231283425,-4.302676096116924,2.3546923462172704,1.6415379654949502,1.7015084337049302,-0.881498147395181,-1.8990416389665024,-0.14686527500283075,-2.639887789142565,0.21168147979367835,-2.981572640543148,0.40215507856646604,0.7850052673820047,0.8392446611200906,-5.4744105488287715,-1.907229793848969,-0.03729923819464368,2.0647780997908196
15,-1.1765322284527127,-2.9921993395688187,0.5648123908709826,-4.130895915957265,1.6350147700887385,-4.683360312908347,2.1505743968537643,1.6495256790147959,1.7734728258854044,-0.9284114634490122,-2.0621054722794234,-0.125249501156418,-2.772301962440755,0.23440121611282277,-3.1089066294171954,0.471144746964016,0.8593787817052043,0.8808271072169368,-5.416544110282703,-2.125390499412011,-0.09754236354352672,1.4919660119451674
18,-1.156521789436701,-3.11038364523457,0.49083618013748476,-4.302404619487742,1.553288215393647,-4.862916653000542,2.0804171278393806,1.6882681241342987,1.8319098113227454,-0.9092259171423955,-2.039116868176667,-0.07300717066092915,-2.8284564569521944,0.3573570960106306,-3.2023508484291843,0.539102654639496,0.8997261245978597,0.8901082027750589,-5.684397757865632,-2.104251369770082,-0.10563033811496715,1.4266954761310282
21,-1.095389386048054,-3.1082305574536946,0.46869179725810256,-4.35542956081289,1.4718594154788238,-4.938742885515647,1.975685046788791,1.640768729841866,1.8704023387260367,-0.8512369313738983,-1.992545001166307,-0.05266441656139083,-2.866983314063943,0.3882737483890751,-3.2484449472081365,0.5543470319695869,0.9460465321645595,0.8977363776218583,-5.734526320937497,-1.999471086199374,-0.05862929498579972,1.3418275143070286
24,-1.0313882911255172,-3.1146202850363416,0.5314635101331693,-4.390269742783781,1.5481530123031437,-4.9952842836220555,2.0382797691911736,1.6314280372350871,1.95668131157268,-0.7820024158711353,-1.9403571175615104,-0.030893537345830002,-2.824019917771887,0.40354135862225743,-3.124439446108266,0.6118889242889971,0.9523114797962597,0.9187935578437609,-4.91690232835785,-1.9748086251169308,-0.01951911731008227,1.2338172252478186
27,-0.9571214858319287,-3.0988190601523096,0.5802180866134266,-4.4242853322526825,1.5834754509852507,-5.087508606697878,2.074361104119504,1.6110693162419147,2.0295125455445846,-0.7148575197667693,-1.855041649722394,0.005325867961368019,-2.622956122935466,0.42790825344368355,-2.9127158595256537,0.6418839275212324,0.9618375517245581,0.9024078048144905,-4.725748504957144,-1.9599341755430801,0.0201766486723535,1.4628536083539916
