period.month,avg.effect,avg_CI.lower_68,avg_CI.upper_68,avg_CI.lower_90,avg_CI.upper_90,avg_CI.lower_95,avg_CI.upper_95,avg_SE.upper,avg_SE.lower,median.effect,median_CI.lower_68,median_CI.upper_68,median_CI.lower_90,median_CI.upper_90,median_CI.lower_95,median_CI.upper_95,median_SE.upper,median_SE.lower,percentile_2.5,percentile_16,percentile_84,percentile_97.5
0,-0.029016616709977107,-0.09741517118261904,0.032380239342358834,-0.13342463085746706,0.07253503576940841,-0.1517281992651891,0.09198964072766146,0.0655481463706255,0.06779603206165703,0.0024659079991443678,-0.005836286328522174,0.021591841703625922,-0.010124853466161328,0.03606138355536727,-0.01242692261650925,0.04186509005972269,0.02050815162403773,0.015482693563642989,-0.45694542924409887,-0.002217997835081824,0.013174113557835865,0.10241243753821498
3,0.008817553692317117,-0.17951507465563243,0.20801216016975535,-0.2859846639354506,0.32788244287963386,-0.3390777733518679,0.3835676095728472,0.17598749043873968,0.20444286430820335,0.06685013535660587,-0.02704507740263453,0.1484273921553845,-0.10605090912407633,0.21084875278042703,-0.15789165924125553,0.2863221711145416,0.11648524274764926,0.15002316787180556,-0.37731558900036777,-0.14246348484023388,0.19702364374399936,0.7688736782825573
6,-0.28474226946981995,-0.5113264125161581,-0.003867673158315563,-0.6521846348653927,0.17255414457145185,-0.7230289524834551,0.2620841420484258,0.2751299631154983,0.2655283258739057,-0.20439612863643913,-0.38773723732032295,-0.015687711570147825,-0.5297260643075701,0.0714364313753023,-0.5933500328397527,0.11397375922763987,0.19777701238119638,0.19209261283520682,-1.6145554856849667,-0.46915347040281885,-0.01943568279367249,0.6930767256455953
9,-0.5152390971118459,-0.7630762669852487,-0.1685914955969881,-0.9310868731185914,0.06131772643183455,-1.0208887663204347,0.17243708111689623,0.3421023811435555,0.296486125655796,-0.3755477179045922,-0.562663759763333,-0.22211572218860653,-0.7320646406441966,-0.08043456692031992,-0.8154603486433377,0.010617332469579181,0.27417177878527127,0.19373750662159644,-2.812006682910784,-0.789482405177815,-0.04347168704120292,0.5035051979440971
12,-0.6437111192008368,-0.9156333866571709,-0.2426369043535267,-1.1072094589282602,0.02062032595607366,-1.2018181213344796,0.1454407877302087,0.3956961411424123,0.3117403662372872,-0.46891084503471636,-0.7096593051313196,-0.3071663248671026,-1.0379807742843328,-0.1566205824877754,-1.1289571267038856,-0.09083939427413715,0.31537278469852187,0.2084032865442927,-3.173495116592443,-0.9813075995271752,-0.04000826355944369,0.49045338429618823
15,-0.7991642498632279,-1.0784131127868541,-0.36074076331641886,-1.2674619831715115,-0.06599828326870437,-1.3623268063465226,0.0702918555141623,0.43857450362980904,0.3125532902260513,-0.6680411196315037,-1.0015534924361238,-0.3852242915835664,-1.2598893398903566,-0.19419077921235667,-1.3334296218008794,-0.14494533323429748,0.33532877037145137,0.21518442630367807,-3.2401803993518685,-1.2337743926481337,-0.09358148765543434,0.10656568915910086
18,-0.9676213518263248,-1.265429008858965,-0.44978100633553,-1.4687630044616606,-0.10457989624686498,-1.570969305924006,0.05501026941635618,0.513384712460428,0.33712925183623577,-0.8332060951324145,-1.2250452437146246,-0.5015029905502615,-1.4901096553000808,-0.2733523512613818,-1.5669230401001246,-0.2041193625339509,0.4414578833041201,0.22118063729650497,-3.363197043266069,-1.429010800750193,-0.3364599676598623,0.10745471162635917
21,-1.017945498616935,-1.325266004814912,-0.4703970760030429,-1.534966792024239,-0.1095336633800642,-1.6402577415630244,0.062280663515348236,0.5423902011206992,0.34691835588234055,-0.8780279551006123,-1.286192687360762,-0.5552237413468994,-1.5524192632796103,-0.2696504485369251,-1.6401673982215665,-0.1517530818349178,0.4758267305633714,0.22869683751011888,-3.2290180292352355,-1.5242125681227092,-0.33560581156829444,0.10612806640173396
24,-1.0549152300161757,-1.3796978901668298,-0.4885128385318619,-1.5999925266086032,-0.10903348306230912,-1.7104160921769325,0.07259708608040956,0.5680234918971703,0.36320666855102496,-0.8586605046731745,-1.4010161968766073,-0.5588762310719488,-1.6554913130502582,-0.23368557612612617,-1.7142714491843671,-0.1607027482542386,0.5098396705790899,0.24081995879236587,-3.0007702618945458,-1.7768259012577157,-0.3773565602149495,0.11198818725754356
27,-0.9639330020428564,-1.351864066337327,-0.3666065716874614,-1.6170018506567228,0.030923142806366107,-1.7508131818526658,0.22031530897105736,0.5918158073498064,0.44481264856084735,-0.7480619241115167,-1.0058747573108884,-0.48555104938325533,-1.1465498156972,-0.173130431639646,-1.214705501490723,0.011471616263614773,0.3218833513506077,0.2759986228553223,-2.994956325120034,-1.9870775790889543,-0.15440017861389932,0.2699285819644033
30,-0.9228907054720912,-1.329717744526724,-0.29905391028924705,-1.6074801985830323,0.11194854592518434,-1.747592845667285,0.30786812328856267,0.6150932089998584,0.46381393064548726,-0.7071903258498957,-0.9887607933696713,-0.41863394886837874,-1.173690131378232,-0.15711905993914896,-1.2536774161586428,0.02509871412864137,0.32856373583298426,0.2843335612017759,-2.8380749581098423,-1.9316659641676523,-0.16740628142156974,0.23874389701839288
33,-0.8545662976161109,-1.2769540217147315,-0.21572326555378463,-1.5648934812462734,0.20261083135727137,-1.7099367876488554,0.4020825167162114,0.6268653237938963,0.47946133543427866,-0.6242718851487992,-0.9537881093448004,-0.2739192629707258,-1.15117126264229,-0.04731756006069357,-1.2468014641250251,0.0718370638413482,0.3354261134991106,0.29823241493219815,-2.688730898192456,-1.6320679303367922,-0.16479282328929293,0.2104358358348446
36,-0.8027507427135414,-1.255575467218152,-0.10905632103283004,-1.5647201538283602,0.3425189213430896,-1.7206526806080051,0.5577392732774058,0.6773186004841331,0.5159650410557047,-0.6080453363062017,-0.9336583170213291,-0.13439885947613167,-1.2138285252031993,0.0696665601254785,-1.3735517335182177,0.17299635514213318,0.48154782858687584,0.3015660050909986,-2.6495414203946375,-1.5824675562786965,-0.13398687779922674,0.1913825282066411
39,-0.7224410831631292,-1.183182120930878,-0.03959754346410499,-1.497504237917376,0.4023249788204121,-1.6559451789247601,0.6128686825617287,0.6620909460585641,0.5228847471344438,-0.507739019582854,-0.8531764241526073,-0.1177014822536879,-1.1111902576449904,0.0853923470338889,-1.2072949992268165,0.20289175461632114,0.4882258957856885,0.3049875679024917,-2.5225729219186817,-1.5221695209228108,-0.0969690370030329,0.15459426196500942
42,-0.5680404300262099,-0.9697614515803014,-0.046818411239015895,-1.2324951952628855,0.2940714225963648,-1.359787116710765,0.45922920302740705,0.5241267906740068,0.40395981402196784,-0.48396079448740176,-0.755358093303206,-0.10580745211973472,-1.02807598546612,0.06869803865755542,-1.1274337247687543,0.2524126194951507,0.38568475778412614,0.29064933089512063,-1.732224488661814,-1.265853374165796,-0.0034388634784011055,0.29234985930165064
45,-0.5102796597779221,-0.902109986630544,0.002672565367993013,-1.1583750141964417,0.33815378544836,-1.282532906142619,0.5020031747349591,0.5159953185856004,0.3940139984490186,-0.4606098835736663,-0.7277503641059715,-0.0500698180892978,-0.9541154372935957,0.13416136209286594,-1.0784583865384074,0.22715529349011548,0.3204580175539219,0.28053325823405184,-1.6855723991672709,-1.1858617299881589,0.011376681506384389,0.6930425077660192
48,-0.4386915495052169,-0.8223576343072689,0.09689419129583382,-1.0634160852734424,0.4283268471875306,-1.188618621551826,0.5913803128850474,0.5095861390250939,0.39732916822065195,-0.4221374092392245,-0.6815904969183455,-1.2108178252775992e-4,-0.8512781094117897,0.20081210726635426,-0.9334900930627709,0.23894621892994078,0.31071647772895483,0.26089902052131125,-1.6335846179066893,-1.2909507019993292,0.05639673753294044,0.7810954416810553
