period.month,avg.effect,avg_CI.lower_68,avg_CI.upper_68,avg_CI.lower_90,avg_CI.upper_90,avg_CI.lower_95,avg_CI.upper_95,avg_SE.upper,avg_SE.lower,median.effect,median_CI.lower_68,median_CI.upper_68,median_CI.lower_90,median_CI.upper_90,median_CI.lower_95,median_CI.upper_95,median_SE.upper,median_SE.lower,percentile_2.5,percentile_16,percentile_84,percentile_97.5
0,-0.4806473368651963,-1.0932524705032065,0.02089121846284041,-1.4813692021746114,0.36104905673004767,-1.6683384705013977,0.528550776468895,0.5025675064547614,0.5741012234924007,-0.14501996882092172,-0.596869640345547,0.19448985555619247,-0.8667774030168433,0.384931322961114,-0.9856729829603619,0.46225055980959096,0.3532164958162257,0.3900309759942409,-4.068062942917323,-1.2080430128177237,0.35847995708115643,1.208429370654053
3,-0.7449318972091898,-1.6466190300121077,0.08539999961759748,-2.2309694571803482,0.6374598416194978,-2.519621494224753,0.9000709919303264,0.8261542407411083,0.9365744068198583,-0.3845860428203586,-1.0020384940867286,0.23875737827163973,-1.5127308772119374,0.5131788153885551,-1.7041356370684655,0.6431650452469249,0.618413027221699,0.6598441403375561,-5.586765912441755,-1.7102137847424244,0.2617653797336182,2.3419000692515444
6,-1.3506056261139516,-2.517998027999013,-0.3124615657714265,-3.276182798429856,0.3617971306431483,-3.6562634666433977,0.6884688547108584,1.0743273831321496,1.2237464771064908,-0.9790474531638527,-1.8336064516218253,-0.17673143253340579,-2.3932657980616696,0.35563914760872806,-2.6252202109951295,0.5358434180336871,0.8143197728696819,0.7680030283656626,-5.9908204818586555,-2.519584229981718,-0.10265730229112971,1.447850146021853
9,-1.6997630549370155,-2.9970660387393386,-0.536138892100711,-3.8861153921525817,0.21943113102915865,-4.319276729913459,0.5915079113001255,1.215458382878929,1.3385589836706124,-1.3139383591358476,-2.275404154327436,-0.3784897048069873,-2.8218028873087464,0.1792673232837816,-3.1113540342223356,0.36836610123175384,0.9037984341708644,0.8089596499539188,-7.029894630301805,-2.872662439997829,-0.35400838331613427,1.1882250388165778
12,-1.7280060553609227,-3.2078905045622528,-0.46060322329238956,-4.128637522780729,0.36794139234645534,-4.560800004115139,0.7730571852130146,1.294612407041599,1.4009716526946743,-1.3317297497636664,-2.301796996471786,-0.4281379980360466,-3.055913817695937,0.055657554227259376,-3.3206405950691646,0.3651546723692154,0.9272942020190071,0.8724411364133067,-8.509637849610828,-2.826799846472585,-0.40120504706803317,1.388469632620294
15,-1.6367708421873994,-3.022498154995173,-0.30934839252116925,-3.9640307923778475,0.5542813144830143,-4.4229342414084405,0.9858981186110652,1.374396687264941,1.4697485832127373,-1.308933039836158,-2.4522854249009614,-0.31786564719126464,-3.1485095555727445,0.11606266542852772,-3.3983279178979178,0.37636667131195445,0.9261675157707883,0.921262456025337,-8.618435194263709,-2.7853084358556552,-0.3472455112136581,2.13412082879484
18,-1.6269959957599291,-3.0573348266997713,-0.21551653491870726,-4.017402675271116,0.7272334058941403,-4.493303533063829,1.159913237791519,1.4291698828835109,1.5275462929136077,-1.3029776101098047,-2.5241014053610362,-0.30549000933728815,-3.149135431425079,0.1561157184217965,-3.4400394479630454,0.47802073965382585,0.9149381009224081,0.9038079392617824,-9.092953289017716,-2.666487196880244,-0.1651594105394166,1.7953973317398138
21,-1.771074412380066,-3.413274317586814,-0.2663602484106213,-4.443634751107187,0.7023892341501582,-4.953457246674689,1.1870552896132456,1.4941640313630649,1.6097655964554451,-1.4727016346728785,-2.642958531089872,-0.2776633023404235,-3.2280454550174937,0.17890885457283368,-3.5411277000521713,0.5490590509823381,0.8925737332687842,0.8766984435014293,-9.149947194645055,-2.966686427722895,-0.3926987307369224,1.6266426729712367
24,-1.8488099970303058,-3.410964079951317,-0.280821307470467,-4.485880348331902,0.691090920685732,-4.984935342705433,1.1578218600142056,1.5297052322904732,1.5860359031035003,-1.4057751153981881,-2.558777135810593,-0.3233940692016888,-3.16269931482974,0.27523249104460223,-3.4349083367321294,0.5608925629535533,0.8999770536760056,0.8958876385093185,-9.178945850163887,-3.0499251980898396,-0.2659883114321706,1.7553891352921862
27,-2.043797823779582,-3.7091250200800348,-0.3819172100128741,-4.8324595119265386,0.698892164140029,-5.385763882083998,1.2129297380340884,1.6616251663497688,1.7096941251145799,-1.5492391707068194,-2.5096090585512973,-0.41579388544734164,-3.07132865995424,0.1115643663165441,-3.3946937769210397,0.42152451218287834,0.8728134792001363,0.9147940411307007,-9.168076799577154,-3.251643725649321,-0.2355003575270162,0.4953178390982582
30,-2.0311715157898846,-3.842678945096034,-0.2885376820039688,-5.051016717471167,0.8766276179915835,-5.661377980913146,1.4373814902584297,1.795684409835632,1.8182880569364084,-1.4819721613789407,-2.4591142505537187,-0.4752493028697792,-3.0693184119291295,0.2663864007071839,-3.3281362582719027,0.5983276810622954,0.9609498126255123,0.9400712036063087,-9.770692850347235,-3.3394377047481503,-0.3023626915920136,1.3675232519414673
33,-1.9177151391533933,-3.7545133820321617,-0.16170216451273178,-4.977339094440768,0.9992622390255076,-5.570139534784324,1.5614661047370035,1.8397279182850181,1.8526122482632783,-1.4326730885490386,-2.3072281097214287,-0.46612660474496725,-2.9076711132101707,0.38341253844004664,-3.201439421889144,0.6226357170707937,1.037092662001733,0.9297703701940793,-10.31639406447705,-2.800589386323415,-0.2572894082022569,2.7126743016213615
36,-1.9116701590576661,-3.7926696758176277,-0.10142043548023945,-5.043264302217368,1.120357688132802,-5.649001454208412,1.7038710313086773,1.9247839144587902,1.9344498171309836,-1.2584137814874126,-2.1877434752869873,-0.3122881163813881,-2.762742870615411,0.33252225051402573,-3.0087956970163416,0.7529105384584251,1.047460299436327,0.9070892767258094,-13.849858496765764,-2.708165875588997,-0.23221531355920705,4.639156493126286
39,-1.401242724905805,-2.6281204811634455,-0.16175308926500775,-3.399695391940749,0.5844211926694575,-3.775130758033144,0.9502389110785576,1.2021344114426198,1.2097323522290213,-1.1855164930821638,-1.9039773101323356,-0.21086085743254163,-2.3870363236801637,0.32001547278906795,-2.6797045437291622,0.5570003061488388,0.7830109519842693,0.8183014388990739,-7.42279491962992,-1.9607793053133915,-0.19622604895536633,0.3099714680605272
42,-0.9574475326242042,-1.9761183016379948,0.08583219510688929,-2.648679788675932,0.763399790401926,-2.9683857328979086,1.0891666461328642,1.0584340787064928,1.0200410868488814,-1.0473333993302827,-1.7283868456208071,-0.042031400516113177,-2.1938230292364835,0.4336832471889502,-2.433421956779144,0.6789833442243749,0.754616639281691,0.771712793694248,-3.439378647635346,-1.8066324519464536,-0.11246960481015789,1.7011401229572156
45,-0.8298214277034681,-1.8291803131283606,0.21262149641292188,-2.514203458403403,0.8738476472041862,-2.8332333099052165,1.1924380126830596,1.0405028219204369,1.0113173920805834,-0.9142032986767784,-1.6153920119039489,0.02475998478863692,-2.0408722075968675,0.4630220495601364,-2.2923606918258472,0.6673753336944137,0.7450180225162829,0.7359202405375205,-3.2919459213438698,-1.7419194581913962,-0.14011120174499161,2.9950175373750687
48,-0.8793629418333273,-1.959105388449482,0.30086299267207833,-2.6787372882541733,1.0361426606408362,-3.030077042422483,1.3888459762497005,1.1697818844221646,1.1197393480217255,-1.0388096272245155,-1.6409670562183276,-0.08787887762954028,-2.1392584542989255,0.38691389613832017,-2.35897676552096,0.5444296842026649,0.7504820372392134,0.7026487060841496,-4.0409228946839795,-1.9615778557692416,-0.13338202845784142,3.522896015620604
51,-1.2062417123613094,-2.1062761056059727,-0.3081506580551302,-2.701291804495859,0.2989760595611829,-2.99158316414457,0.5981260818372572,0.900375186937515,0.9231786095155274,-1.1858365253094614,-1.897696752218576,-0.26414823073513666,-2.2348407193866864,0.3659960882814143,-2.4320617768156403,0.5198766569127536,0.704438462332969,0.6412768023086268,-3.4721662280615297,-1.9014919383522546,-0.18185392449414928,0.06905168597623415
54,-1.1771019829067655,-2.0829342851303876,-0.27802955560904813,-2.683939052555063,0.3221671491802981,-2.974434826427982,0.6347629720223306,0.8994786485782998,0.9316718071031873,-1.0889759012357536,-1.905526216224931,-0.22522854009069382,-2.171970243022984,0.34126453584060584,-2.3250917105460056,0.5600792108965411,0.6884675423281527,0.6480004967583036,-3.549146567512114,-2.000274702979356,-0.17599923893122976,0.15562634894600383
57,-1.1361609207550458,-2.05463616090218,-0.26476740204285615,-2.652751951746146,0.33143145217217995,-2.9423015091137947,0.6452394008447031,0.8939371160643615,0.9293613247698691,-1.039647649723012,-1.8465034531444406,-0.29172257932261997,-2.1626531072092794,0.34584204527177775,-2.288863538627088,0.5988892998208406,0.6792951988374337,0.649338683395914,-3.221640996787203,-2.036804552348612,-0.15231840507732503,0.2655012202683186
60,-1.1800911227191495,-2.068663094866015,-0.34103156701617704,-2.646251960510926,0.22232118041135243,-2.926088099882754,0.4775273838297269,0.8343977559765245,0.8928788887204228,-1.0696799149374663,-1.7920659888385797,-0.3798033642788148,-2.063558848720296,0.31843202420745487,-2.195094476041448,0.5042810056225067,0.6482857494317306,0.5279151095697521,-3.5723352198357405,-2.1856066691657086,-0.13535221388934007,0.12898460019731695
