period.month,avg.effect,avg_CI.lower_68,avg_CI.upper_68,avg_CI.lower_90,avg_CI.upper_90,avg_CI.lower_95,avg_CI.upper_95,avg_SE.upper,avg_SE.lower,median.effect,median_CI.lower_68,median_CI.upper_68,median_CI.lower_90,median_CI.upper_90,median_CI.lower_95,median_CI.upper_95,median_SE.upper,median_SE.lower,percentile_2.5,percentile_16,percentile_84,percentile_97.5,avg_bound_upper_se,avg_bound_lower_se,median_bound_upper_se,median_bound_lower_se,avg_bound_upper_se_multiplier,avg_bound_lower_se_multiplier,median_bound_upper_se_multiplier,median_bound_lower_se_multiplier
30,-0.4650828845599831,-0.9831540627489664,0.02415825479491506,-1.3201975854483106,0.34403133015187115,-1.4789166221698407,0.4965244571095917,0.48735049983302153,0.5120845476648633,-0.24625902152127643,-0.5174733900608708,0.0033176151243249352,-0.6824001624919397,0.13956334543994747,-0.7728860161602027,0.22283822083169777,0.2609534338364487,0.2659242952301896,-3.0817280892502295,-0.9756857057741282,0.04359224503977823,1.0397723751723682,0.022267615273038444,-0.9771674322248465,0.014694412315172267,-0.512183316751466,0.5096181151060599,-1.4892519798897097,0.27564784615162097,-0.7781076119816557
33,-0.5038526381613155,-1.0463333589470099,0.008204501488333625,-1.3998195043832462,0.34249846920285054,-1.567608301617131,0.5032169575773372,0.5093782821178358,0.5340700612931988,-0.27793215485427636,-0.554650590117854,-0.008588846286370883,-0.7585235387075067,0.13231384437902804,-0.8407288883209826,0.22618685827168772,0.27766586565606266,0.27961201407812786,-3.4235374156526635,-1.0222386697664452,0.028803201209151273,1.040634821297774,0.005525643956520221,-1.0379226994545143,-2.6628919821369834e-4,-0.5575441689324042,0.514903926074356,-1.571992760747713,0.27739957645784896,-0.8371561830105321
36,-0.5485639645102743,-1.12069825379784,-0.02211865848185814,-1.4912313916098143,0.3295848799349805,-1.6659146948679104,0.49987716708640484,0.5372661433513364,0.5607544951225175,-0.30790664577905663,-0.6067234058931412,-0.02303909313559152,-0.8203856439882937,0.1194835825673209,-0.8951405709510506,0.20456414942348028,0.29165527332451613,0.29266271467763616,-3.4142925472580883,-1.1689141824688114,0.021114003704985698,1.0447293246892952,-0.01129782115893796,-1.1093184596327919,-0.016251372454540502,-0.6005693604566928,0.5259683221923984,-1.6700729547553093,0.2754039008699756,-0.893232075134329
39,-0.5646362382907351,-1.1484296794858697,-0.015906892854562718,-1.5240167837027778,0.342989986074511,-1.7006250462018988,0.5119814302342326,0.5563092214927341,0.5734160901940287,-0.31597603065221763,-0.6065006075295745,-0.030876458724234848,-0.8090743361457589,0.10895951204056137,-0.9130917078373342,0.187883509012862,0.2925435738785201,0.28861955042323484,-3.6531183560445175,-1.1815095838412142,0.014299698634092693,1.0102330186144495,-0.008327016798000964,-1.138052328484764,-0.02343245677369754,-0.6045955810754524,0.5479822046947331,-1.7114684186787925,0.26911111710482255,-0.8932151314986874
42,-0.6048190052881584,-1.2032369594383767,-0.0484693636294023,-1.5839886491178394,0.3188000800644934,-1.76994617107424,0.4950433404933671,0.5719034757634388,0.5832387084286687,-0.33406777478592437,-0.6453626128467639,-0.04129041630933716,-0.8667762687271703,0.09552034788329314,-0.9503634097373784,0.1720399403538342,0.3025076264814015,0.2976184775693015,-3.7721646647573657,-1.2415498354149768,0.009802123230118575,1.016788595309569,-0.032915529524719545,-1.1880577137168271,-0.03156014830452286,-0.6316862523552258,0.5389879462387193,-1.7712964221454957,0.27094747817687864,-0.9293047299245274
45,-0.6365081463884856,-1.2623359791304642,-0.05809189722266855,-1.6512895660093736,0.31961648836900697,-1.8499590262921237,0.5022067670173787,0.5964355017976464,0.6065767809878055,-0.3618644529750017,-0.6734306342315333,-0.03944954158047226,-0.8977359816203601,0.09578873598191989,-1.0048971795086004,0.16825110452692746,0.30956629428507576,0.30708941951611274,-4.046819159626427,-1.3022145089725061,9.393511261564216e-4,1.0142407191017304,-0.04007264459083926,-1.2430849273762912,-0.05229815868992593,-0.6689538724911144,0.5563628572068071,-1.8496617083640967,0.2572681355951498,-0.9760432920072272
48,-0.6992918039913485,-1.350622900226839,-0.10126217478594784,-1.7688782475912912,0.28952374322511876,-1.964322960855997,0.4796521680548381,0.6161703015674376,0.6349589926962149,-0.3683606660592935,-0.6887722348186598,-0.04591071695307214,-0.9176828536014435,0.08855154027621756,-1.02718981237142,0.16101541725487542,0.31342448659094135,0.3160524436506545,-4.457757611710669,-1.4495656226967875,8.06544641828152e-5,1.0190697094227157,-0.08312150242391092,-1.3342507966875634,-0.054936179468352164,-0.684413109709948,0.5330487991435267,-1.9692097893837783,0.2584883071225892,-1.0004655533606024
51,-0.710275120291136,-1.402107986213798,-0.0944174053726841,-1.8296221484276916,0.31732247726023927,-2.0381904777020132,0.5048316897400239,0.6432012517001737,0.6562907044128727,-0.38854560112459735,-0.705523906766426,-0.05657469336999381,-0.9124409923687659,0.07927926546336961,-1.0298063757181515,0.1518253058985221,0.3150059882321926,0.3156782997989519,-4.432384167892648,-1.461628690628654,-0.004071494664613944,1.0350332137985967,-0.06707386859096232,-1.3665658247040087,-0.07353961289240474,-0.7042239009235493,0.5761273831092114,-2.0228565291168814,0.24146637533978788,-1.0199022007225012
54,-0.7323989220215681,-1.4409403945544377,-0.1018873676091941,-1.8857444916737636,0.3201258278135666,-2.0975936752522535,0.5205926089713534,0.6589228364453635,0.6758348868947789,-0.4150116466484831,-0.7362579105090142,-0.05792901987951449,-0.9404746934134219,0.077533665788106,-1.080206976847947,0.14884054053721366,0.3205306859142644,0.32808461080549467,-4.562091473633358,-1.4922684621783526,-0.00576356150820586,0.949101011702555,-0.07347608557620455,-1.4082338089163469,-0.09448096073421869,-0.7430962574539778,0.585446750869159,-2.084068695811126,0.22604972518004574,-1.0711808682594723
57,-0.7653097193311926,-1.4953146814941523,-0.11782613214156883,-1.9559858245248156,0.3108607764973035,-2.174135668769192,0.5199180401876513,0.6732769291289119,0.6974107953405831,-0.4252620905185549,-0.784218377799076,-0.04396600190927474,-0.9991636403864973,0.08035128860746088,-1.1281937748435877,0.15392071301578794,0.3288688998177919,0.3288899233675731,-4.52964481272686,-1.5202255380092624,-0.018745313310412962,0.9214826159796305,-0.09203279020228072,-1.4627205146717759,-0.09639319070076302,-0.754152013886128,0.5812441389266312,-2.1601313100123587,0.23247570911702886,-1.083041937253701
60,-0.5694119063965118,-1.2161641641032848,-0.008322686603494393,-1.6421207210049682,0.3642782846861058,-1.845570877579376,0.5477420340018259,0.5723509625426283,0.6140826328646526,-0.3035615313993323,-0.5705828841376739,-0.035228949130504394,-0.7438010161089221,0.06428077552267383,-0.8600079516634194,0.11434558456234489,0.2253262823979645,0.2427852374053441,-3.5510189145949798,-1.2191942613377122,-0.014946796642940127,1.0202808096812976,0.0029390561461164477,-1.1834945392611644,-0.07823524900136777,-0.5463467688046764,0.5752900186887447,-1.7975771721258171,0.14709103339659674,-0.7891320062100204
