period.month,avg.effect,avg_CI.lower_68,avg_CI.upper_68,avg_CI.lower_90,avg_CI.upper_90,avg_CI.lower_95,avg_CI.upper_95,avg_SE.upper,avg_SE.lower,median.effect,median_CI.lower_68,median_CI.upper_68,median_CI.lower_90,median_CI.upper_90,median_CI.lower_95,median_CI.upper_95,median_SE.upper,median_SE.lower,percentile_2.5,percentile_16,percentile_84,percentile_97.5
0,-0.043338050687509636,-0.1951331784804052,0.10035495038388088,-0.2940070298229027,0.2019399471923514,-0.3411614489951927,0.24842861121555612,0.1438662916634615,0.152607940679205,0.001173625787780741,-0.014029574154895454,0.019321928401484674,-0.034979182137143704,0.06230160749054808,-0.04526942766953055,0.09100733041816883,0.04702346246800947,0.05976336697796863,-1.3428611452495651,-0.19259775553416097,0.1499930395753193,0.5737180883546681
3,-0.11154717162937616,-0.41045619363746805,0.173743900801387,-0.6039968541557311,0.3696235811949929,-0.6983699471027032,0.46539923070107364,0.2935682198615831,0.3054056986745648,-0.03520493233193091,-0.20639983965077066,0.07427827254993212,-0.3234736879865122,0.16159593553593699,-0.3598201973444892,0.21187782996635116,0.17233329833179384,0.17911193588894508,-1.8561203569904265,-0.3985276234318092,0.2535635645532069,1.303163746593313
6,-0.3150768321708424,-0.6863675159623159,0.06167560041283326,-0.9262690746829145,0.31399381224561446,-1.0434308485995964,0.4328920037999499,0.3795891372025966,0.3830404731251887,-0.2155801517963205,-0.4719981241278258,0.009032086955123477,-0.6433617860220654,0.0922342070290609,-0.7112750672906764,0.14305635363835634,0.23021207258396134,0.2257964994391849,-2.559067139502667,-0.6591521819956856,0.1088309267644239,1.1460263431120543
9,-0.4935426511862631,-0.9434963715945074,-0.049621938942145324,-1.2350096983208474,0.24241023287226407,-1.3780870533313963,0.387015341248008,0.46126599561165893,0.46154832503554766,-0.3732331111390912,-0.6511083692919966,-0.05204688818469244,-0.8438998325603184,0.02377192440930775,-0.934205983937067,0.11042356831212413,0.258315002984992,0.2584764418588424,-3.2035058424975302,-0.7906506149381934,0.0016265372364390857,1.1157055499201822
12,-0.6732184254387199,-1.1858451911400296,-0.17139175933320705,-1.5178991415380234,0.15433193912437382,-1.6717651126238193,0.3033187383042989,0.49957186189983155,0.49415264419824023,-0.3890703923149068,-0.7549809188757297,-0.131959066084952,-0.9528361085301698,0.009785301035384922,-1.0356183474583753,0.05614776129426151,0.29136785922189434,0.28068922321610773,-4.057866828496771,-1.323370950041216,-0.019320883942111067,0.7769928555656576
15,-0.7923141100986637,-1.3140450113684914,-0.2719063074821592,-1.6588308352699752,0.06891912479219746,-1.8269059473687717,0.23179876400784666,0.5232006336429424,0.5209428585194685,-0.4690868574706105,-0.8278464884781426,-0.19063658714625775,-1.0340416334309033,-0.0060052824913707364,-1.1220049973022146,0.05204250399536246,0.31521908262284165,0.3180975887397285,-4.532917995961974,-1.463261406166256,-0.02685936649699358,0.5741448138690851
18,-0.8312694114725037,-1.3918936931630699,-0.28932482292893713,-1.751070546094345,0.05766788609775326,-1.9333988910516897,0.22718262467792638,0.5485259394482713,0.5580003644387364,-0.4991053892587211,-0.8544537774981096,-0.23404471182381642,-1.0861818474365401,-0.03057488471534786,-1.187891746726872,0.03598152558301426,0.33111783678082923,0.32739498661016053,-4.538989775235325,-1.5692961015116882,-0.020525784256599698,0.44519062432871637
21,-0.856750935107549,-1.4469436725744935,-0.2890506247624443,-1.8411204624864368,0.07954121397819876,-2.036055838656271,0.25381653129451215,0.5746713919287291,0.5987268512359445,-0.5212342187554863,-0.8674453357764712,-0.211430289919323,-1.1033286465824954,-0.05088691629913916,-1.2158351546361654,0.03602921296567407,0.3497215486432012,0.3430776129875647,-4.585737650444503,-1.6072570567849571,-0.010709885113552252,0.804712605700921
24,-0.8759647310966844,-1.4568174523789077,-0.3181229679027281,-1.8270011373876,0.042673440454472265,-2.001208890698713,0.22158741590628647,0.5656976385993779,0.5763701443452816,-0.4639504608606875,-0.8865750349955382,-0.21886766561937726,-1.1488385622034363,-0.048002096666502125,-1.2302289677051674,0.030078675992868127,0.3698110748617397,0.3571528108431653,-4.840193994472892,-1.690824544452735,-0.012354781918309602,0.7994244904878275
27,-0.8736564849637347,-1.4572486755522125,-0.26954967118405515,-1.8385041661703847,0.11765313448465181,-2.027561193033409,0.3051456521068215,0.599762014525113,0.6129616600563178,-0.40754697668160433,-0.80916246276467,-0.16789925727805916,-1.1353235569936255,2.4093869739543437e-4,-1.280766654196814,0.12278053083316845,0.3955943612267854,0.39301930713395505,-4.726230636375847,-1.8411975899608954,-0.015870495805592112,0.8767254408690606
