Year, Afghanistan, Albania,Algeria,Angola,Anguilla,Antigua and Barbuda, Argentina,Armenia,Aruba,Australia,Austria,Azerbaijan Rep. of,Bahamas,Bahrain Kingdom of, Bangladesh, Barbados,Belarus,Belgium,Belize,Benin,Bermuda,Bhutan,Bolivia,Bosnia and Herzegovina,Botswana,Brazil,Brunei Darussalam,Bulgaria,Burkina Faso,Burundi,Verde,Cambodia, Cameroon,Canada,African Rep.,Chad,Chile,"China, PR", Colombia,Comoros,Rep. of,Rep. of,Rica,"D""Ivoire",Croatia,Curacao,Cyprus,Czech Republic,Denmark,Djibouti,Dominica,Republic, Ecuador,Egypt, Salvador,Guinea,Eritrea,Estonia,Ethiopia,Fiji, Finland, France,Gabon,Gambia,Georgia,Germany,Ghana,Greece,Grenada,Guatemala,Guinea,Bissau,Guyana,Haiti,Honduras,Hong Kong,Hungary,Iceland,India,Indonesia,Iran,Iraq,Ireland,Israel,Italy ,Jamaica,Japan,Jordan,Kazakhstan,Kenya, Kiribati,Korea,Kuwait,Rep.,Dem. Rep.,Latvia,Lebanon,Lesotho,Liberia,Libya,Liechtesntein,Lithuania,Luxembourg,Macao,FYR,Madagascar,Malawi,Malaysia,Maldives,Mali,Malta, Islands,Mauritania,Mauritius,Mexico,Micronesia,Moldova,Monaco,Mongolia,Montenegro,Morocco,Mozambique,Myanmar,Namibia,Nepal,Netherlands,Antilles,New Zealand,Nicaragua,Niger,Nigeria,Norway,Oman,Pakistan, Palau,Panama,PNG,Paraguay,Peru,Philippines,Poland,Portugal,Qatar,Romania,Russia,Rwanda, Samoa,San Marino,& Principe,Saudi Arabia,Senegal,"Serbia, Rep. of",Seychelles,Leone, Singapore,Slovak Republic,Slovenia,Islands,Somalia,South Africa, Spain,Lanka,and Nevis,Lucia,Grenadines,Sudan,Suriname,Swaziland,Sweden,Switzerland,Arab Rep.,Tajikistan,Tanzania,Thailand,Togo,Tonga,Tobago,Tunisia,Turkey,Turkmenistan,Uganda,Ukraine,UAE, United Kingdom,United States,Uruguay,Uzbekistan,Vanuatu,Venezuela,Vietnam,and Gaza,Rep. of,Zambia,Zimbabwe
1975,15,15,10,15,1,1,14,1,2,8,7,1,2,2,7,2,1,2,2,1,2,2,12,15,1,14,2,15,1,2,2,15,1,8,1,1,14,8,8,1,14,1,2,1,15,2,8,15,8,2,1,8,2,10,8,2,1,1,2,6,8,8,1,2,1,13,14,7,1,2,10,1,2,2,2,8,10,14,2,10,8,2,2,14,8,2,8,2,1,2,1,2,7,1,12,1,8,1,1,12,1,1,4,2,1,2,12,2,4,4,11,1,8,15,2,1,1,1,2,1,11,2,14,1,2,7,2,11,2,1,12,11,2,2,1,1,10,10,15,10,15,10,2,15,15,2,2,1,2,4,1,1,2,12,11,1,1,1,2,12,8,8,1,1,1,15,10,2,8,12,10,1,12,2,1,2,2,8,10,1,12,1,4,12,13,14,1,10,2,15,1,15,12,4
1975,15,15,10,15,1,1,14,1,2,8,7,1,2,2,7,2,1,2,2,1,2,2,12,15,1,14,2,15,1,2,2,15,1,8,1,1,14,8,8,1,14,1,2,1,15,2,8,15,8,2,1,8,2,10,8,2,1,1,2,6,8,8,1,2,1,13,14,7,1,2,7,1,2,2,2,8,10,14,2,10,8,2,2,14,8,2,8,2,1,2,1,2,7,1,12,1,8,1,1,12,1,1,4,2,1,2,12,2,4,4,11,1,8,15,2,1,1,1,2,1,11,2,14,1,2,7,2,11,2,1,12,11,2,2,1,1,10,10,15,10,15,10,2,15,15,2,2,1,2,4,1,1,2,12,11,1,1,1,2,12,8,8,1,1,1,15,10,2,8,12,10,1,12,2,1,2,2,8,10,1,12,1,4,12,13,14,1,10,2,15,1,15,12,4
1975,15,15,10,15,1,1,14,1,2,8,7,1,2,2,7,2,1,2,2,1,2,2,12,15,1,14,2,15,1,2,2,15,1,8,1,1,14,8,8,1,14,1,2,1,15,2,8,15,8,2,1,8,2,10,8,2,1,1,2,6,8,8,1,2,1,13,14,7,1,2,7,1,2,2,2,8,10,14,2,10,8,2,2,14,8,2,8,2,1,2,1,2,7,1,12,1,8,1,1,12,1,1,4,2,1,2,12,2,4,4,11,1,8,15,2,1,1,1,2,1,11,2,14,1,2,7,2,11,2,1,12,11,2,2,1,1,10,10,15,10,15,10,2,15,15,2,2,1,2,4,1,1,2,12,11,1,1,1,2,12,8,8,1,1,1,15,10,2,8,12,10,1,12,2,1,2,2,8,10,1,12,1,4,12,13,14,1,10,2,15,1,15,12,4
1975,15,15,10,15,1,1,14,1,2,8,7,1,2,2,7,2,1,2,2,1,2,2,12,15,1,14,2,15,1,2,2,15,1,8,1,1,14,8,8,1,14,1,2,1,15,2,8,15,8,2,1,8,2,10,8,2,1,1,2,6,8,8,1,2,1,13,14,7,1,2,7,1,2,2,2,8,10,14,2,10,8,2,2,14,8,2,8,2,1,2,1,2,7,1,12,1,8,1,1,12,1,1,4,2,1,2,12,2,4,4,11,1,8,15,2,1,1,1,2,1,11,2,14,1,2,7,2,11,2,1,12,11,2,2,1,1,10,10,15,10,15,10,2,15,15,2,2,1,2,4,1,1,2,12,11,1,1,1,2,12,8,8,1,1,1,15,10,2,8,12,10,1,12,2,1,2,2,8,10,1,12,1,4,12,13,14,1,10,2,15,1,15,12,4
1975,15,15,10,15,1,1,14,1,2,8,7,1,2,2,7,2,1,2,2,1,2,2,12,15,1,14,2,15,1,2,2,15,1,8,1,1,14,8,8,1,14,1,2,1,15,2,8,15,8,2,1,8,2,10,8,2,1,1,2,6,8,8,1,2,1,13,14,7,1,2,7,1,2,2,2,8,10,14,2,10,8,2,2,14,8,2,8,2,1,2,1,2,7,1,12,1,10,1,1,12,1,1,4,2,1,2,12,8,4,4,11,1,8,15,2,1,1,1,2,1,11,2,14,1,2,7,2,11,2,1,12,11,2,2,1,1,10,10,14,10,15,10,2,15,15,2,2,1,2,4,1,1,2,12,11,1,1,1,2,12,8,8,1,1,1,15,10,2,8,12,10,1,12,2,1,2,2,8,10,1,12,1,4,12,13,14,1,10,2,15,1,15,12,4
1975,15,15,10,15,1,1,14,1,2,8,7,1,2,2,7,2,1,2,2,1,2,2,12,15,1,14,2,15,1,2,2,15,1,8,1,1,14,8,8,1,14,1,2,1,15,2,8,15,8,2,1,8,2,10,8,2,1,1,2,6,8,8,1,2,1,13,14,7,1,2,7,1,2,2,2,8,10,14,8,10,8,2,2,14,12,2,8,2,1,2,1,2,7,1,12,1,10,1,1,12,1,1,4,2,1,2,12,8,4,4,11,1,8,15,2,1,1,1,2,1,11,2,14,1,2,7,2,11,2,1,12,11,2,2,1,1,10,10,14,10,15,10,2,15,15,2,7,1,2,4,1,1,2,12,11,1,1,1,2,12,8,8,1,1,1,15,10,2,8,12,10,1,12,2,1,2,2,8,10,1,12,1,4,12,13,14,1,10,2,15,1,15,12,4
1975,15,15,10,15,1,1,14,1,2,8,7,1,2,2,7,2,1,2,2,1,2,2,12,15,1,14,2,15,1,2,2,15,1,8,1,1,14,8,8,1,14,1,2,1,15,2,8,15,8,2,1,8,2,10,8,2,1,1,2,6,8,8,1,2,1,13,14,7,1,2,7,1,2,2,2,8,10,14,8,10,8,2,2,14,12,2,8,2,1,2,1,2,7,1,12,1,10,1,1,12,1,1,4,2,1,2,12,8,4,4,11,1,8,15,2,1,1,1,2,1,11,2,14,1,2,7,2,11,2,1,12,11,2,2,1,1,10,10,14,10,15,10,2,15,15,2,7,1,2,4,1,1,2,12,11,1,1,1,2,12,8,8,1,1,1,15,10,2,8,12,10,1,12,2,1,2,2,8,10,1,12,1,4,12,13,14,1,10,2,15,1,15,12,4
1975,15,15,10,15,1,1,14,1,2,8,7,1,2,2,7,2,1,2,2,1,2,2,12,15,1,14,2,15,1,2,2,15,1,8,1,1,14,8,8,1,14,1,2,1,15,2,8,15,8,2,1,8,2,10,8,2,1,1,2,6,8,8,1,2,1,13,14,7,1,2,7,1,2,2,2,8,10,14,8,10,8,2,2,14,12,2,8,2,1,2,1,2,7,1,12,1,10,1,1,12,1,1,4,2,1,2,12,8,4,4,11,1,8,15,2,1,1,1,2,1,11,2,14,1,2,7,2,11,2,1,12,11,2,2,1,1,10,10,14,10,15,10,2,15,15,2,7,1,2,4,1,1,2,12,11,1,1,1,2,12,8,8,1,1,1,15,10,2,8,12,10,1,12,2,1,2,2,8,10,1,12,1,4,12,13,14,1,10,2,15,1,15,12,4
1976,15,15,10,15,1,1,14,1,2,8,7,1,2,2,7,2,1,2,2,1,2,2,12,15,1,14,2,15,1,2,2,15,1,8,1,1,14,8,8,1,14,1,2,1,15,2,8,15,8,2,1,8,2,10,8,2,1,1,2,6,8,8,1,2,1,13,14,7,1,2,7,1,2,2,2,8,10,14,8,10,8,2,2,14,12,2,8,2,1,2,1,2,7,1,12,1,10,1,1,12,1,1,4,2,1,2,12,8,4,4,11,1,8,8,2,1,1,1,2,1,11,2,14,1,2,7,2,11,2,1,12,11,2,2,1,1,10,10,14,10,15,10,2,15,15,2,7,1,2,4,1,1,8,12,11,1,1,1,2,12,8,8,1,1,1,15,10,2,8,12,10,1,12,2,1,2,2,8,10,1,12,1,4,12,13,14,1,10,2,15,1,15,12,4
1976,15,15,10,15,1,1,14,1,2,8,7,1,2,2,7,2,1,2,2,1,2,2,12,15,1,14,2,15,1,2,2,15,1,8,1,1,14,8,8,1,14,1,2,1,15,2,8,15,8,2,1,8,2,10,8,2,1,1,2,6,8,8,1,2,1,13,14,7,1,2,7,1,2,2,2,8,10,10,8,10,8,2,2,14,12,2,8,2,1,2,1,2,7,1,12,1,10,1,1,12,1,1,4,2,1,2,12,8,4,4,11,1,8,8,2,1,1,1,2,1,11,2,14,1,2,7,2,11,2,1,12,11,2,2,1,1,10,10,14,10,15,10,2,15,15,2,7,1,2,4,1,1,8,12,11,1,1,1,2,12,8,8,1,1,1,15,10,2,8,12,10,1,12,2,1,2,2,8,10,1,12,1,4,12,13,14,1,10,2,15,1,15,12,4
1976,15,15,10,15,1,1,14,1,2,8,7,1,2,2,7,2,1,2,2,1,2,2,12,15,1,14,2,15,1,2,2,15,1,8,1,1,14,8,8,1,14,1,2,1,15,2,8,15,8,2,1,8,2,10,8,2,1,1,2,6,8,8,1,2,1,13,14,7,1,2,7,2,2,2,2,8,10,10,8,10,8,2,2,14,12,2,8,2,1,2,1,2,7,1,12,1,10,1,1,12,1,1,4,2,1,2,12,8,4,4,11,1,8,8,2,1,1,1,2,1,11,2,12,1,2,7,2,11,2,1,12,11,2,2,1,1,10,10,14,10,15,10,2,15,15,2,7,1,2,4,1,1,8,12,11,1,1,1,2,12,8,8,1,1,1,15,10,2,8,12,10,1,12,2,1,2,2,8,10,1,12,1,4,12,13,14,1,10,2,15,1,15,12,4
1976,15,15,10,15,1,1,14,1,2,8,7,1,2,2,7,2,1,2,2,1,2,2,12,15,1,14,2,15,1,2,2,15,1,8,1,1,14,8,8,1,14,1,2,1,15,2,8,15,8,2,1,8,2,10,8,2,1,1,2,6,8,8,1,2,1,13,14,7,1,2,7,2,2,2,2,8,10,10,8,10,8,2,2,14,12,2,8,2,1,2,1,2,7,1,12,1,10,1,1,12,1,1,4,2,1,2,12,8,4,4,11,1,8,8,2,1,1,1,2,1,11,2,12,1,2,7,2,11,2,1,12,11,2,2,1,1,10,10,14,10,15,10,2,15,15,2,7,1,2,4,1,1,8,12,11,1,1,1,2,12,8,8,1,1,1,15,10,2,8,12,10,1,12,2,1,2,2,8,10,1,12,1,4,12,13,14,1,10,2,15,1,15,12,4
1976,15,15,10,15,1,1,14,1,2,8,7,1,2,2,7,2,1,2,2,1,2,2,12,15,1,14,2,15,1,2,2,15,1,8,1,1,14,8,8,1,14,1,2,1,15,2,8,15,8,2,1,8,2,10,8,2,1,1,2,6,8,8,1,2,1,13,14,7,1,2,7,2,2,2,2,8,10,10,8,10,8,2,2,14,12,2,8,2,1,2,1,2,7,1,12,1,10,1,1,12,1,1,4,2,1,2,12,8,4,4,11,1,8,8,2,1,1,1,2,1,11,2,12,1,2,7,2,11,2,1,12,11,2,2,1,1,10,10,14,10,15,10,2,15,15,2,7,1,2,4,1,1,8,12,11,1,1,1,2,12,8,8,1,1,1,15,10,2,8,12,10,1,12,2,1,2,2,8,10,1,12,1,4,12,13,14,1,10,2,15,1,15,12,4
1976,15,15,10,15,1,1,14,1,2,8,7,1,2,2,7,2,1,2,2,1,2,2,12,15,1,14,2,15,1,2,2,15,1,8,1,1,14,8,8,1,14,1,2,1,15,2,8,15,8,2,1,8,2,10,8,2,1,1,2,6,8,8,1,2,1,13,14,7,1,2,7,2,2,2,2,8,10,10,8,10,8,2,2,14,12,2,8,2,1,2,1,2,7,1,12,1,10,1,1,12,1,1,4,2,1,2,12,8,4,4,11,1,8,8,2,1,1,1,2,1,11,2,12,1,2,7,2,11,2,1,12,11,2,2,1,1,10,10,14,10,15,10,2,15,15,2,7,1,2,4,1,1,8,12,11,1,1,1,2,12,8,8,1,1,1,15,10,2,8,12,10,1,12,2,1,2,2,8,10,1,12,1,4,12,13,14,1,10,2,15,1,15,12,4
1976,15,15,10,15,1,1,14,1,2,8,7,1,2,2,7,2,1,2,2,1,2,2,12,15,1,14,2,15,1,2,2,15,1,8,1,1,14,8,8,1,14,1,2,1,15,2,8,15,8,2,1,8,2,10,8,2,1,1,2,6,8,8,1,2,1,13,14,7,1,2,7,2,2,2,2,8,10,10,8,10,8,2,2,14,12,2,8,2,1,2,1,2,7,1,12,1,10,1,1,12,1,1,4,2,1,2,12,8,4,4,11,1,8,8,2,1,1,1,2,1,11,2,12,1,2,7,2,11,2,1,12,11,2,2,1,1,10,10,14,10,15,10,2,15,15,2,7,1,2,4,1,1,8,12,11,1,1,1,2,12,8,8,1,1,1,15,10,2,8,12,10,1,12,2,1,2,2,8,10,1,12,1,4,12,13,14,1,10,2,15,1,15,12,4
1976,15,15,10,15,1,1,14,1,2,8,7,1,2,2,7,2,1,2,2,1,2,2,12,15,1,14,2,15,1,2,2,15,1,8,1,1,14,8,8,1,14,1,2,1,15,2,8,15,8,2,1,8,2,10,8,2,1,1,2,6,8,8,1,2,1,13,14,7,1,2,7,2,2,2,2,8,10,10,8,10,8,2,2,14,12,2,8,2,1,2,1,2,7,1,12,1,10,1,1,12,1,1,4,2,1,2,12,8,4,4,11,1,8,8,2,1,1,1,2,1,11,2,12,1,2,7,2,11,2,1,12,11,2,2,1,1,10,10,14,10,15,10,2,15,15,2,7,1,2,4,1,1,8,12,11,1,1,1,2,12,8,8,1,1,1,15,10,2,8,12,10,1,12,2,1,2,2,8,10,1,12,1,4,12,13,14,1,10,2,15,1,15,12,4
1976,15,15,10,15,1,1,14,1,2,8,7,1,2,2,7,2,1,2,2,1,2,2,12,15,2,14,2,15,1,2,2,15,1,8,1,1,14,8,8,1,14,1,2,1,15,2,8,15,8,2,1,8,2,10,8,2,1,1,2,6,8,8,1,2,1,13,14,7,1,2,7,2,2,2,2,8,10,10,8,10,8,2,2,14,12,2,8,2,1,2,1,2,7,1,12,1,10,1,1,12,1,1,4,2,1,2,12,8,4,4,11,1,8,8,12,1,1,1,2,1,11,2,12,1,2,7,2,11,2,1,12,11,2,2,1,1,10,10,14,10,15,10,2,15,15,2,7,1,2,4,1,1,8,12,11,1,1,1,2,12,8,8,1,1,1,15,10,2,8,12,10,1,12,2,1,2,2,8,14,1,12,1,4,12,13,14,1,10,2,15,1,15,12,4
1976,15,15,10,15,1,1,14,1,2,8,7,1,2,2,7,2,1,2,2,1,2,2,12,15,2,14,2,15,1,2,2,15,1,8,1,1,14,8,8,1,14,1,2,1,15,2,8,15,8,2,1,8,2,10,8,2,1,1,2,6,8,8,1,2,1,13,14,7,1,2,7,2,2,2,2,8,10,10,8,10,8,2,2,14,12,2,8,2,1,2,1,2,7,1,12,1,10,1,1,12,1,1,4,2,1,2,12,8,4,4,11,1,8,8,12,1,1,1,2,1,11,2,12,1,2,7,2,11,2,1,12,11,2,2,1,1,10,10,14,10,15,10,2,15,15,2,7,1,2,4,1,1,8,12,11,1,1,1,2,12,8,8,1,1,1,15,10,2,8,12,10,1,12,2,1,2,2,8,14,1,12,1,4,12,13,14,1,10,2,15,1,15,12,4
1976,15,15,10,15,1,1,14,1,2,8,7,1,2,2,7,2,1,2,2,1,2,2,12,15,2,14,2,15,1,2,2,15,1,8,1,1,14,8,8,1,14,1,2,1,15,2,8,15,8,2,1,8,2,10,8,2,1,1,2,6,8,8,1,2,1,13,14,7,1,2,7,2,2,2,2,8,10,10,8,10,8,2,2,14,12,2,8,2,1,2,1,2,7,1,12,1,10,1,1,12,1,1,4,2,1,2,12,8,4,4,11,1,8,8,12,1,1,1,2,1,11,2,12,1,2,7,2,11,2,1,12,11,2,2,1,1,10,10,14,10,15,10,2,15,15,2,7,1,2,4,1,1,8,12,11,1,1,1,2,12,8,8,1,1,1,15,10,2,8,12,10,1,12,2,1,2,2,8,14,1,12,1,4,12,13,14,1,10,2,15,1,15,12,4
1976,15,15,10,15,1,1,14,1,2,8,7,1,2,2,7,2,1,2,2,1,2,2,12,15,2,14,2,15,1,2,2,15,1,8,1,1,14,8,8,1,14,1,2,1,15,2,8,15,8,2,1,8,2,10,8,2,1,1,2,6,8,8,1,2,1,13,14,7,1,2,7,2,2,2,2,8,10,10,8,10,8,2,2,14,12,2,8,2,1,2,1,2,7,1,12,1,10,1,1,12,1,1,4,2,1,2,12,8,4,4,11,1,8,8,12,1,1,1,2,1,11,2,12,1,2,7,2,11,2,1,12,11,2,2,1,1,10,10,14,10,15,10,2,15,15,2,7,1,2,4,1,1,8,12,11,1,1,1,2,12,8,8,1,1,1,15,10,2,8,12,10,1,12,2,1,2,2,8,14,1,12,1,4,12,13,14,1,10,2,15,1,15,12,4
1977,15,15,10,15,1,1,14,1,2,8,7,1,2,2,7,2,1,2,2,1,2,2,12,15,2,14,2,15,1,2,2,15,1,8,1,1,14,8,8,1,14,1,2,1,15,2,8,15,8,2,1,8,2,10,8,2,1,1,2,6,8,8,1,2,1,13,14,7,1,2,7,2,2,2,2,8,10,10,8,10,12,2,2,14,12,2,8,2,1,2,1,2,7,1,12,1,10,1,1,12,1,1,4,2,1,2,12,8,4,4,11,1,8,8,12,1,1,1,2,1,11,2,12,1,2,7,2,11,2,1,12,11,2,2,1,1,10,10,14,10,15,10,2,15,15,2,7,1,2,4,1,1,8,12,11,1,1,1,2,12,8,8,1,1,1,15,10,2,8,12,10,1,12,2,1,2,2,8,14,1,12,1,4,12,13,14,1,10,2,15,1,15,12,4
1977,15,15,10,15,1,1,14,1,2,8,7,1,2,2,7,2,1,2,2,1,2,2,12,15,2,14,2,15,1,2,2,15,1,8,1,1,14,8,8,1,14,1,2,1,15,2,8,15,8,2,1,8,2,10,8,2,1,1,2,6,8,8,1,2,1,13,14,7,1,2,7,2,2,2,2,8,10,10,8,10,12,2,2,14,12,2,8,2,1,2,1,2,7,1,12,1,10,1,1,12,1,1,4,2,1,2,12,8,4,4,11,1,8,8,12,1,1,1,2,1,11,2,12,1,2,7,2,11,2,1,12,11,2,2,1,1,10,10,14,10,15,10,2,15,15,2,7,1,2,4,1,1,8,12,11,1,1,1,2,12,8,8,1,1,1,15,10,2,8,12,10,1,12,2,1,2,2,8,14,1,12,1,4,12,13,14,1,10,2,15,1,15,12,4
1977,15,15,10,15,1,1,14,1,2,8,7,1,2,2,7,2,1,2,2,1,2,2,12,15,2,14,2,15,1,2,2,15,1,8,1,1,14,8,8,1,14,1,2,1,15,2,8,15,8,2,1,8,2,10,8,2,1,1,2,6,8,8,1,2,1,13,14,7,1,2,7,2,2,2,2,8,10,10,8,10,12,2,2,14,12,2,8,2,1,2,1,2,7,1,12,1,10,1,1,12,1,1,4,2,1,2,12,8,4,4,11,1,8,8,4,1,1,1,2,1,11,2,12,1,2,7,2,11,2,1,12,11,2,2,1,1,10,10,14,10,15,10,2,15,15,2,7,1,2,4,1,1,8,12,11,1,1,1,2,12,8,8,1,1,1,15,10,2,8,12,10,1,12,2,1,2,2,8,14,1,12,1,4,12,13,14,1,10,2,15,1,15,12,4
1977,15,15,10,15,1,1,14,1,2,8,7,1,2,2,7,2,1,2,2,1,2,2,12,15,2,14,2,15,1,2,2,15,1,8,1,1,14,8,8,1,14,1,2,1,15,2,8,15,8,2,1,8,2,10,8,2,1,1,2,6,8,8,1,2,1,13,14,7,1,2,7,2,2,2,2,8,10,10,8,10,12,2,2,14,12,2,8,2,1,2,1,2,7,1,12,1,10,1,1,12,1,1,4,2,1,2,12,8,4,4,11,1,8,8,4,1,1,1,2,1,11,2,12,1,2,7,2,11,2,1,12,11,2,2,1,1,10,10,14,10,15,10,2,15,15,2,7,1,2,4,1,1,8,12,11,1,1,1,2,12,8,8,1,1,1,15,10,2,8,12,10,1,12,2,1,2,2,8,14,1,12,1,4,12,13,14,1,10,2,15,1,15,12,4
1977,15,15,10,15,1,1,14,1,2,8,7,1,2,2,7,2,1,2,2,1,2,2,12,15,2,14,2,15,1,2,2,15,1,8,1,1,14,8,8,1,14,1,2,1,15,2,8,15,8,2,1,8,2,10,8,2,1,1,2,6,8,8,1,2,1,13,14,7,1,2,7,2,2,2,2,8,10,14,8,10,12,2,2,14,12,2,8,2,1,2,1,2,7,1,12,1,10,1,1,12,1,1,4,2,1,2,12,8,4,4,11,1,8,8,4,1,1,1,2,1,11,2,12,1,2,7,2,11,2,1,12,11,2,2,1,1,10,10,14,10,15,10,2,15,15,2,7,1,2,4,1,1,8,12,11,1,1,1,2,12,8,8,1,1,1,15,10,2,8,12,10,1,12,2,1,2,2,8,14,1,12,1,4,12,13,14,1,10,2,15,1,15,12,4
1977,15,15,10,15,1,1,14,1,2,8,7,1,2,2,7,2,1,2,2,1,2,2,12,15,2,14,2,15,1,2,2,15,1,8,1,1,14,8,8,1,14,1,2,1,15,2,8,15,8,2,1,8,2,10,8,2,1,1,2,6,8,8,1,2,1,13,14,7,1,2,7,2,2,2,2,8,10,14,8,10,12,2,2,14,12,2,8,2,1,2,1,2,7,1,12,1,10,1,1,12,1,1,4,2,1,2,12,8,4,4,11,1,8,8,4,1,1,1,2,1,11,2,12,1,2,7,2,11,2,1,12,11,2,2,1,1,10,10,14,10,15,10,2,15,15,2,7,1,2,4,1,1,8,12,11,1,1,1,2,12,8,8,1,1,1,15,10,2,8,12,10,1,12,2,1,2,2,8,14,1,12,1,4,12,13,14,1,10,2,15,1,15,12,4
1977,15,15,10,15,1,1,14,1,2,8,7,1,2,2,7,2,1,2,2,1,2,2,12,15,2,14,2,15,1,2,2,15,1,8,1,1,14,8,8,1,14,1,2,1,15,2,8,15,8,2,1,8,2,10,8,2,1,1,2,6,8,8,1,2,1,13,14,7,1,2,7,2,2,2,2,8,10,14,8,10,12,2,2,14,12,2,8,2,1,2,1,2,7,1,12,1,10,1,1,12,1,1,4,2,1,2,12,8,4,4,11,1,8,8,4,1,1,1,2,1,11,2,12,1,2,7,2,11,2,1,12,11,2,2,1,1,10,10,14,10,15,10,2,15,15,2,7,1,2,4,1,1,8,12,11,1,1,1,2,12,8,8,1,1,1,15,10,2,8,12,10,1,12,2,1,2,2,8,14,1,12,1,4,12,13,14,1,10,2,15,1,15,12,4
1977,15,15,10,15,1,1,14,1,2,8,7,1,2,2,7,2,1,2,2,1,2,2,12,15,2,14,2,15,1,2,4,15,1,8,1,1,14,8,8,1,14,1,2,1,15,2,8,15,8,2,1,8,2,10,8,2,1,1,2,6,8,8,1,2,1,13,14,7,1,2,7,2,2,2,2,8,10,14,8,10,12,2,2,14,12,2,8,2,1,2,1,2,7,1,12,1,10,1,1,12,1,1,4,2,1,2,12,8,4,4,11,1,8,8,4,1,1,1,2,1,11,2,12,1,2,7,2,11,2,1,12,11,2,2,1,1,10,10,14,10,15,10,2,15,15,2,7,1,2,4,1,1,8,12,11,1,1,1,2,12,8,8,1,1,1,15,10,2,8,12,10,1,12,2,1,2,2,8,14,1,12,1,4,12,13,14,1,10,2,15,1,15,12,4
1977,15,15,10,15,1,1,14,1,2,8,7,1,2,2,7,2,1,2,2,1,2,2,12,15,2,14,2,15,1,2,4,15,1,8,1,1,14,8,8,1,14,1,2,1,15,2,8,15,8,2,1,8,2,10,8,2,1,1,2,6,8,8,1,2,1,13,14,7,1,2,7,2,2,2,2,8,10,14,8,10,12,2,2,14,12,2,8,2,1,2,1,2,7,1,12,1,10,1,1,12,1,1,4,2,1,2,12,8,4,4,11,1,8,8,4,1,1,1,2,1,11,2,12,1,2,7,2,11,2,1,12,11,2,2,1,1,10,10,14,10,15,10,2,15,15,2,7,1,8,4,1,1,8,12,11,1,1,1,2,12,8,8,1,1,1,15,10,2,8,12,10,1,12,2,1,2,2,8,14,1,12,1,4,12,13,14,1,10,2,15,1,15,12,4
1977,15,15,10,15,1,1,14,1,2,8,7,1,2,2,7,2,1,2,2,1,2,2,12,15,2,14,2,15,1,2,4,15,1,8,1,1,14,8,8,1,14,1,2,1,15,2,8,15,8,2,1,8,2,10,8,2,1,1,2,6,8,8,1,2,1,13,14,7,1,2,7,2,2,2,2,8,10,14,8,10,12,2,2,14,12,2,8,2,1,2,1,2,7,1,12,1,10,1,1,12,1,1,4,2,1,2,12,8,4,4,11,1,8,8,4,1,1,1,2,1,11,2,12,1,2,7,2,11,2,1,12,11,2,2,1,1,10,10,14,10,15,10,2,15,15,2,7,1,8,4,1,1,8,12,11,1,1,1,2,12,8,8,1,1,1,15,10,2,8,12,10,1,12,2,1,2,2,8,14,1,12,1,4,12,13,14,1,10,2,15,1,15,12,4
1977,15,15,10,15,1,1,14,1,2,8,7,1,2,2,7,2,1,2,2,1,2,2,12,15,2,14,2,15,1,2,4,15,1,8,1,1,14,8,8,1,14,1,2,1,15,2,8,15,8,2,1,8,2,10,8,2,1,1,2,6,8,8,1,2,1,13,14,7,1,2,7,2,2,2,2,8,10,14,8,10,12,2,2,14,12,2,8,2,1,2,1,2,7,1,12,1,10,1,1,12,1,1,4,2,1,2,12,8,4,4,11,1,8,8,4,1,1,1,2,1,11,2,12,1,2,7,2,11,2,1,12,11,2,2,1,1,10,10,14,10,15,10,2,15,15,2,7,1,8,4,1,1,8,12,11,1,1,1,2,12,8,8,1,1,1,15,10,2,8,12,10,1,12,2,1,2,2,8,14,1,12,1,4,12,13,14,1,10,2,15,1,15,12,4
1977,15,15,10,15,1,1,14,1,2,8,7,1,2,2,7,2,1,2,2,1,2,2,12,15,2,14,2,15,1,2,4,15,1,8,1,1,14,8,8,1,14,1,2,1,15,2,8,15,8,2,1,8,2,10,8,2,1,1,2,6,8,8,1,2,1,13,14,8,1,2,7,2,2,2,2,8,10,14,8,10,12,2,2,14,12,2,13,2,1,2,1,2,7,1,12,1,10,1,1,12,1,1,4,2,1,2,12,8,4,4,11,1,8,8,4,1,1,1,2,1,11,2,12,1,2,7,2,11,2,1,12,11,2,2,1,1,10,10,14,10,15,10,2,15,15,2,7,1,8,4,1,1,8,12,11,1,1,1,2,12,8,8,1,1,1,15,10,2,8,12,10,1,12,2,1,2,2,8,14,1,12,1,4,12,13,14,1,10,2,15,1,15,12,4
1978,15,15,10,15,1,1,14,1,2,8,7,1,2,2,7,2,1,2,2,1,2,2,12,15,2,14,2,15,1,2,4,15,1,8,1,1,14,8,8,1,14,1,2,1,15,2,8,15,8,2,1,8,2,10,8,2,1,1,2,6,8,8,1,2,1,13,14,8,1,2,7,2,2,2,2,8,10,14,8,10,12,2,2,14,12,14,13,2,1,2,1,2,7,1,12,1,10,1,1,12,1,1,4,2,1,2,12,8,4,4,11,1,8,8,4,1,1,1,2,1,11,2,12,1,2,7,2,11,2,1,12,11,2,2,1,1,10,10,14,10,15,10,2,15,15,2,7,1,8,4,1,1,8,12,11,1,1,7,2,12,8,8,1,1,1,15,10,2,8,12,10,1,12,2,1,2,2,8,14,1,12,1,4,12,13,14,1,10,2,15,1,15,12,4
