period.month,avg.effect,avg_CI.lower_68,avg_CI.upper_68,avg_CI.lower_90,avg_CI.upper_90,avg_CI.lower_95,avg_CI.upper_95,avg_SE.upper,avg_SE.lower,median.effect,median_CI.lower_68,median_CI.upper_68,median_CI.lower_90,median_CI.upper_90,median_CI.lower_95,median_CI.upper_95,median_SE.upper,median_SE.lower,percentile_2.5,percentile_16,percentile_84,percentile_97.5
0,-0.0476788250201555,-0.07451969447994973,-0.03483665408501939,-0.09072393204386163,-0.026462668646795397,-0.09842992736111714,-0.022423063172781265,0.03210589865470826,0.04055928107480489,-0.002777030676902239,-0.004176881577515054,9.398042376044998e-5,-0.007076383485800697,0.0019716802556320064,-0.008937321337998726,0.0028814074043078623,0.027909116466507483,0.02451328228792422,-0.21364543639041125,-0.13708645426558383,0.0023816501208143923,0.004964912518608339
3,-0.32511777820850973,-0.48901144614349845,-0.1808654106161536,-0.5949041650873353,-0.08519233278646049,-0.6469361689908516,-0.038839665112043995,0.14521515602968219,0.16281693163812208,-0.35662794498894335,-0.5243570476755495,-0.18764919961229948,-0.6340553027055986,-0.0771336527687698,-0.6881665216875876,-0.02358995445885026,0.1498879773502012,0.15657811203600142,-0.5705789053392699,-0.5036873373043901,-0.10392071896787852,-0.07542520427958241
6,-0.6532677252530862,-0.9864234161969716,-0.40701750461557107,-1.211065348023291,-0.24635680745249255,-1.3172430466141392,-0.167333620124276,0.24624809845766943,0.33547629931112644,-0.7940613487960075,-1.0394614164172278,-0.5639139505659951,-1.2003640365124757,-0.3271013402302854,-1.3131054933854291,-0.21236795360774857,0.25669045681207525,0.3112265046093422,-0.9951187134757017,-0.9436988956059973,-0.2746305188957313,0.11663782596520383
9,-0.8560742218661539,-1.466681243076191,-0.45586400234042107,-1.8616393596853147,-0.19185585108551817,-2.0529926927210194,-0.06465139282485383,0.40210168201943647,0.6056779474886298,-0.9559528915892453,-1.38489405374292,-0.6302434953763966,-2.0139074512713786,-0.19421309333096382,-2.318658271876245,0.017039359087593242,0.3775648364654419,0.6854030252809619,-1.2979497321336617,-1.2922741805495468,-0.3027571914582467,0.024040004941490667
12,-1.018693589335037,-1.9717738773645446,-0.47635105954117263,-2.5906880514783905,-0.11901904011569343,-2.8905458974102727,0.05317712770637931,0.5447441681292282,0.9564033794803786,-1.1513130703110268,-1.9171896372881698,-0.6923277285421037,-2.845115381954721,-0.07936775545296915,-3.2946863024766797,0.18323170084987372,0.5063502746668456,1.216340924161813,-1.634770765653716,-1.6181111404993538,-0.2882318027789917,0.11432522229272069
15,-0.7007030110850542,-1.6389218339833669,-0.28462727410500466,-2.263622087654255,-0.010816882637854484,-2.566283232371222,0.12398708901433556,0.41069153665626645,0.954087796898132,-1.0057588729402909,-1.284764638894685,-0.43716885729908417,-1.380198016707512,0.21430797335434404,-1.426434552075167,0.3958469186699099,0.3042244370598416,0.34489277672506385,-1.3826372282721724,-1.2363628481215243,-0.03424735294377251,0.19585087938055953
18,-0.4982292033197715,-1.3133102754313755,-0.1948874178712697,-1.827066411513497,0.0035042983449372067,-2.0759762195986715,0.09962313866798715,0.3050323101360748,0.7975669988914442,-0.5635795445750026,-1.18716128294724,-0.24473518376534215,-1.2729378999627157,-0.03620446699197821,-1.3144958294549773,0.06482661963941355,0.32062128139659907,0.25944825295676527,-1.1416905366204733,-1.0534113384140573,0.06218095907493279,0.2563277101148231
21,-0.46752052251464626,-1.3765725882731619,-0.14267811652000884,-1.9515041948702165,0.06977544417157938,-2.2300529183005464,0.17270711019902374,0.3266527537055293,0.8925982610021717,-0.5204355326194883,-1.1481633593378766,-0.1835254099658444,-1.2319269952154608,0.03682068361649404,-1.272509655093363,0.1435762044053121,0.3387877237859677,0.27256024466688844,-1.1369145225832091,-1.0165472570126184,0.0857394127917131,0.2918289947321479
24,-0.7115785491921642,-0.9246614821928353,-0.41171352692073004,-1.0640220675203156,-0.21559568475242546,-1.1315409040115572,-0.1205785140993274,0.2983969264438884,0.21687828548976062,-0.7756094136727769,-0.8741053265210386,-0.3800488743264953,-0.9385236629574673,-0.12134421168897647,-0.9697337150297108,0.003995659517061156,0.319283886842692,0.1642408473469057,-1.131679692207057,-1.0304807709394195,-0.3901150928656846,-0.23705117136875054
27,-0.6547484527118637,-0.87737508134854,-0.35928645222644273,-1.0239474854350863,-0.16604827613306763,-1.0982376038259927,-0.07242627544431517,0.2945128644049134,0.22609505885961367,-0.6435638309193052,-0.753860846179583,-0.2617157212230095,-0.8502485221096461,-0.011979267326440945,-0.9788780669891416,0.10901559472096956,0.3190824827999547,0.16660498456858008,-1.099294167299343,-0.9697708085387007,-0.340173481756729,-0.2197096666480588
