period.month,avg.effect,avg_CI.lower_68,avg_CI.upper_68,avg_CI.lower_90,avg_CI.upper_90,avg_CI.lower_95,avg_CI.upper_95,avg_SE.upper,avg_SE.lower,median.effect,median_CI.lower_68,median_CI.upper_68,median_CI.lower_90,median_CI.upper_90,median_CI.lower_95,median_CI.upper_95,median_SE.upper,median_SE.lower,percentile_2.5,percentile_16,percentile_84,percentile_97.5
0,-0.04869377944695564,-0.13993580897270336,0.042993748774986774,-0.19852002422362067,0.10176888669209071,-0.2268542186595257,0.13017679630099946,0.09200791888517112,0.09242800009097168,-0.043114038031154545,-0.10717643397190646,0.03632716816731522,-0.13151914496150066,0.08301427767689841,-0.16055740040630967,0.1018067197868698,0.059637652833066775,0.06168957561001215,-0.2195007381919023,-0.11881569946828249,0.00577987717540018,0.09046442318833325
3,0.03437883626974217,-0.08751957870391576,0.16689494554915094,-0.16503974503484803,0.25191516776928535,-0.2024440629863727,0.2933983783840518,0.13166146379138027,0.11944706967848642,0.023629249768509653,-0.06882408078417396,0.14437674734018208,-0.11814283596262364,0.2070368441229896,-0.1420372890392977,0.24955696625718266,0.08770812600011024,0.08773076996697897,-0.1708193318925683,-0.056770871685307124,0.14012244177650174,0.26596447623651964
6,0.12716194001052453,-0.030524545989806404,0.3042610873359741,-0.13489705909211117,0.42064984518860266,-0.18309602735744301,0.47703905661738616,0.17789121203168906,0.15655365518213904,0.143707553717517,-0.002804564890400721,0.2421757897742179,-0.07451247369763712,0.3065346553594108,-0.10352978610130097,0.3339954378086337,0.12789972385928794,0.12018483194748826,-0.1623692081584894,-0.07954559476442724,0.29504262714735424,0.3768722103336391
9,0.19421816583832274,0.0026832522077137357,0.4153280185385894,-0.12541171590881509,0.5599383731083056,-0.18367064493684732,0.630000671298207,0.2213224159615109,0.19220432983140256,0.196895743194796,0.04897887944217738,0.3374400263946635,-0.06897681171215399,0.4026631785682293,-0.09975945141749494,0.4467188761633311,0.14383699481416054,0.1420446876360253,-0.16484924643645377,-0.04166856003495492,0.4214947944593609,0.6180349008733554
12,0.22440602343658214,-0.0033106141025542163,0.47674325577801124,-0.15436540717097316,0.6417769537087001,-0.2240841166831348,0.7217341614080126,0.2533431349935345,0.22699181009080593,0.19276163300010904,0.032174683092330736,0.3540939858402411,-0.10001816486939047,0.46199311085737116,-0.20678800479534232,0.5237921519506747,0.17008126118175312,0.16396799028070502,-0.13853959315692602,-0.06436739939787704,0.4689766746396483,0.8314319575415935
15,0.2442868203758199,-0.022727290443339033,0.5368791551213626,-0.19642930691317761,0.7273725588722918,-0.2839030978602347,0.8194027049930857,0.29241735028498383,0.26759460046190864,0.2240036224754111,-0.06518753698831581,0.3916413179612782,-0.2087996946611499,0.5191748177269538,-0.24865640850695808,0.5895089382539531,0.19584231963380694,0.21117893545149063,-0.23480614518813625,-0.06503307795425048,0.5132917405453802,1.007270665694958
18,0.251189773415539,-0.0327162216448079,0.5667046216949283,-0.21999360639654017,0.7728404105939293,-0.31466532448885587,0.8724658370305493,0.3149181733177081,0.287880410285587,0.21342387675026658,-0.0847707782239428,0.38827867940166977,-0.20454628379327006,0.5320099780700771,-0.24322552162521355,0.6056344434449257,0.21927714547817262,0.21509908020771473,-0.2567091239495717,-0.05024833741870256,0.566437743382744,1.1269556786965997
21,0.24051816946781907,-0.05602172092011596,0.5732116079059355,-0.25074843170320443,0.7913647672053322,-0.3444918208344566,0.896085431600417,0.3313030392334833,0.29955482000562256,0.1706297472187645,-0.09316571337109028,0.3708544300603639,-0.21397154180368705,0.496839119497167,-0.2657643987011468,0.5756222514213591,0.23752747419541104,0.24078672074721152,-0.27402181342649007,-0.039951136589131644,0.5506101733643081,1.2083100913203644
24,0.23539405282915593,-0.071388895738060107,0.5831637952167631,-0.2690256801932775,0.8127226684547539,-0.365361964118164,0.9228967154816973,0.3491774037437686,0.3078745660638917,0.16663621125616168,-0.13030026922940507,0.3750533547664255,-0.2451660890171332,0.5279080074749879,-0.2883386314330137,0.6311286506761646,0.24804051407444616,0.25175809435026053,-0.2367012449771294,-0.05065565926897191,0.48516670684531316,1.2464608163576623
27,0.30660822789131414,-0.031522992581661045,0.7123391802291777,-0.2514430919617052,0.977288491618034,-0.358525197725458,1.1060668281192967,0.4064806672037648,0.3412382768901085,0.24960700846648953,-0.09185929040742037,0.5366285023983254,-0.19110832183388343,0.6749529562446421,-0.2406828018515966,0.7527499279111258,0.26820730160877293,0.3025598341326274,-0.09650264237720549,-0.025072392264230064,0.5779833853350125,1.3083606745515726
