period.month,avg.effect,avg_CI.lower_68,avg_CI.upper_68,avg_CI.lower_90,avg_CI.upper_90,avg_CI.lower_95,avg_CI.upper_95,avg_SE.upper,avg_SE.lower,median.effect,median_CI.lower_68,median_CI.upper_68,median_CI.lower_90,median_CI.upper_90,median_CI.lower_95,median_CI.upper_95,median_SE.upper,median_SE.lower,percentile_2.5,percentile_16,percentile_84,percentile_97.5
0,0.00792637992717182,0.00792637992717182,0.00792637992717182,0.00792637992717182,0.00792637992717182,0.00792637992717182,0.00792637992717182,0.027909116466507483,0.02451328228792422,0.00792637992717182,0.00792637992717182,0.00792637992717182,0.00792637992717182,0.00792637992717182,0.00792637992717182,0.00792637992717182,0.027909116466507483,0.02451328228792422,0.00792637992717182,0.00792637992717182,0.00792637992717182,0.00792637992717182
3,0.12117057361782302,-0.1642287954976464,0.4500540391269672,-0.3508858053854359,0.6651505351834589,-0.4413192956075277,0.7693626774685232,0.3307163340569301,0.2869899006625628,0.12117057361782302,-0.1642287954976464,0.4500540391269672,-0.3508858053854359,0.6651505351834589,-0.4413192956075277,0.7693626774685232,0.3307163340569301,0.2869899006625628,0.12117057361782302,0.12117057361782302,0.12117057361782302,0.12117057361782302
6,0.0186554595826962,-0.6617070989989623,0.6993528938538428,-1.1066780925160427,1.1445429029037104,-1.32226217379717,1.3602330950619737,0.6844909631306856,0.6841542211779674,0.0186554595826962,-0.6617070989989623,0.6993528938538428,-1.1066780925160427,1.1445429029037104,-1.32226217379717,1.3602330950619737,0.6844909631306856,0.6841542211779674,0.0186554595826962,0.0186554595826962,0.0186554595826962,0.0186554595826962
9,-0.0467231238995165,-1.064057923306327,0.9697286185041951,-1.7294156369571967,1.634508794859626,-2.0517749221927812,1.9565882689410978,1.0221164310377535,1.0230044093202009,-0.0467231238995165,-1.064057923306327,0.9697286185041951,-1.7294156369571967,1.634508794859626,-2.0517749221927812,1.9565882689410978,1.0221164310377535,1.0230044093202009,-0.0467231238995165,-0.0467231238995165,-0.0467231238995165,-0.0467231238995165
12,-0.224508965789715,-1.725425636447238,1.306253960925197,-2.707055759540892,2.3074041443794733,-3.1826459245813954,2.792451587176747,1.5392938731343344,1.5092812838016862,-0.224508965789715,-1.725425636447238,1.306253960925197,-2.707055759540892,2.3074041443794733,-3.1826459245813954,2.792451587176747,1.5392938731343344,1.5092812838016862,-0.224508965789715,-0.224508965789715,-0.224508965789715,-0.224508965789715
15,-0.852905075833572,-2.794619906369856,1.063843605266238,-4.064541018830485,2.317436346656297,-4.679805340141403,2.924789732361632,1.927430727295593,1.952536013158371,-0.852905075833572,-2.794619906369856,1.063843605266238,-4.064541018830485,2.317436346656297,-4.679805340141403,2.924789732361632,1.927430727295593,1.952536013158371,-0.852905075833572,-0.852905075833572,-0.852905075833572,-0.852905075833572
18,-1.6540664043495201,-3.69128507373816,0.38730024068482405,-5.023667645200032,1.722395672842617,-5.669193930662429,2.3692363126995586,2.052743187519964,2.048572095193444,-1.6540664043495201,-3.69128507373816,0.38730024068482405,-5.023667645200032,1.722395672842617,-5.669193930662429,2.3692363126995586,2.052743187519964,2.048572095193444,-1.6540664043495201,-1.6540664043495201,-1.6540664043495201,-1.6540664043495201
21,-2.5453909615887,-4.6069829891933365,-0.49894221076813716,-5.955306234173939,0.8394770222548402,-6.608555619581292,1.4879280110251316,2.057853615897097,2.0730812862084798,-2.5453909615887,-4.6069829891933365,-0.49894221076813716,-5.955306234173939,0.8394770222548402,-6.608555619581292,1.4879280110251316,2.057853615897097,2.0730812862084798,-2.5453909615887,-2.5453909615887,-2.5453909615887,-2.5453909615887
24,-2.85048345625233,-4.964461723643044,-0.7414501353012,-6.347046638185286,0.6379006833867691,-7.016895466395014,1.3061826238809457,2.12078697002625,2.1257594746672956,-2.85048345625233,-4.964461723643044,-0.7414501353012,-6.347046638185286,0.6379006833867691,-7.016895466395014,1.3061826238809457,2.12078697002625,2.1257594746672956,-2.85048345625233,-2.85048345625233,-2.85048345625233,-2.85048345625233
27,-3.07606579276608,-5.037210557442496,-1.1404572778519002,-6.319839243224515,0.12547017961577778,-6.941260259150853,0.7387996142595816,1.9463956670208404,1.972074230380219,-3.07606579276608,-5.037210557442496,-1.1404572778519002,-6.319839243224515,0.12547017961577778,-6.941260259150853,0.7387996142595816,1.9463956670208404,1.972074230380219,-3.07606579276608,-3.07606579276608,-3.07606579276608,-3.07606579276608
30,-3.25932362966102,-5.156494172949075,-1.3570092893132795,-6.39728241279297,-0.11285690125277759,-6.998432143108831,0.48992272587239594,1.9129159439188648,1.9077434804626117,-3.25932362966102,-5.156494172949075,-1.3570092893132795,-6.39728241279297,-0.11285690125277759,-6.998432143108831,0.48992272587239594,1.9129159439188648,1.9077434804626117,-3.25932362966102,-3.25932362966102,-3.25932362966102,-3.25932362966102
33,-3.28073894263698,-5.073529707008347,-1.4493884499791825,-6.246051441969202,-0.2516478660547232,-6.8141267203502105,0.3286456972572047,1.8415566144911597,1.8027819927223885,-3.28073894263698,-5.073529707008347,-1.4493884499791825,-6.246051441969202,-0.2516478660547232,-6.8141267203502105,0.3286456972572047,1.8415566144911597,1.8027819927223885,-3.28073894263698,-3.28073894263698,-3.28073894263698,-3.28073894263698
36,-3.00273025844792,-4.740058118885449,-1.2631440727498497,-5.876305983164428,-0.12541921767795827,-6.4268069270396015,0.42579731374739227,1.7492809047712619,1.7470099938572148,-3.00273025844792,-4.740058118885449,-1.2631440727498497,-5.876305983164428,-0.12541921767795827,-6.4268069270396015,0.42579731374739227,1.7492809047712619,1.7470099938572148,-3.00273025844792,-3.00273025844792,-3.00273025844792,-3.00273025844792
39,-2.65750379879772,-4.1596537324266905,-1.1242705059988793,-5.142090434663702,-0.12150465272730981,-5.6180713793867785,0.36432556624703905,1.541778006575919,1.510521419751403,-2.65750379879772,-4.1596537324266905,-1.1242705059988793,-5.142090434663702,-0.12150465272730981,-5.6180713793867785,0.36432556624703905,1.541778006575919,1.510521419751403,-2.65750379879772,-2.65750379879772,-2.65750379879772,-2.65750379879772
42,-1.64652458253082,-3.046510323894635,-0.19173834268517265,-3.962129560119309,0.7597215375419086,-4.405738098025605,1.220694515877704,1.462893767959403,1.4077878661338217,-1.64652458253082,-3.046510323894635,-0.19173834268517265,-3.962129560119309,0.7597215375419086,-4.405738098025605,1.220694515877704,1.462893767959403,1.4077878661338217,-1.64652458253082,-1.64652458253082,-1.64652458253082,-1.64652458253082
45,0.00548743927260276,-1.2439263865402626,1.2515741664002284,-2.061068518148612,2.066540307591665,-2.4569658649093196,2.4613834083414154,1.2530311722259222,1.2563768128421953,0.00548743927260276,-1.2439263865402626,1.2515741664002284,-2.061068518148612,2.066540307591665,-2.4569658649093196,2.4613834083414154,1.2530311722259222,1.2563768128421953,0.00548743927260276,0.00548743927260276,0.00548743927260276,0.00548743927260276
48,1.51945119283217,0.2796205971702428,2.7473506460903687,-0.5312539064101105,3.5504219391292007,-0.924114648875451,3.9395021026351342,1.2347425406242247,1.2467401753206473,1.51945119283217,0.2796205971702428,2.7473506460903687,-0.5312539064101105,3.5504219391292007,-0.924114648875451,3.9395021026351342,1.2347425406242247,1.2467401753206473,1.51945119283217,1.51945119283217,1.51945119283217,1.51945119283217
