period.month,avg.effect,avg_CI.lower_68,avg_CI.upper_68,avg_CI.lower_90,avg_CI.upper_90,avg_CI.lower_95,avg_CI.upper_95,avg_SE.upper,avg_SE.lower,median.effect,median_CI.lower_68,median_CI.upper_68,median_CI.lower_90,median_CI.upper_90,median_CI.lower_95,median_CI.upper_95,median_SE.upper,median_SE.lower,percentile_2.5,percentile_16,percentile_84,percentile_97.5
0,-0.0038933380311527866,-0.023689285062108677,0.01343485147550837,-0.036279183137620255,0.025015031238259534,-0.04238303395700503,0.03062174367560662,0.03574630670657512,0.034489124513710306,-0.0013547755398183568,-0.006693279138680548,-6.550103070032515e-4,-0.008836400490799128,6.73847081805666e-4,-0.009874721762301777,0.0016667215009579387,0.026841748307080443,0.02425395712209173,-0.025558195368501478,-0.005299613311128173,5.64042303172983e-4,0.004424361215256076
3,0.04054998200132832,-0.07283948710413869,0.14693752483323788,-0.14699851317902554,0.21592877169838437,-0.18292783382685324,0.2490279411859663,0.10671158794606878,0.11312244208445545,0.02843237584456117,-0.06239272453502728,0.12350387062271781,-0.13225064461239971,0.21431624949032868,-0.16826194107011844,0.26159587854437427,0.10214199441536259,0.11209854965145594,-0.15437202264369074,-0.08812898483827165,0.20684522286670487,0.257805151083349
6,-0.03860700630897437,-0.222100368911263,0.16036815436488297,-0.34128419879440297,0.2906970281421712,-0.3984681406917614,0.3553560454114281,0.2038064375631101,0.18396639405815957,-0.043125118288211306,-0.173353720668654,0.14831999817643976,-0.3024074820289794,0.29169492469234803,-0.36504943767658654,0.3507425512612841,0.20686931513916118,0.18887527759993744,-0.3211369319613828,-0.15194902020329745,0.0712459386890937,0.23408073454587688
9,-0.29276868920442006,-0.5703063329374164,0.021287696670235518,-0.7507302562821758,0.22668698015572802,-0.839301413258928,0.32493665224836,0.3180925669610174,0.28464173631602063,-0.30585592647904303,-0.5780100542106426,-0.058462024210869754,-0.7866719945802961,0.10668472627669692,-0.8935752483554353,0.19457240318956198,0.3364113818720176,0.31966264012314927,-0.7600212280802002,-0.441034725861536,-0.1080721597826428,0.18375767662143883
12,-0.5658552188484791,-0.9096334017812543,-0.16974954012232782,-1.1394542461957098,0.08976596937400654,-1.2526327387450966,0.21549868792889207,0.40518569504536917,0.35493858223014274,-0.616506028597922,-0.9796807806205804,-0.22410558966572572,-1.2093796626891575,0.00362908407544206,-1.3154425006418204,0.1351945501132445,0.4266575753479289,0.4112818449261052,-1.1025718486513794,-0.7254666749223214,-0.3090387061043483,0.04816468924255701
15,-0.6204634705726092,-0.9844487483061023,-0.19397651882723949,-1.2221504548346602,0.08382431621613146,-1.3373145998407732,0.2183956718500387,0.4338740654267959,0.3729914155937283,-0.7128724448847931,-0.9999214112147586,-0.23013630416580866,-1.2685479623478195,-0.03896466424140978,-1.3974351380220438,0.10959976222440343,0.4788212037371317,0.43001064754925133,-1.3895707998901725,-0.8675305072178646,-0.21529210291257417,0.17507070221581084
18,-0.6105940100544647,-1.0213056174106723,-0.16706208817257454,-1.2872376959991412,0.12228324445783026,-1.4160791793338854,0.26246821969647705,0.4516455164378604,0.4160316288627629,-0.6970609391312619,-1.0610050182131303,-0.24484810654597783,-1.3477539992050456,-0.038773379188438206,-1.4794411154461016,0.11023648315482315,0.49023916774659027,0.48515476236894023,-1.595576756994351,-0.9682928121873627,-0.17029928966243185,0.40464031760420416
21,-0.6555361697653763,-1.089918619167626,-0.21395819278594475,-1.3721919254083939,0.0748428128740649,-1.508121174395164,0.2147609127307871,0.44871280320564755,0.43881972498886557,-0.7044206683260128,-1.1183939373514171,-0.31699089611049386,-1.401593396087449,-0.11821512559281468,-1.538800755714086,-0.02191021472819868,0.48005767390950976,0.5023073560488946,-2.0007293963021557,-1.2848780827510398,0.10047290647935708,0.6986372326016455
24,-0.7354730720864634,-1.2139173928612328,-0.25002384554109297,-1.5268297394806152,0.06746985236066438,-1.6762440512857233,0.2212924344433564,0.4905052261290161,0.48192898421600294,-0.7424591390593085,-1.2036794481012745,-0.3663201098630875,-1.5053269396570972,-0.1421688715207592,-1.65147219021335,-0.015277803014717081,0.5404035120348598,0.5304585750807219,-2.3698927388494715,-1.5622008886643277,0.25550677465562793,0.9141055759648404
27,-0.8050517654433167,-1.3210063383438324,-0.27200690236197944,-1.6584511551071703,0.07787062212720333,-1.8204666999377752,0.24770835235644093,0.5361080893873246,0.5177088956649871,-0.812227149074962,-1.298227147977793,-0.3940414286637064,-1.61608106223774,-0.21795567071709532,-1.7700781656123232,-0.08945605183529533,0.5623110534940969,0.5588078182843226,-2.557061651050045,-1.8124123585091385,0.3747257946277985,0.9996850311742311
