period.month,avg.effect,avg_CI.lower_68,avg_CI.upper_68,avg_CI.lower_90,avg_CI.upper_90,avg_CI.lower_95,avg_CI.upper_95,avg_SE.upper,avg_SE.lower,median.effect,median_CI.lower_68,median_CI.upper_68,median_CI.lower_90,median_CI.upper_90,median_CI.lower_95,median_CI.upper_95,median_SE.upper,median_SE.lower,percentile_2.5,percentile_16,percentile_84,percentile_97.5
0,0.01546757242459688,-0.052177979805878495,0.09816921463465553,-0.09837902907013052,0.1524069791081263,-0.12121828102207242,0.17864466424258763,0.09337952159941618,0.0814426537942874,4.835380835380709e-4,-0.005507022570496289,0.011142363080262584,-0.015459455609013323,0.036211403620993704,-0.030875164934193955,0.05354457394596722,0.03617684516475608,0.03282220354482814,-0.22091518318013018,-0.04444682217319611,0.08803038951456056,0.3420906658176528
3,0.0243090857029193,-0.11270525625427862,0.18200550434536472,-0.1949880686308906,0.2894457809705354,-0.23587039941269897,0.343353943313275,0.1596077518315657,0.1400665802962554,0.03321975430754819,-0.03489507799934789,0.10182798428974593,-0.0906595549875,0.1582064659613867,-0.11679473867590749,0.19058821047059732,0.09961446003824213,0.08614867484646442,-0.3584553589201992,-0.11125166814232386,0.15686011731096228,0.41561881631025654
6,0.09972157238904905,-0.08734199384402491,0.3115642676946317,-0.2069646415092013,0.4447911480220822,-0.26725953152327164,0.5093593757030566,0.21273723224074173,0.19502448889702634,0.06978209162505711,-0.02714092279224982,0.15794377754721728,-0.09664740043643297,0.23230165412740653,-0.1344720352047335,0.2792036187506707,0.13103992038283835,0.1374874022408233,-0.6802516493199547,-0.08274617995300987,0.3466257336115446,0.8265536088725891
9,0.1902731334100142,-0.04737047045123875,0.45298290947876924,-0.19920283165176245,0.6177979236515971,-0.2750740001727142,0.6985359402446808,0.26012570269171903,0.2466401780168691,0.12084127404845502,0.004887662529187375,0.2505463209736,-0.07683487123246321,0.33576605521096503,-0.11580083806108496,0.38324610035674767,0.16508507134022934,0.16001311351302325,-0.7186307972441923,-0.044553455373473355,0.5320138660806213,1.1304284941652523
12,0.2674640899525207,6.891129149690844e-4,0.5692622946163284,-0.1815272772094471,0.7581993764664857,-0.27177503451435253,0.8505041115762276,0.29486329687110774,0.2797217329773484,0.18672589388321903,0.04752302981321419,0.3401629768657028,-0.0476565044689409,0.4566909232061295,-0.08964126108827042,0.5025554275215138,0.18498971119871477,0.17694856362768913,-0.556158479387266,-0.022437066466999882,0.5837186132949839,1.39027745796033
15,0.3425320502986077,0.0319623816001768,0.6990743373320359,-0.17566124583501513,0.9248075291859218,-0.2810170456131969,1.0312130782131417,0.3415684973120377,0.3234973152849497,0.23885507901250735,0.07082483714067245,0.3971093319325027,-0.01140985804634835,0.5476773389017935,-0.06342357653296347,0.6192827603966518,0.2143992781365399,0.20684681350516707,-0.6595711398038184,0.0012634304147416547,0.6442057983432494,2.0092346595806636
18,0.3391255825870497,0.0024264991339716397,0.6959110011188004,-0.21639483308193605,0.9353458134054222,-0.32619030280443306,1.0504381322027452,0.36572584793965707,0.3370410774005728,0.22771019200745088,0.0710028479803066,0.4270519765417915,-0.005460405446814809,0.5767334938449351,-0.09062863104771468,0.6531404355820735,0.2296095733713806,0.22458759426461253,-0.767040759923033,-0.0017393656526877134,0.6091303761136257,2.361284584179745
21,0.39949302929109115,0.03829678347670619,0.7741261136966391,-0.18636900491957975,1.029712734182805,-0.2959364712237949,1.1522955812202238,0.38714483277371164,0.3483540388733292,0.2576769237609563,0.09305611085533794,0.4627585912675934,0.013599984476042284,0.6130348637515173,-0.07235885458397032,0.6803445700801894,0.24533401751537418,0.22420373538135518,-0.5877899846201913,0.0021660188067580306,0.7394553984236086,2.610186744842948
24,0.37273081466586827,-0.0032014406255393,0.7553549250104878,-0.23285902001350686,1.0173067688175337,-0.34101557326044324,1.1438727854695188,0.4002743353747387,0.36087566095092277,0.25917431192660556,0.0857761315763785,0.45771281880443904,0.0025392518029386524,0.6227038148372469,-0.07082033744128147,0.6955943980825379,0.2527909087381054,0.2406579381261527,-0.7393528349947884,-0.03766715450472585,0.7058675976427522,2.132184521176387
27,0.4031619270201729,0.017746741480756376,0.8172155366538159,-0.2065335147734068,1.0948121949960263,-0.3263089138373679,1.2311300556305456,0.4244050054099693,0.3878435510265767,0.27980814862068815,0.08154966182459934,0.4976576417681952,-0.01623467943748013,0.65725423014466,-0.09957762697703172,0.7342747473701207,0.2694663831030313,0.25850286424141256,-0.5748775506767759,7.680835930249068e-4,0.819113138898569,2.0247306105107747
