period.month,avg.effect,avg_CI.lower_68,avg_CI.upper_68,avg_CI.lower_90,avg_CI.upper_90,avg_CI.lower_95,avg_CI.upper_95,avg_SE.upper,avg_SE.lower,median.effect,median_CI.lower_68,median_CI.upper_68,median_CI.lower_90,median_CI.upper_90,median_CI.lower_95,median_CI.upper_95,median_SE.upper,median_SE.lower,percentile_2.5,percentile_16,percentile_84,percentile_97.5
0,-0.0032596323005631028,-0.009519244078443807,0.004612627312166949,-0.014381259721950791,0.01005934199398779,-0.016950766394808053,0.01270932722880118,0.023466488135341836,0.02159027798128092,-3.3282425008523964e-5,-0.0011647152194405568,0.0012404169838928683,-0.002625193420681207,0.002927537062388414,-0.0030887021675092266,0.0034706955466367066,0.019586374750616156,0.017634447213464,-0.08571776905154949,-0.004555986571466975,0.00209908860225867,0.033122546249876
3,-0.0028426432823022187,-0.05466148827467003,0.05512662148217259,-0.09002994683371901,0.0910309155968956,-0.10654578116569785,0.10841417273040338,0.055915603875840866,0.05166441608641901,0.02315712131460047,-0.009612426413941708,0.04724835835912201,-0.03301494062004574,0.07109597920538102,-0.041204456379022245,0.08037159363673217,0.027937010239167115,0.030642338601896864,-0.34359973219427165,-0.04512497811221251,0.05579713388154377,0.10891288439441928
6,0.04702164022038503,-0.039643358834567426,0.12780961478790215,-0.09883641446815235,0.17986221488106377,-0.12776881418939423,0.2061512945648736,0.08835450064866397,0.08590513404410556,0.04292353752857463,-0.011398641962074081,0.10194360883881659,-0.04142848484087437,0.12508103897979306,-0.05549477015246419,0.13753465243441806,0.04477614570186135,0.04975438333155022,-0.23172336328458473,-0.0026896822276489102,0.11142248338969336,0.27776382684549894
9,0.1137880545765881,0.0018337864073369745,0.21055928695215217,-0.07615266239341026,0.27565529654145887,-0.11456626273682385,0.30795930080279604,0.10818440522087583,0.11518383267807869,0.08070877785026231,0.032649570972218364,0.14311794862239113,-0.028665624611255935,0.18493479085844447,-0.048139992514068065,0.19804613972820329,0.060654292433443294,0.05832702219505619,-0.29356538216406297,0.017940570360799456,0.20475857530819075,0.7232876230264162
12,0.18651400922285374,0.06427558165189733,0.2944745681248553,-0.019610000750020826,0.37331353233819475,-0.06169797861983308,0.4127961830788864,0.12851308379876236,0.13134494699164334,0.12200968809383018,0.07129876860529105,0.20070112893002695,0.004091362132113599,0.2490180657159117,-0.02106135896004291,0.2672074560667736,0.06102086482361327,0.06768400211557582,-0.036082677355626015,0.04538559928649859,0.25306046564179274,0.9486300633257726
15,0.2626553702774612,0.12471553517371531,0.391483312709198,0.031745507548816575,0.48408963506440505,-0.012018744454036119,0.5294532117254233,0.14929881027881045,0.14718084653666172,0.16922679159868936,0.0962568368808166,0.2534973321571692,0.0396152997679195,0.29437393229148756,0.009640602440545806,0.31326730907356654,0.06836002586692942,0.08058587381631789,-0.04231454680704755,0.0666408023208811,0.43616978288070585,1.477165424153769
18,0.3239484872873664,0.17461817904347446,0.4787289954908385,0.07416549685406479,0.582182645952672,0.0253338849869107,0.6326079495031925,0.16610489470370188,0.15958230535356557,0.2019467223057724,0.13429821968045427,0.2848126675091849,0.05348765068208391,0.32652670742487194,0.030766974222125078,0.3470277312309553,0.07783690215523655,0.07767273155112103,-0.043852332837346936,0.06563923252308912,0.47873476633918843,1.8822712647577862
21,0.3632131905263631,0.19165870297416707,0.5401564318540804,0.08303477059142675,0.651019418335903,0.03062276708656759,0.705038125229317,0.1759959338209214,0.16946656450899933,0.20479432094021227,0.12483715977038767,0.31028600581235316,0.05060531343903431,0.36742028635822405,0.028582388638166707,0.39379818015227563,0.08218101455384624,0.08448897866698607,-0.028294370127548152,0.07382271791154581,0.4914372067209999,2.428781035048363
24,0.3571257790265612,0.17348303915868318,0.5379765825208048,0.06076436549238707,0.6520296742579815,0.007026381230781759,0.7072741120030087,0.18361323256659567,0.17752836435097136,0.2254374822736688,0.10952505674227757,0.3289029842873705,0.04426368813129032,0.39984373915074245,0.010542988184343731,0.4294147460112668,0.09096933944030108,0.09243185234710566,-0.04078452136767126,0.06310909059023184,0.48832788774515723,2.2582523461458837
27,0.3482628214769424,0.15778861002766767,0.5401975865557554,0.030694778121198384,0.6614437957189698,-0.03307676681164142,0.7204056776489947,0.19039261205047345,0.18346141370701918,0.1994350133680725,0.09561978343810004,0.3292807050284515,0.015525713986423204,0.40786166477893815,-0.014773550204067383,0.4523431551081489,0.09504051484835901,0.09808225768409137,-0.05316869089817866,0.05850560721283191,0.46512808435261954,2.0542945171070484
30,0.33967958888855765,0.14339644249843767,0.5491464220548576,0.016769206863678936,0.678616743421743,-0.04329770423771978,0.7392760708775387,0.19404082740092485,0.1823066099183413,0.16453873762965415,0.08251765727572405,0.32755106990732896,0.0036228313732064588,0.40972401799255337,-0.022904465556129457,0.44181144887145907,0.09843070817249722,0.09712554703815754,-0.0679051909293999,0.037997806976850325,0.42338449218000485,2.451757071229707
33,0.31327842317258026,0.11207122253847616,0.531522507032079,-0.017000144726235223,0.6701184019878706,-0.07559165292521343,0.7341261934471638,0.20575031261702104,0.18725880788322985,0.14772700056796143,0.05903455494615549,0.31905119220384603,-0.023005684114371115,0.4306096623994301,-0.042476899806092226,0.45198596863773544,0.10444924373538887,0.09785320400123763,-0.1105472356879136,0.013622400049339945,0.40785107685962724,2.49535466538114
36,0.2934645540905533,0.09032539353566421,0.5190331225655556,-0.039431435976204667,0.6654809937834186,-0.09644373489032511,0.7373277801340817,0.2109472846909473,0.1881907829650669,0.15121219328592272,0.04731472591973168,0.32185930660468587,-0.024468931449425024,0.4476652516843821,-0.06391844072729971,0.5005310268284985,0.12285326004004886,0.10407480224593536,-0.15210771119877403,-0.00398043648159678,0.3853534204996773,2.4674955380345036
39,0.17527138427819697,0.04171841886596957,0.34408631937346795,-0.05945725383045017,0.45544382325352434,-0.11207885497128386,0.5095067983289321,0.17110805174371266,0.13634121024424106,0.10461956856545529,0.03316432914966322,0.2699727538821358,-0.04403563695324554,0.4002189931328498,-0.06937636329405333,0.4432998776951289,0.10742103853516474,0.10121170097015073,-0.17750350328851078,-0.00900117651127626,0.3339912554233494,0.9321574640614523
42,0.1526263169242498,0.016458677742074945,0.32538032595519356,-0.08864351214039957,0.44077905021510155,-0.14546954913258933,0.49666498716310054,0.17720157259114347,0.13682593011785632,0.09015203634264345,0.011062721332247366,0.23278548271109825,-0.061188157741905336,0.3881938659580634,-0.10065521185019569,0.428436493054537,0.11440743377257534,0.10428593058218731,-0.2933566688115036,-0.010488557420629856,0.31608969985919455,0.8890134939129202
45,0.13328155174696152,-0.010006670791113238,0.305321939424774,-0.12131950180435337,0.42156960554924894,-0.17741847647486406,0.47838490607079703,0.18025598669777823,0.14074246266972915,0.07857030873909235,-0.007046449476986072,0.2121693705997979,-0.07533023888316678,0.348538891498558,-0.11163312410416473,0.4088782302160078,0.11803213800670317,0.10265360942023544,-0.327599412284737,-0.017968281689615163,0.3186148816138031,0.8021888367482651
48,0.11964014002682023,-0.03202469693968488,0.2949020993739477,-0.1504058898862363,0.40909364698837664,-0.20794822802642168,0.46686592436922003,0.18362885350271374,0.14813596497995074,0.07072206771575415,-0.022667210857082017,0.18125806865251456,-0.08866846142646143,0.3495687676772718,-0.12045840441672764,0.394663692786149,0.1196671114496104,0.10270619896401059,-0.34059387869499336,-0.005890532636271627,0.28826285509820426,0.7185952270441849
