period.month,avg.effect,avg_CI.lower_68,avg_CI.upper_68,avg_CI.lower_90,avg_CI.upper_90,avg_CI.lower_95,avg_CI.upper_95,avg_SE.upper,avg_SE.lower,median.effect,median_CI.lower_68,median_CI.upper_68,median_CI.lower_90,median_CI.upper_90,median_CI.lower_95,median_CI.upper_95,median_SE.upper,median_SE.lower,percentile_2.5,percentile_16,percentile_84,percentile_97.5
0,-0.00669297817259191,-0.01233020179523487,-0.0014905018730317883,-0.01601706105050403,0.00191202376357919,-0.017803308192318033,0.003560514056410162,0.026841748307080443,0.02425395712209173,-0.00669297817259191,-0.01233020179523487,-0.0014905018730317883,-0.01601706105050403,0.00191202376357919,-0.017803308192318033,0.003560514056410162,0.026841748307080443,0.02425395712209173,-0.00669297817259191,-0.00669297817259191,-0.00669297817259191,-0.00669297817259191
3,-0.037455198429072405,-0.09773768060389386,0.021996111294375842,-0.13716365378049764,0.06087848073087585,-0.1562651510235224,0.07971660729446606,0.059782632052310526,0.0606184366302686,-0.037455198429072405,-0.09773768060389386,0.021996111294375842,-0.13716365378049764,0.06087848073087585,-0.1562651510235224,0.07971660729446606,0.059782632052310526,0.0606184366302686,-0.037455198429072405,-0.037455198429072405,-0.037455198429072405,-0.037455198429072405
6,-0.28855358717649343,-0.3893748333225615,-0.18623045436320812,-0.4553139851753181,-0.11930903798981865,-0.4872608573978726,-0.08688626824283929,0.10289337994186643,0.10138312325571124,-0.28855358717649343,-0.3893748333225615,-0.18623045436320812,-0.4553139851753181,-0.11930903798981865,-0.4872608573978726,-0.08688626824283929,0.10289337994186643,0.10138312325571124,-0.28855358717649343,-0.28855358717649343,-0.28855358717649343,-0.28855358717649343
9,-0.43379526343609,-0.5630542958198319,-0.3023696375503055,-0.6475923400366593,-0.21641459698206017,-0.6885501931581313,-0.1747702230287816,0.132158061296261,0.12997939336208,-0.43379526343609,-0.5630542958198319,-0.3023696375503055,-0.6475923400366593,-0.21641459698206017,-0.6885501931581313,-0.1747702230287816,0.132158061296261,0.12997939336208,-0.43379526343609,-0.43379526343609,-0.43379526343609,-0.43379526343609
12,-0.4956347073624744,-0.6449887784307099,-0.34884405108517713,-0.7426693879098644,-0.252839967176004,-0.7899946849749544,-0.20632693030318394,0.1476087210486077,0.15018642175792724,-0.4956347073624744,-0.6449887784307099,-0.34884405108517713,-0.7426693879098644,-0.252839967176004,-0.7899946849749544,-0.20632693030318394,0.1476087210486077,0.15018642175792724,-0.4956347073624744,-0.4956347073624744,-0.4956347073624744,-0.4956347073624744
15,-0.6053028069336539,-0.7587843622173144,-0.4498010868919494,-0.8591644305789395,-0.3480997895648018,-0.9077975889914262,-0.2988265086795158,0.15636833159771513,0.1543369084553658,-0.6053028069336539,-0.7587843622173144,-0.4498010868919494,-0.8591644305789395,-0.3480997895648018,-0.9077975889914262,-0.2988265086795158,0.15636833159771513,0.1543369084553658,-0.6053028069336539,-0.6053028069336539,-0.6053028069336539,-0.6053028069336539
18,-0.5545817290960968,-0.7098087737088763,-0.39837693216101355,-0.8113304277018019,-0.2962158082019921,-0.8605166731539231,-0.246719745824372,0.15707532674074673,0.15609212540179418,-0.5545817290960968,-0.7098087737088763,-0.39837693216101355,-0.8113304277018019,-0.2962158082019921,-0.8605166731539231,-0.246719745824372,0.15707532674074673,0.15609212540179418,-0.5545817290960968,-0.5545817290960968,-0.5545817290960968,-0.5545817290960968
21,-0.5172274249842422,-0.6693465725948704,-0.36562797628743954,-0.768835598543597,-0.2664788440308302,-0.8170370556479849,-0.21844206208598282,0.15244431288280821,0.15296690808025193,-0.5172274249842422,-0.6693465725948704,-0.36562797628743954,-0.768835598543597,-0.2664788440308302,-0.8170370556479849,-0.21844206208598282,0.15244431288280821,0.15296690808025193,-0.5172274249842422,-0.5172274249842422,-0.5172274249842422,-0.5172274249842422
24,-0.49304073577330243,-0.645141114573836,-0.341373402066467,-0.7446178653378547,-0.24217987162836135,-0.7928133752356687,-0.19412157920011647,0.15251257621620715,0.15294803467152193,-0.49304073577330243,-0.645141114573836,-0.341373402066467,-0.7446178653378547,-0.24217987162836135,-0.7928133752356687,-0.19412157920011647,0.15251257621620715,0.15294803467152193,-0.49304073577330243,-0.49304073577330243,-0.49304073577330243,-0.49304073577330243
27,-0.4332081582068191,-0.5852553821731618,-0.2821935419092354,-0.6846973685911977,-0.1834269019729912,-0.7328760355044146,-0.13557543380518633,0.15185622121085993,0.15289458360527927,-0.4332081582068191,-0.5852553821731618,-0.2821935419092354,-0.6846973685911977,-0.1834269019729912,-0.7328760355044146,-0.13557543380518633,0.15185622121085993,0.15289458360527927,-0.4332081582068191,-0.4332081582068191,-0.4332081582068191,-0.4332081582068191
