0, -0.0038557530912002314
1.0000000000000002, -0.17301211738158706
2, -0.22091249293048087
3, -0.2690285961616108
4.000000000000001, -0.3049089495678641
5, -0.36193691531363026
6, -0.46080953670577385
7, -0.5309179578991403
8, -0.6017077925824004
9, -0.6719890181574986
10.000000000000002, -0.7328027538604989
11.000000000000002, -0.7908900109003336
12, -0.8210954864941442
13, -0.8424168102711889
14, -0.890417155456789
14.999999999999998, -0.9133733587644679
15.999999999999998, -0.9493999521510386
17, -0.9719765354697634
18, -0.9988708630604552
19, -1.0114266396511349
19.999999999999993, -1.0255710029791456
