0, 0.00005564999739283462
1, 0.00020069469216248657
2.000000000000001, 0.0006113958824756904
3, 0.0005720734314637876
4, 0.0003406815771003187
5, 0.00008654328044234959
6, -0.000025601990037543362
7, -0.00012871869411323986
8, -0.0003481198106990305
9, -0.000578655233841689
9.999999999999998, -0.000790540134993075
11, -0.0010067980676136757
12, -0.0012113060912598258
13, -0.0014178341984724925
14, -0.0016003851010345637
15, -0.0017606577911169936
16, -0.0019144735959590303
17, -0.0020395731968365586
18, -0.0021392922372192105
19, -0.002215611307553253
20, -0.0022751235655467227
21, -0.002306429387080096
22, -0.0023249934817749143
23, -0.0023125583000876103
24, -0.002278727955270822
24.999999999999996, -0.0022365494529431543
26, -0.0021818635491283045
27.000000000000004, -0.002101620422285939
28.000000000000004, -0.0020147597709330393
29.000000000000004, -0.0019139056005109973
30.000000000000004, -0.001824069667439131
31.000000000000004, -0.0017154039851092553
32, -0.0016045165297368241
33, -0.0014914305643096825
34, -0.0013922972558331245
35, -0.0012934375207995126
36, -0.0012046987861768907
