0; 0,20821979034220978
1,0000000000000009; 0,07418503974347213
2,000000000000001; -0,0018530113622673428
3,0000000000000018; -0,027771637030751473
4; -0,02565955939547432
5; -0,014051841060529036
6,000000000000002; -0,006489691666530462
7,000000000000002; -0,0019612720089077773
8,000000000000002; 0,0026738905851896866
9,000000000000002; 0,005034489408939302
10,000000000000002; 0,003857031759400553
11,000000000000004; 0,0029447846896398233
12; 0,002757094950436245
13; 0,0005620566215313039
14; -0,001676982587006104
15; -0,002356454743374814
16,000000000000004; -0,0018122697462950033
17,000000000000004; -0,0023558795434311386
18,000000000000004; -0,001923978717899344
19,000000000000004; -0,001233457817823358
20; -0,0014755959137343622
