0; -0,0007108368459441405
1; -0,2098509795803845
2; -0,07597202469740177
2,999999999999999; 0,14008217439937912
4; 0,05201239849711442
5; 0,02785980046457831
6; 0,09182349897377545
7; 0,09278509362526977
8; 0,10441239795476878
9; 0,11611914382774216
9,999999999999998; 0,11705735934596931
11; 0,12475900603835466
12; 0,13376888302541842
13; 0,1270270792964054
14; 0,1280355211242676
15; 0,12693723103119087
16; 0,11452538690506944
17; 0,10279628811326169
18; 0,09213320310777812
18,999999999999996; 0,0818411924301341
19,999999999999996; 0,07205690835357398
21; 0,06330904898305312
22; 0,05773194788252961
23; 0,05081690674392103
24; 0,045127770541882994
25; 0,04063663711612375
26; 0,03624190593228599
26,999999999999996; 0,03263339712162511
28,000000000000004; 0,03263335340539053
29,000000000000004; 0,03263335334746997
30,000000000000004; 0,03536962818345091
31,000000000000004; 0,03743984340630652
