period.month,avg.effect,avg_CI.lower_68,avg_CI.upper_68,avg_CI.lower_90,avg_CI.upper_90,avg_CI.lower_95,avg_CI.upper_95,avg_SE.upper,avg_SE.lower,median.effect,median_CI.lower_68,median_CI.upper_68,median_CI.lower_90,median_CI.upper_90,median_CI.lower_95,median_CI.upper_95,median_SE.upper,median_SE.lower,percentile_2.5,percentile_16,percentile_84,percentile_97.5,correction.min_estimate_95,correction.max_estimate_95,correction.min_estimate_68,correction.max_estimate_68,correction.mean,correction.median
0,-0.12200882048705552,-0.28750933912870386,0.013123078009298373,-0.3952297991478768,0.10026341597026318,-0.4463603723092729,0.14219208725346455,0.1355882614292014,0.16297736231158247,-2.6447930381256767e-5,-0.004949050470927084,0.002787336098344277,-0.009866528349388278,0.006335777659297635,-0.012119279986092558,0.011310849337847477,0.011406759255212902,0.010129886141716147,-1.6925436951338109,-0.242138403143152,0.014625274953077317,0.3502838643326752,1.2009414481113421e-4,0.03132858005737225,2.4168206878155747e-4,0.013662010438294191,0.005524454479517646,8.181760139693222e-4
3,-0.15063928070113455,-0.3992462808060354,0.08340454252694979,-0.559810180136451,0.23366040706159633,-0.6376403341056018,0.3062816415221225,0.23177161632213505,0.2473192395360627,-0.0045244012339126505,-0.0830070932979361,0.0720802356268295,-0.1453981827440448,0.12688679085381102,-0.17744379583856135,0.1610201307353849,0.1102951853624545,0.11084037524689898,-1.6665628492282383,-0.45304628434286853,0.14782387951550266,0.4955781184014802,-0.06656622500391245,0.08877738988970757,0.01201690427056103,0.04606348118683484,0.02158933573384489,0.02024684358777752
6,-0.19318774783971426,-0.4944245432705919,0.09731929877049304,-0.6861015256237731,0.2815090969186564,-0.7787733024854523,0.3697408063548829,0.2831322955948907,0.2970190445451214,-0.02331770022209,-0.14147326917088343,0.08302253076312327,-0.2338678170156009,0.15803149190092197,-0.26903473521072657,0.1979549220562334,0.14865823726158434,0.14785667505773836,-1.9374958441853307,-0.5746647864066374,0.17712915083364744,0.6528562896573956,-0.08302107601102975,0.0950331295188959,0.007693235875499763,0.06825423023268962,0.02723322370286502,0.028882648480851647
9,-0.21917216089694855,-0.5506139948409667,0.10826872583413347,-0.7650295743945752,0.31643657478967635,-0.8685784066747545,0.41559188176993694,0.3180948757802486,0.33246612516682034,-0.04510385756676567,-0.19424210313905407,0.08750022075307307,-0.31696204019597446,0.1798646668291901,-0.36901453983927696,0.23275751822138688,0.17145841919859817,0.1723797812631105,-2.235313419392737,-0.6473386646102242,0.19331519395967542,0.7684275976943507,-0.12350328471136789,0.08377647537748903,0.008198269695426988,0.07085843201701651,0.025193583576589254,0.03282069067219606
12,-0.255971564718095,-0.6251677707879205,0.10060250137516984,-0.8642127503626557,0.3342453927846852,-0.9793942722231979,0.4457304486290003,0.34892368615983355,0.36870600778227425,-0.06599048483930758,-0.24273938293488714,0.08939624833320367,-0.369457223217194,0.19134496760855635,-0.4361859558083682,0.24868855237529358,0.1871297199847264,0.19240936436373574,-2.7141050837861593,-0.7121806996492418,0.20268964900277953,0.7588798329045305,-0.14360120151587738,0.1044132782482938,0.020466075950343797,0.07494659041711177,0.030308257584347922,0.0446569389171691
15,-0.2763968450921536,-0.6753166719942629,0.11082264850370942,-0.9333020464363885,0.3627483971722928,-1.0569042200023013,0.4819321741926193,0.37799988355879444,0.39874981400374815,-0.08572110191110346,-0.25857012392293055,0.0834015373606486,-0.3919676111043128,0.20011285447816313,-0.4591227233778542,0.2606918030681207,0.19539774503715313,0.2033502332932292,-2.8394049123493734,-0.7130456350407491,0.19571474741812742,0.7548220346785055,-0.1668564109116038,0.1091846858896887,0.002461044452639551,0.07761670371871726,0.023479186866635336,0.04347737353497016
18,-0.2928058651438781,-0.7111581072568887,0.11172925520574546,-0.9819370244331438,0.37929451689254323,-1.1121113693307918,0.5051351452060371,0.39992456392685666,0.42006788352714186,-0.10290118969561494,-0.29280179543744844,0.07056390155041226,-0.42457242169407333,0.20120035286878338,-0.5059738720617665,0.2597546058767939,0.2010353709074025,0.2141795067269335,-3.098162780071256,-0.749225565262363,0.18054551025565924,0.8505748338689885,-0.17779837788434846,0.19918437543492926,-0.016505491051937805,0.07963102098859795,0.02370090294235841,0.02689825002225192
21,-0.2895584252060234,-0.7350228698931165,0.12950585135173356,-1.0187439422802704,0.40432712127905274,-1.1545310380450198,0.5350204374332195,0.4169899814768756,0.4392102788552879,-0.11047247880251908,-0.32226130087488364,0.0636681528642698,-0.4569830501796097,0.20235852688846317,-0.518720911355873,0.27195789302034523,0.202663886878211,0.22091522683121845,-2.7661972559685575,-0.7180108354531055,0.167866763261728,0.9615627810439642,-0.18283276351731145,0.21310509168893665,-0.032018316706946943,0.0750228395361252,0.012779399355906516,0.008204023964326311
24,-0.3324841043013871,-0.7968847956039282,0.10928755018721482,-1.095465683639576,0.39373389793348795,-1.2383284850777199,0.5308119524813083,0.43682246448936535,0.45832245130447213,-0.14871597848352736,-0.37863414795539074,0.04354461741560168,-0.5170886585163993,0.18965628757740532,-0.5900954319229568,0.25939031702810433,0.2182122965089342,0.2338832925003995,-2.982665090240449,-0.8066263387542911,0.13689799240767964,0.9558641266717649,-0.21216065816228763,0.22131314226311669,-0.052126738985899174,0.06841288689726807,-6.423941810125302e-4,-0.003770402524290015
27,-0.3608698984280765,-0.850280860574046,0.10310139770815858,-1.1645869956486794,0.4038295771205407,-1.3146041072074084,0.5489442445613132,0.45983871833753726,0.48183537103326,-0.15592547499168913,-0.39883833160659127,0.03556832653480686,-0.5575835712619629,0.16867215597314725,-0.6282201424574743,0.2532003970937041,0.2318179279024607,0.23820245541734994,-3.156992720607099,-0.8315743850224335,0.09737547167876875,1.0138190672790015,-0.23932352865164877,0.13797092240082875,-0.0652051717154364,0.053643213855774065,-0.02345732838009221,-0.016916057207431563
30,-0.3869221203262435,-0.8943182812655777,0.0889137475351871,-1.2186383825666554,0.39927382877065826,-1.3740869601826942,0.5491272677205613,0.4754239582817696,0.49780078540503475,-0.170498492268168,-0.4197138037707201,0.01812912525370104,-0.5781691395388877,0.16539559878704968,-0.6532682803245637,0.239567814466967,0.2430762692393031,0.24769809479889615,-3.224412077107984,-0.8745627189742149,0.0748322651366916,1.036851098102098,-0.2663961695074613,0.11443621537565603,-0.07814429229860871,0.03933138262196659,-0.03913574766583874,-0.027593313995931193
33,-0.40897066998966297,-0.9320098685081694,0.08260752928389005,-1.2650189633271507,0.4017121519117277,-1.4251143090760134,0.5550646285041887,0.48842840438392876,0.5109380598186345,-0.19050569853364896,-0.4418040297522303,0.003831166443229371,-0.61468951883038,0.1610467733334223,-0.6942504369351086,0.24488247959264797,0.2469274143794261,0.24909695546461583,-3.224412077107984,-0.9251013551383034,0.058550205437248336,1.036851098102098,-0.2920356059557583,0.06773537437554655,-0.10056952721870219,0.01745291632694971,-0.05870077937121574,-0.03694687643635772
36,-0.4576292758304275,-1.0029893685793985,0.06075490608931978,-1.3527408766345226,0.39307402572557437,-1.5210182725718027,0.5519219151812226,0.5138094324722811,0.5353155562794208,-0.21827643616433856,-0.4952370821619243,-0.009164355552642313,-0.6898011154918371,0.13408013874325406,-0.779568187874581,0.20771186513283524,0.2678568277182184,0.2682808702774856,-3.224412077107984,-0.9868952950602743,0.036061755692141574,1.036851098102098,-0.3383350358773624,0.08456086737265789,-0.1388026016003398,0.02999889680968864,-0.07165821444357412,-0.048473514210691876
39,-0.4300933744701153,-0.9806508592564549,0.09071479101879205,-1.3356059989184197,0.42336126384556644,-1.506002554516158,0.5828705920531849,0.5148087831586546,0.5389021107345698,-0.21280837513662607,-0.4870253524799193,-0.010779919460576382,-0.6636276154538013,0.1294306565007186,-0.7647847295728631,0.20930148885108282,0.25832246396875574,0.25577867457959585,-3.224412077107984,-0.9762437235992668,0.04144016059577976,1.0248187165076048,-0.31905810062220713,0.07035533091854437,-0.1415868663349653,0.023045458123378895,-0.07542229543496533,-0.04710699217464763
42,-0.460693712759711,-1.0087119752161053,0.06450822859456756,-1.362216769999731,0.39705534241844725,-1.5316714098657378,0.5570904122868404,0.5173601646192599,0.5366374086665278,-0.2292130667083916,-0.5057609003435031,-0.01942184369461497,-0.700765549457923,0.11386299190130668,-0.7713722110573188,0.1912300828591988,0.26139737776428573,0.2602100201379923,-3.224412077107984,-1.0219833458798169,0.029105244898945535,1.036851098102098,-0.35334497066022036,0.09503264252412885,-0.17264829370573687,0.019471894643852107,-0.08554189592889011,-0.05571975977530001
45,-0.47122968021016726,-1.0319474398994537,0.06550855905750011,-1.3942396112906172,0.4029857331270589,-1.567254399654265,0.5659781730897363,0.5276546543574955,0.5485735269836498,-0.2395837310816346,-0.4988232967114624,-0.013675686168541631,-0.6959656244883653,0.11598779551197771,-0.7779601775459029,0.1935636758623973,0.2667433388974025,0.26502519912971373,-3.224412077107984,-1.0701364196135543,0.01775064074785858,1.036851098102098,-0.36864498909364074,0.02003125188570496,-0.1869438886992693,-0.0051461587774754135,-0.10012902809924025,-0.059439164093040515
48,-0.5217771328565464,-1.0961341320799467,0.020728211495173475,-1.4605410866137254,0.3553313854250423,-1.6349246822828427,0.5171090568921688,0.5282147269894065,0.5532406309386525,-0.26048512524898637,-0.49958700721127963,-0.024441991139335612,-0.6743070180525739,0.09859321788600121,-0.7681423889179722,0.1692859859930883,0.25167245597188626,0.26422840418759497,-3.224412077107984,-1.1816945080540502,0.008906879055730899,1.0233490153955407,-0.41994140266526314,0.0063036064554390855,-0.20341679215057168,-0.003896538649399385,-0.10392789009975059,-0.0641893297883699
51,-0.48909019677882715,-1.0647830923233164,0.059013291620258763,-1.4330123481796864,0.40181693868779267,-1.6094607297602472,0.5654707885099706,0.5384460749203787,0.5645562497261316,-0.25614903985351,-0.48460410786447705,-0.032880730297716265,-0.6486083731266727,0.08307962380159893,-0.7252321632073955,0.16769270734636132,0.24584876068026437,0.24668044525380173,-3.076488961302499,-1.12808485793958,0.010317549682654924,1.036851098102098,-0.38611332983793945,-0.005869737573349113,-0.21458091284733816,-0.009299430686985286,-0.10369491107511727,-0.055401733126216504
54,-0.5017732319422937,-1.085471580851239,0.05385316178733611,-1.4585240223582532,0.4008025782175041,-1.6372363705889712,0.5655982621880924,0.5453791433678332,0.5730717768915696,-0.26433544210369675,-0.49974107123310296,-0.03018326482457173,-0.6831673445286333,0.0814470419458544,-0.7581663907623446,0.15633307899069443,0.24825700898343722,0.2526966092433296,-3.1719073945907694,-1.184987698521233,0.0012272521296316815,1.036851098102098,-0.39964284423902774,-0.004207362117441749,-0.22834525969018116,-0.00894962804371815,-0.10705322430569568,-0.053800463885177965
57,-0.5230985095112949,-1.1178079985842377,0.039114080754797324,-1.4977764360608614,0.38946291141757095,-1.6796839851876462,0.5554486225282644,0.5530396733926239,0.5829825716654218,-0.2603620096474101,-0.5132615424132939,-0.025048378044300133,-0.7024262984374972,0.08214322833097884,-0.7933473020153418,0.15352628122893547,0.2486092053409318,0.2566994974876578,-3.224412077107984,-1.2034268022993782,-0.010911687772213364,0.9823349734982483,-0.43295528163410063,-0.0036912118836611003,-0.2565386565329146,-0.007638929304333389,-0.111780352045082,-0.049544263397136676
60,-0.5115296902219318,-1.0930714213953068,0.04266979562319346,-1.4632162169869252,0.37961658494507694,-1.6403270401751837,0.5370753982914311,0.5506639681313754,0.5683374663490864,-0.28585027073086494,-0.5359006521862306,-0.02959895019388382,-0.7089246704141738,0.06660854558748908,-0.7948879817694701,0.1293560596591925,0.24839473625994102,0.24658561032635834,-3.224412077107984,-1.103059128540727,-0.026906021164849494,1.0314309579727672,-0.41873066456116065,-0.007687243926298463,-0.2441752827951028,-0.016873825103290604,-0.11702562552878314,-0.05965960539566302
