period.month,avg.effect,avg_CI.lower_68,avg_CI.upper_68,avg_CI.lower_90,avg_CI.upper_90,avg_CI.lower_95,avg_CI.upper_95,avg_SE.upper,avg_SE.lower,median.effect,median_CI.lower_68,median_CI.upper_68,median_CI.lower_90,median_CI.upper_90,median_CI.lower_95,median_CI.upper_95,median_SE.upper,median_SE.lower,correction.min_estimate_95,correction.max_estimate_95,correction.min_estimate_68,correction.max_estimate_68,correction.mean,correction.median
0,-0.12200882048705552,-0.28750933912870386,0.013123078009298373,-0.3952297991478768,0.10026341597026318,-0.4463603723092729,0.14219208725346455,0.1355882614292014,0.16297736231158247,-2.6447930381256767e-5,-0.004949050470927084,0.002787336098344277,-0.009866528349388278,0.006335777659297635,-0.012119279986092558,0.011310849337847477,0.011406759255212902,0.010129886141716147,1.5741837398345715e-4,0.03132858005737225,2.4168206878155747e-4,0.013662010438294191,0.005568163697649411,8.181760139693222e-4
3,-0.15063928070113455,-0.3992462808060354,0.08340454252694979,-0.559810180136451,0.23366040706159633,-0.6376403341056018,0.3062816415221225,0.23177161632213505,0.2473192395360627,-0.0045244012339126505,-0.0830070932979361,0.0720802356268295,-0.1453981827440448,0.12688679085381102,-0.17744379583856135,0.1610201307353849,0.1102951853624545,0.11084037524689898,-0.06656622500391245,0.08877738988970757,0.00732550568455732,0.04606348118683484,0.019732997581484096,0.016637934839920255
6,-0.19318774783971426,-0.4944245432705919,0.09731929877049304,-0.6861015256237731,0.2815090969186564,-0.7787733024854523,0.3697408063548829,0.2831322955948907,0.2970190445451214,-0.02331770022209,-0.14147326917088343,0.08302253076312327,-0.2338678170156009,0.15803149190092197,-0.26903473521072657,0.1979549220562334,0.14865823726158434,0.14785667505773836,-0.08302107601102975,0.0950331295188959,0.0037169440278761877,0.06825423023268962,0.025111468590048328,0.02623299458951439
9,-0.21917216089694855,-0.5506139948409667,0.10826872583413347,-0.7650295743945752,0.31643657478967635,-0.8685784066747545,0.41559188176993694,0.3180948757802486,0.33246612516682034,-0.04510385756676567,-0.19424210313905407,0.08750022075307307,-0.31696204019597446,0.1798646668291901,-0.36901453983927696,0.23275751822138688,0.17145841919859817,0.1723797812631105,-0.12350328471136789,0.08377647537748903,0.004984274638516177,0.07085843201701651,0.02243440274948569,0.02613338120728125
12,-0.255971564718095,-0.6251677707879205,0.10060250137516984,-0.8642127503626557,0.3342453927846852,-0.9793942722231979,0.4457304486290003,0.34892368615983355,0.36870600778227425,-0.06599048483930758,-0.24273938293488714,0.08939624833320367,-0.369457223217194,0.19134496760855635,-0.4361859558083682,0.24868855237529358,0.1871297199847264,0.19240936436373574,-0.14360120151587738,0.1044132782482938,0.01855821109576309,0.07494659041711177,0.02610218677709264,0.03008134462600377
15,-0.2763968450921536,-0.6753166719942629,0.11082264850370942,-0.9333020464363885,0.3627483971722928,-1.0569042200023013,0.4819321741926193,0.37799988355879444,0.39874981400374815,-0.08572110191110346,-0.25857012392293055,0.0834015373606486,-0.3919676111043128,0.20011285447816313,-0.4591227233778542,0.2606918030681207,0.19539774503715313,0.2033502332932292,-0.1668564109116038,0.08607948135022561,0.002461044452639551,0.07333098019783088,0.01771807500275382,0.04013946716780688
18,-0.2928058651438781,-0.7111581072568887,0.11172925520574546,-0.9819370244331438,0.37929451689254323,-1.1121113693307918,0.5051351452060371,0.39992456392685666,0.42006788352714186,-0.10290118969561494,-0.29280179543744844,0.07056390155041226,-0.42457242169407333,0.20120035286878338,-0.5059738720617665,0.2597546058767939,0.2010353709074025,0.2141795067269335,-0.17779837788434846,0.18396461784426488,-0.016505491051937805,0.07396078255109059,0.016215474083795027,0.02607739910549875
21,-0.2895584252060234,-0.7350228698931165,0.12950585135173356,-1.0187439422802704,0.40432712127905274,-1.1545310380450198,0.5350204374332195,0.4169899814768756,0.4392102788552879,-0.11047247880251908,-0.32226130087488364,0.0636681528642698,-0.4569830501796097,0.20235852688846317,-0.518720911355873,0.27195789302034523,0.202663886878211,0.22091522683121845,-0.18283276351731145,0.1974972242863807,-0.032018316706946943,0.06898448345103719,0.005100114513275997,0.00325836325946825
24,-0.3324841043013871,-0.7968847956039282,0.10928755018721482,-1.095465683639576,0.39373389793348795,-1.2383284850777199,0.5308119524813083,0.43682246448936535,0.45832245130447213,-0.14871597848352736,-0.37863414795539074,0.04354461741560168,-0.5170886585163993,0.18965628757740532,-0.5900954319229568,0.25939031702810433,0.2182122965089342,0.2338832925003995,-0.21216065816228763,0.2061904339475148,-0.052126738985899174,0.06253821125510084,-0.008474126508529608,-0.011585575020368907
27,-0.3608698984280765,-0.850280860574046,0.10310139770815858,-1.1645869956486794,0.4038295771205407,-1.3146041072074084,0.5489442445613132,0.45983871833753726,0.48183537103326,-0.15592547499168913,-0.39883833160659127,0.03556832653480686,-0.5575835712619629,0.16867215597314725,-0.6282201424574743,0.2532003970937041,0.2318179279024607,0.23820245541734994,-0.23932352865164877,0.11778340427831188,-0.0652051717154364,0.050391701926794485,-0.03077758744593143,-0.02293065535999643
30,-0.3869221203262435,-0.8943182812655777,0.0889137475351871,-1.2186383825666554,0.39927382877065826,-1.3740869601826942,0.5491272677205613,0.4754239582817696,0.49780078540503475,-0.170498492268168,-0.4197138037707201,0.01812912525370104,-0.5781691395388877,0.16539559878704968,-0.6532682803245637,0.239567814466967,0.2430762692393031,0.24769809479889615,-0.2663961695074613,0.09329486784543034,-0.07814429229860871,0.03325286499398537,-0.04580557478200656,-0.03506957525309111
33,-0.40897066998966297,-0.9320098685081694,0.08260752928389005,-1.2650189633271507,0.4017121519117277,-1.4251143090760134,0.5550646285041887,0.48842840438392876,0.5109380598186345,-0.19050569853364896,-0.4418040297522303,0.003831166443229371,-0.61468951883038,0.1610467733334223,-0.6942504369351086,0.24488247959264797,0.2469274143794261,0.24909695546461583,-0.2920356059557583,0.05052893509989564,-0.10056952721870219,0.013099455620518629,-0.0643652609619881,-0.04188867146894265
36,-0.4576292758304275,-1.0029893685793985,0.06075490608931978,-1.3527408766345226,0.39307402572557437,-1.5210182725718027,0.5519219151812226,0.5138094324722811,0.5353155562794208,-0.21827643616433856,-0.4952370821619243,-0.009164355552642313,-0.6898011154918371,0.13408013874325406,-0.779568187874581,0.20771186513283524,0.2678568277182184,0.2682808702774856,-0.3383350358773624,0.074253516680126,-0.1388026016003398,0.02080053203169859,-0.07769057957055507,-0.05413837347864024
39,-0.4300933744701153,-0.9806508592564549,0.09071479101879205,-1.3356059989184197,0.42336126384556644,-1.506002554516158,0.5828705920531849,0.5148087831586546,0.5389021107345698,-0.21280837513662607,-0.4870253524799193,-0.010779919460576382,-0.6636276154538013,0.1294306565007186,-0.7647847295728631,0.20930148885108282,0.25832246396875574,0.25577867457959585,-0.31905810062220713,0.07035533091854437,-0.1415868663349653,0.017106452958452124,-0.08014741830756983,-0.06418440594841524
42,-0.460693712759711,-1.0087119752161053,0.06450822859456756,-1.362216769999731,0.39705534241844725,-1.5316714098657378,0.5570904122868404,0.5173601646192599,0.5366374086665278,-0.2292130667083916,-0.5057609003435031,-0.01942184369461497,-0.700765549457923,0.11386299190130668,-0.7713722110573188,0.1912300828591988,0.26139737776428573,0.2602100201379923,-0.35334497066022036,0.09479164600998713,-0.17264829370573687,0.011314937633456887,-0.09036006743644306,-0.07343449432144386
45,-0.47122968021016726,-1.0319474398994537,0.06550855905750011,-1.3942396112906172,0.4029857331270589,-1.567254399654265,0.5659781730897363,0.5276546543574955,0.5485735269836498,-0.2395837310816346,-0.4988232967114624,-0.013675686168541631,-0.6959656244883653,0.11598779551197771,-0.7779601775459029,0.1935636758623973,0.2667433388974025,0.26502519912971373,-0.36864498909364074,0.022972734874208846,-0.1869438886992693,-0.006506524924901587,-0.1044840334447848,-0.07668634044508033
48,-0.5217771328565464,-1.0961341320799467,0.020728211495173475,-1.4605410866137254,0.3553313854250423,-1.6349246822828427,0.5171090568921688,0.5282147269894065,0.5532406309386525,-0.26048512524898637,-0.49958700721127963,-0.024441991139335612,-0.6743070180525739,0.09859321788600121,-0.7681423889179722,0.1692859859930883,0.25167245597188626,0.26422840418759497,-0.41994140266526314,0.0063036064554390855,-0.20341679215057168,-0.0020488291155748156,-0.10437079735648534,-0.0626876261860572
51,-0.48909019677882715,-1.0647830923233164,0.059013291620258763,-1.4330123481796864,0.40181693868779267,-1.6094607297602472,0.5654707885099706,0.5384460749203787,0.5645562497261316,-0.25614903985351,-0.48460410786447705,-0.032880730297716265,-0.6486083731266727,0.08307962380159893,-0.7252321632073955,0.16769270734636132,0.24584876068026437,0.24668044525380173,-0.38611332983793945,-0.003380114341983168,-0.21458091284733816,-0.009299430686985286,-0.10379481639262625,-0.053536982981801165
54,-0.5017732319422937,-1.085471580851239,0.05385316178733611,-1.4585240223582532,0.4008025782175041,-1.6372363705889712,0.5655982621880924,0.5453791433678332,0.5730717768915696,-0.26433544210369675,-0.49974107123310296,-0.03018326482457173,-0.6831673445286333,0.0814470419458544,-0.7581663907623446,0.15633307899069443,0.24825700898343722,0.2526966092433296,-0.39964284423902774,-0.004016795082636491,-0.22834525969018116,-0.00894962804371815,-0.10714372302586991,-0.05215961215093308
57,-0.5230985095112949,-1.1178079985842377,0.039114080754797324,-1.4977764360608614,0.38946291141757095,-1.6796839851876462,0.5554486225282644,0.5530396733926239,0.5829825716654218,-0.2603620096474101,-0.5132615424132939,-0.025048378044300133,-0.7024262984374972,0.08214322833097884,-0.7933473020153418,0.15352628122893547,0.2486092053409318,0.2566994974876578,-0.43295528163410063,-0.0031891083321889664,-0.2565386565329146,-0.007477038686886809,-0.11179061993776995,-0.048064464878212816
60,-0.5115296902219318,-1.0930714213953068,0.04266979562319346,-1.4632162169869252,0.37961658494507694,-1.6403270401751837,0.5370753982914311,0.5506639681313754,0.5683374663490864,-0.28585027073086494,-0.5359006521862306,-0.02959895019388382,-0.7089246704141738,0.06660854558748908,-0.7948879817694701,0.1293560596591925,0.24839473625994102,0.24658561032635834,-0.41873066456116065,-0.005971242631212622,-0.2441752827951028,-0.01767562014390564,-0.1171775741975485,-0.058988986502905016
