period.month,avg.effect,avg_CI.lower_68,avg_CI.upper_68,avg_CI.lower_90,avg_CI.upper_90,avg_CI.lower_95,avg_CI.upper_95,avg_SE.upper,avg_SE.lower,median.effect,median_CI.lower_68,median_CI.upper_68,median_CI.lower_90,median_CI.upper_90,median_CI.lower_95,median_CI.upper_95,median_SE.upper,median_SE.lower,correction.min_estimate_95,correction.max_estimate_95,correction.min_estimate_68,correction.max_estimate_68,correction.mean,correction.median
0,-0.2214777093353575,-0.6328702949384298,0.08918556166830441,-0.8733631585718108,0.2885808320275679,-0.9831281239391162,0.3847897074159063,0.31390728300494103,0.3551285023480746,-5.065376867984146e-4,-0.011637011578976716,0.004587508424512173,-0.020598075270325096,0.012709781417327443,-0.02563065623223925,0.01718547340433013,0.01934656876106328,0.018693225853565597,-4.940085785790289e-4,0.043233932786677594,4.102316199286984e-4,0.009412354987109708,0.006876741633901724,7.982349846243382e-4
3,-0.3193630451660018,-0.8409633026728958,0.16531758504697552,-1.2008627534059417,0.47820993984827354,-1.3756204031435126,0.6283019610513662,0.47833544490600155,0.5312685284116996,-0.07180623789960361,-0.24774034198473815,0.06854014175125087,-0.3803970501525046,0.1695896092157575,-0.4577416019214602,0.2193383458621868,0.20219383512016112,0.2185564611892699,-0.34311529433208865,0.019651330330266996,-0.1551009227138606,0.006891412414436011,-0.052892088418450646,-0.01604153265453443
6,-0.5733119123274942,-1.203649422441639,0.014746828519023588,-1.6101080766241702,0.37549630923680094,-1.8038842698928879,0.5477399842427381,0.5676720498723655,0.6082096811202585,-0.24928440426393592,-0.516544791066734,-0.05572850846703642,-0.6789158494383118,0.05993235677869743,-0.759493289015803,0.11509995587881755,0.24906794220465955,0.2555132764468365,-0.5123790943835721,-8.339716571220033e-4,-0.34306760504928024,-0.02050347231047967,-0.135947203916575,-0.06678883726106054
9,-0.6999562194780367,-1.3648116719133443,-0.08070872892348194,-1.8128702794479992,0.3066478827492735,-2.02566666029956,0.49329750854420623,0.6172258049567628,0.6564631941852679,-0.36419346670042974,-0.6652709081284626,-0.12143711099078862,-0.8674164457995637,0.019021001663998227,-0.949454905422888,0.09086521649352947,0.2880131893075841,0.2864828675886264,-0.6584173566204107,-0.05114065839351374,-0.46665102890309645,-0.06419211642152006,-0.19873474382607964,-0.1039731318902806
12,-0.7561971901531084,-1.4612486425696998,-0.10177481384770674,-1.9241030946194129,0.3012326944494014,-2.14268230985822,0.4954055441531967,0.649036377250516,0.6834023270247342,-0.42257304581144384,-0.7463734369953259,-0.1463739883252394,-0.9372395187840452,0.007400720974343633,-1.0368298477552318,0.07480297826212726,0.3079914563322216,0.30099338843897566,-0.7066773223324797,-0.054175633131692776,-0.47267160258890273,-0.07532426336702355,-0.21764960236194145,-0.11694662121771862
15,-0.8099247369816255,-1.5428995714315659,-0.13157143054009324,-2.015952138799595,0.29561025472644337,-2.2415470401622155,0.500438539692162,0.6796764253236722,0.7094898404173835,-0.49898022165403444,-0.8163915963811146,-0.17126269891641963,-1.004613991977185,0.0012916768977313808,-1.1093890681968834,0.08036062339049427,0.32798399673468587,0.32067970970933907,-0.7306615317421624,-0.03314694806897804,-0.48231932764244356,-0.05607384689782077,-0.21809556141643896,-0.10337295051168442
18,-0.8368867721244961,-1.5893147523290847,-0.13921366186988665,-2.0759266648356154,0.3083933794924125,-2.3080154573379934,0.525919903990245,0.703663552332065,0.7335949091128735,-0.5368158350563818,-0.8642846814658482,-0.1733881545528642,-1.0664279994177717,0.00765684318427251,-1.1806441578892444,0.09211266674850904,0.3408039535760832,0.32773466956687675,-0.7309653108001123,-0.019858139077724938,-0.4900722103083633,-0.045243752657630434,-0.21769845620074185,-0.09640482668329628
21,-0.840670439756154,-1.6070797157958914,-0.13270958414306974,-2.100022533136543,0.32119859583270804,-2.336279198875458,0.5414689400966686,0.7135398458479015,0.7475246471382732,-0.5312882518943975,-0.8756806095558913,-0.17214008342068837,-1.0613457107650623,0.012173818220829746,-1.175440277709119,0.09879587681730762,0.3475799382274625,0.33472782396613343,-0.7325868680014009,-0.007920815867298458,-0.49040881637781825,-0.03600911224607328,-0.20587090016375384,-0.07378824954246226
24,-0.8449458136192768,-1.6277586179354182,-0.12507678918368575,-2.1324793127015127,0.3390052188470828,-2.3730073581613347,0.5641395948115372,0.7281105650677159,0.759256548271117,-0.5257743221366876,-0.8899965493505809,-0.15200795726990962,-1.0864361682737982,0.02773564978205182,-1.1833413389641994,0.1030163068502069,0.3564255914907218,0.3429569095954175,-0.740508653327479,-0.007542049815563682,-0.48984810675618573,-0.030654435005843576,-0.19842560716374405,-0.07223164227109288
27,-0.8284363616604716,-1.636036031598062,-0.10261156054043843,-2.1590200211449018,0.36915708658278307,-2.4059928211401864,0.6020947080977536,0.7482086396752945,0.7816209728381626,-0.4922380359836686,-0.8798924730830416,-0.11914903142985359,-1.0831840723943484,0.04552427749713873,-1.1955507798011138,0.13808288162421498,0.35939588818431384,0.3573701142369848,-0.7388232396319645,-0.015294524594102701,-0.48517840440124493,-0.02461377107285248,-0.19563880384197746,-0.06553286155535751
