period.month,avg.effect,avg_CI.lower_68,avg_CI.upper_68,avg_CI.lower_90,avg_CI.upper_90,avg_CI.lower_95,avg_CI.upper_95,avg_SE.upper,avg_SE.lower,median.effect,median_CI.lower_68,median_CI.upper_68,median_CI.lower_90,median_CI.upper_90,median_CI.lower_95,median_CI.upper_95,median_SE.upper,median_SE.lower,correction.min_estimate_95,correction.max_estimate_95,correction.min_estimate_68,correction.max_estimate_68,correction.mean,correction.median
0,-0.31042651557511014,-1.0585072420024713,0.24570173201807013,-1.502320852123659,0.6107979114694206,-1.7058195857760554,0.7974774652656326,0.5818060056327785,0.6684700995267744,-0.001374176961958605,-0.060728174969284676,0.01049271215479284,-0.15448646476538086,0.037913491723369705,-0.1992385490853443,0.057238055349465376,0.12567913843812745,0.14391960431471226,-0.008731097463358968,0.07211748139508685,-7.176547268333814e-5,0.012294074925537912,0.009246796807562654,0.0010494833334144453
3,-0.48627974291284076,-1.3537108315059831,0.3398379470435897,-1.96726383600491,0.8875965573755257,-2.2658541751900367,1.1570542001098365,0.8526413523614939,0.94953726352864265,-0.13331486919488622,-0.5292542005951422,0.1454175125924268,-0.8436595534959459,0.3936737305844391,-0.9761650732883731,0.5135104514049103,0.4155243339491864,0.4420221262147651,-0.5168997956381483,0.011000471697127282,-0.27646290694676523,0.006658809877284842,-0.0931707968578753,-0.002696834628699226
6,-0.7925153191263533,-1.8667814938517233,0.1914319411293939,-2.5712236785105302,0.817099973966325,-2.908369485031517,1.1296873499058557,0.9801056465333202,1.0901292961564408,-0.34011446600220596,-0.9310397545897713,0.0020913910701195054,-1.2302304597752651,0.24818424495345953,-1.3773217597716587,0.41667306636327117,0.49801600771885907,0.519639294121604,-0.724191849970916,0.006457236550663705,-0.5197590400962835,0.0021994167345726246,-0.15962892704421178,-0.021248818472168945
9,-1.0884947713573185,-2.229013813101152,-0.03573563420496897,-2.9954430045835148,0.6620665983435727,-3.365585868609804,1.0055917612154213,1.0801562881048536,1.1759285307747018,-0.5961355581026646,-1.2206801548261366,-0.11009281221438393,-1.5802939663761983,0.1038850987002238,-1.7557533678042485,0.2552348682766141,0.5699956821848012,0.5771224071783823,-1.0241976498436416,0.01493246487797248,-0.7559857434482062,9.246933131363505e-4,-0.23392706044255396,-0.038049606309401296
12,-1.2453529406362487,-2.4662858725066457,-0.12157196278063315,-3.2654902495755316,0.6053815871584725,-3.6459822489610767,0.959819000544333,1.1344779510710028,1.216261625383534,-0.7183450700202988,-1.3677491109677677,-0.1427651152571605,-1.829998855695973,0.072763852155969,-2.0277222027653137,0.23709957842519175,0.6108646454351504,0.616748981917816,-1.125395257663305,0.01010331343925672,-0.6903922174324838,-0.005105758800508016,-0.24176118659130563,-0.05168377095819579
15,-1.330859365203208,-2.597670671170841,-0.15028851620733313,-3.4402455035978634,0.6250439916510385,-3.841994264395338,1.0074432071782338,1.2084571515729063,1.2791373352185558,-0.768101118728159,-1.4822560893933967,-0.1359850400313048,-1.9591105362376227,0.09760388693565258,-2.18327228649242,0.23251928239924724,0.6470898761421064,0.6539573911961098,-1.0923264484980602,0.022062339569796575,-0.5490742046954953,9.873454306304147e-4,-0.23032980882068324,-0.04397987597559655
18,-1.3589459635617547,-2.6434286084357215,-0.1357725050431999,-3.4973659571012146,0.6734742863279906,-3.910505802110139,1.0672606843075643,1.2470934474341295,1.310903320189277,-0.7381808554850875,-1.5380717156265438,-0.1143961609405248,-2.006321667700902,0.11180927472412186,-2.212941466711631,0.2449476457246758,0.6629560341944416,0.6639817149065464,-1.0295350266978178,0.02087901233470504,-0.4988825307324804,0.0032227798673091926,-0.2157377371837693,-0.035542917063439816
21,-1.386886790504764,-2.6999629355027643,-0.14169417669159293,-3.5693965440539,0.6762822262252477,-3.9880144091660132,1.0765637926327791,1.2683886392015238,1.3338345761501817,-0.7874167740277558,-1.5986090384801686,-0.12509075864486216,-2.05108194726082,0.09952054499081875,-2.237751924529334,0.22590401667679894,0.6657645984682202,0.6672521697863671,-0.9920731201745554,0.020259855019377496,-0.42074830515690875,0.004786409626040229,-0.2070570161684065,-0.03091946427877456
24,-1.420379896071244,-2.7566289600303313,-0.1465551981207189,-3.6278955158920065,0.6877492829423606,-4.049515655165101,1.0935887400586852,1.286735097632658,1.3441693421703385,-0.7998960958249285,-1.6247898713486917,-0.10426912301993399,-2.1112384434716382,0.11864636905977437,-2.346137720528092,0.27143152585128916,0.6962288809087738,0.6922187497912764,-1.044571817448688,0.014384507645618567,-0.39532384982198965,0.0071819931886850106,-0.2058736474432041,-0.03041022382502132
27,-1.4856110646332223,-2.958595791502756,-0.12494345750626035,-3.924092661321988,0.7654215574357837,-4.387283186440484,1.2015421237517077,1.4071837317632898,1.469882887771734,-0.7596107512461721,-1.7341675651153199,-0.08264785420796561,-2.3085780776434612,0.1879121763247955,-2.5621756904485578,0.3626961496630893,0.727247025755298,0.7485703596844517,-1.1040344375406634,0.014772538591979873,-0.4236402948802003,0.001660910248591893,-0.22012694519642853,-0.036898783510834865
30,-1.3917073145255225,-2.8790042528541724,-0.01499769275773796,-3.863242916830391,0.8928941058364325,-4.335235769786044,1.3382077865434097,1.4305165315121136,1.4872886322538352,-0.7428065875989509,-1.7277908198578167,-0.05939952373305438,-2.3392429605505205,0.24939334018216375,-2.583306422404172,0.4398225696464475,0.7667017977591672,0.788857407729676,-1.1199598603074001,0.04496690646513318,-0.5157845285995506,-0.010926115223697956,-0.23243698641229196,-0.04634226633518086
