1, -0.009901851488583885
1.9997321734658895, -0.020259327296976118
2.9997857387727116, -0.025142790496967507
3.9999999999999982, -0.0333868283037541
5.000000000000001, -0.038064833864605144
5.999517912238601, -0.04642711572211493
6.9997857387727125, -0.04502475028705265
7.999571477545424, -0.047720345121431904
8.999625042852244, -0.04835114007506548
9.999625042852244, -0.04883375036441209
11, -0.04384153244258142
12, -0.035862540476759644
13, -0.031215422962136502
14, -0.020820758602747957
15, -0.011165481178436784
0.05806479259513253, -0.0006792080905039244
16.01495543366472, 0.012448577305450806
