period.month,avg.effect,avg_CI.lower_68,avg_CI.upper_68,avg_CI.lower_90,avg_CI.upper_90,avg_CI.lower_95,avg_CI.upper_95,avg_SE.upper,avg_SE.lower,median.effect,median_CI.lower_68,median_CI.upper_68,median_CI.lower_90,median_CI.upper_90,median_CI.lower_95,median_CI.upper_95,median_SE.upper,median_SE.lower,correction.min_estimate_95,correction.max_estimate_95,correction.min_estimate_68,correction.max_estimate_68,correction.mean,correction.median
30,-0.4597885741528588,-0.9772021249812084,0.02012048256265307,-1.3086982212758367,0.3379398286766471,-1.4682140518903266,0.4931938062176163,0.4868918880148212,0.5074387925889058,-0.24625902152127643,-0.5174733900608708,0.0033176151243249352,-0.6824001624919397,0.13956334543994747,-0.7728860161602027,0.22283822083169777,0.2609534338364487,0.2659242952301896,-0.2674359642800068,0.027324705400418734,-0.08831914293409072,-0.0030545527426663827,-0.07264831134111133,-0.06551732457716711
33,-0.49201163074006393,-1.0303631853663058,0.009206996618578987,-1.374191850368026,0.33766060791754116,-1.5397981290334022,0.49823354986773055,0.5059897237691455,0.5266885268422197,-0.27793215485427636,-0.554650590117854,-0.008588846286370883,-0.7585235387075067,0.13231384437902804,-0.8407288883209826,0.22618685827168772,0.27766586565606266,0.27961201407812786,-0.29725052267261787,0.019258444153342498,-0.1100093839280585,-0.010423521646971416,-0.08727570851456318,-0.07752376983486466
36,-0.5396231143041329,-1.1009235478813733,-0.012853425651210207,-1.461102179241818,0.32810511541864606,-1.6347454950040567,0.49353570996444407,0.5288039270136776,0.5506782580040293,-0.30790664577905663,-0.6067234058931412,-0.02303909313559152,-0.8203856439882937,0.1194835825673209,-0.8951405709510506,0.20456414942348028,0.29165527332451613,0.29266271467763616,-0.3462134810470582,0.012705580462010676,-0.1567833196611766,-0.017235229949458836,-0.10499857650217638,-0.08472863731344138
39,-0.5499281902232691,-1.1231757075894018,-0.013276779183918726,-1.4899016379248373,0.3345496740944514,-1.6660585113672708,0.5041810867341744,0.5393277142074793,0.5602512639587022,-0.31597603065221763,-0.6065006075295745,-0.030876458724234848,-0.8090743361457589,0.10895951204056137,-0.9130917078373342,0.187883509012862,0.2925435738785201,0.28861955042323484,-0.3671131288217637,0.00937486491847491,-0.18031939442515688,-0.023023227625940508,-0.11464190763230926,-0.09124233852117143
42,-0.5846898394500328,-1.1643700018617411,-0.039190467328580544,-1.53546401980861,0.3137965390841199,-1.7142007756464432,0.48606957490484737,0.5488890686264775,0.5676497733900698,-0.33406777478592437,-0.6453626128467639,-0.04129041630933716,-0.8667762687271703,0.09552034788329314,-0.9503634097373784,0.1720399403538342,0.3025076264814015,0.2976184775693015,-0.4048599964639984,0.005197281437197918,-0.21014624703811988,-0.02515028844522625,-0.12825386433789174,-0.09362491796497097
45,-0.6080821576997579,-1.2074413243170545,-0.048305306355764584,-1.5920533470788338,0.3141724978842822,-1.7768140225276203,0.4908808255550428,0.5662646256291339,0.5869281316830776,-0.3618644529750017,-0.6734306342315333,-0.03944954158047226,-0.8977359816203601,0.09578873598191989,-1.0048971795086004,0.16825110452692746,0.30956629428507576,0.30708941951611274,-0.43096036749734723,0.005601598116303263,-0.22728366705488165,-0.021006712476747662,-0.13224783278876462,-0.09133825084425898
48,-0.656598477811665,-1.2872943069826792,-0.07987380218345742,-1.6893206799748366,0.29028991517480784,-1.8819174926459803,0.4713439262111909,0.5827840939617942,0.6129381184965478,-0.3683606660592935,-0.6887722348186598,-0.04591071695307214,-0.9176828536014435,0.08855154027621756,-1.02718981237142,0.16101541725487542,0.31342448659094135,0.3160524436506545,-0.4603946129700769,0.007467293920875848,-0.22716746303664986,-0.01043988669767296,-0.1332947177863464,-0.08472013331966921
51,-0.6726191891996205,-1.3052649631816087,-0.07946246736439708,-1.7106676360209834,0.29835874741652646,-1.9049958312044617,0.4832049239115123,0.5977161501601729,0.6229926876336798,-0.38854560112459735,-0.705523906766426,-0.05657469336999381,-0.9124409923687659,0.07927926546336961,-1.0298063757181515,0.1518253058985221,0.3150059882321926,0.3156782997989519,-0.4609827072054513,0.005654110997931637,-0.23121160577176436,-0.012668308299193274,-0.13245982939118012,-0.08083193466440723
54,-0.6878979105535945,-1.3344312284031108,-0.08129184109030832,-1.7476285559452758,0.30420408186621095,-1.9458227961665828,0.4916945238531976,0.6097213506051413,0.636760879689973,-0.4150116466484831,-0.7362579105090142,-0.05792901987951449,-0.9404746934134219,0.077533665788106,-1.080206976847947,0.14884054053721366,0.3205306859142644,0.32808461080549467,-0.47075014346921856,0.0054004127290874,-0.23401124729702416,-0.014580652640225279,-0.13477052235805184,-0.08104167645246971
57,-0.7077262232016157,-1.3731588460899038,-0.08962492623817042,-1.7963004223370111,0.30055268023227455,-1.999126365263986,0.4890127631688649,0.621170408403153,0.651748839633077,-0.4252620905185549,-0.784218377799076,-0.04396600190927474,-0.9991636403864973,0.08035128860746088,-1.1281937748435877,0.15392071301578794,0.3288688998177919,0.3288899233675731,-0.488164453736596,0.005342727307481291,-0.24111513395480516,-0.01554115964008284,-0.1373352747779099,-0.08010763876191138
60,-0.5636660644134572,-1.1496168971221936,-0.02382227592677182,-1.5185426784900382,0.3037115400126657,-1.694990147357924,0.46244643475840447,0.5249832068437386,0.5667489805837906,-0.3035615313993323,-0.5705828841376739,-0.035228949130504394,-0.7438010161089221,0.06428077552267383,-0.8600079516634194,0.11434558456234489,0.2253262823979645,0.2427852374053441,-0.41374567906419174,-0.0035339250251246014,-0.27360059153066496,-0.014219560845365785,-0.12899699333114079,-0.07031914169953214
