0; 0,5041287158442598
1; 0,6367580822740466
2; 0,620033029726754
3; 0,5448253428085277
4; 0,4468771894705238
5; 0,345435892303073
6; 0,2518416574917428
7; 0,1784956460814734
7,999999999999998; 0,12456711039935964
9; 0,08882494244820316
10; 0,05886798118306458
11,000000000000002; 0,04254328896006376
12,000000000000002; 0,03489640676608918
13,000000000000002; 0,0280802722450203
13,999999999999998; 0,025187668902011517
15,000000000000002; 0,023125813231908543
16; 0,021864678210388733
17; 0,02269542588329443
18; 0,02372635371834597
19; 0,02372635371834597
