period.month,avg.effect,avg_CI.lower_68,avg_CI.upper_68,avg_CI.lower_90,avg_CI.upper_90,avg_CI.lower_95,avg_CI.upper_95,avg_SE.upper,avg_SE.lower,median.effect,median_CI.lower_68,median_CI.upper_68,median_CI.lower_90,median_CI.upper_90,median_CI.lower_95,median_CI.upper_95,median_SE.upper,median_SE.lower,percentile_2.5,percentile_16,percentile_84,percentile_97.5,correction.min_estimate_95,correction.max_estimate_95,correction.min_estimate_68,correction.max_estimate_68,correction.mean,correction.median
0,-0.17894116968918328,-0.5335362476787796,0.058155864169903176,-0.7311909675788127,0.19141921231893005,-0.8109525011092744,0.2664532842168998,0.24355504532676422,0.28651655661875286,-3.4968803266095393e-4,-0.009549767402525227,0.003939631870365756,-0.016738971204724624,0.011270109376657952,-0.019790836988963077,0.015273665014334178,0.017700155177950434,0.01619836955105268,-2.8414559798446546,-0.31388112254904205,0.03423978284557932,0.7271117823596196,-0.17746451177336323,0.008797221845473008,-0.05383842715517009,0.006284224534097337,-0.022970308299280536,0.0010823310957274834
3,-0.28908588404931285,-0.7597728222713351,0.14972969973065947,-1.074743904851195,0.4389119786467392,-1.2331139307081918,0.5731231793048418,0.43655885687012397,0.480765258598809,-0.047432023614110086,-0.20796089209898438,0.06103119621483632,-0.32760711000815695,0.14734425161301265,-0.37778233166881825,0.1898225765092792,0.17788348299635137,0.18838069636696933,-3.6450846164412076,-0.7313472566030494,0.1355699834237153,1.3573160470725798,-0.3408380661194433,0.010471052525907252,-0.1252160125805203,0.00738965132477676,-0.045946015282403496,-0.010795208284205347
6,-0.5844530371743986,-1.1844666640482395,-0.007268849703879162,-1.5767990648902066,0.3237492384925428,-1.7664480517496675,0.4973398467620977,0.5382523979347461,0.5850331483906892,-0.23348046139235923,-0.48193242491437516,-0.048572763092232074,-0.6349722946881717,0.037513671227067155,-0.7100361431821274,0.09182144758492808,0.2383163972250507,0.23963204019659307,-4.7377799813752945,-1.267580746564188,0.030701232320167603,1.1234759697930081,-0.5343934368341045,0.004484369051139032,-0.32201121945637,-0.0076249818524038405,-0.11555832798831574,-0.048027903644641934
9,-0.7802038262615941,-1.4312329010698068,-0.1693309297144296,-1.8811645797806251,0.2107595528933602,-2.0948015991683873,0.39509637497295264,0.6100740027735624,0.647286303716017,-0.3656958575565744,-0.65396918472644,-0.13258402063058866,-0.8425879724630999,-0.0026304909765643703,-0.9324139663987172,0.047561619797195434,0.2717285993820714,0.27140419923068576,-5.502927609159529,-1.5893040327919148,-0.0325599710941866,1.147998466713766,-0.7176218605698569,-0.02217667513516715,-0.4662790565532359,-0.03589161064999138,-0.18457713633394698,-0.08967372066917008
12,-0.9226575378561843,-1.6183328080339427,-0.25869072440712365,-2.0514130041845133,0.1376699276315832,-2.275961570787263,0.3340633511301155,0.6378091772775437,0.6590761889569879,-0.45397569033376234,-0.7685658392965015,-0.19916901205934395,-0.9647410615134215,-0.039528389065182884,-1.0421637169334144,0.01955151850104822,0.2855822233381405,0.28292086807364775,-5.754085283427475,-1.6825875969108162,-0.07245315084522135,0.6860182829891983,-0.7657182281315609,-0.03780908495660956,-0.46626088613326466,-0.06255476321392553,-0.21610000623563666,-0.11692333936954075
15,-1.0122930817683413,-1.749654086003807,-0.2940812039221251,-2.2261709865341963,0.14784293635805829,-2.454860644139655,0.35980102868403435,0.6954711881658413,0.7147784045705863,-0.531334862913872,-0.8274276913738895,-0.22875446761566717,-1.0173365633788867,-0.04775809345666615,-1.1073045239439883,0.013700202289522255,0.31551664143245395,0.3094491414003076,-6.58483995868985,-1.8881758205896784,-0.08328882729363962,0.7056683995152386,-0.8666485054010198,-0.04460611746719958,-0.5652635803961827,-0.05806370715481744,-0.24335738640779006,-0.11495643891069496
18,-1.0329459571704986,-1.805371563950512,-0.3062192761811489,-2.2790471968774915,0.1423152000763089,-2.5060025374173085,0.3756608503626603,0.7178652980920206,0.730441248715044,-0.5743058601692353,-0.8704512050800352,-0.24442453586135232,-1.0531004131599557,-0.04639769153949363,-1.1543151483207188,0.01756423351335535,0.32566715064854257,0.3154168013992917,-6.267598640991664,-1.9048936585567042,-0.08896943065763133,0.7166003305833764,-0.842010242164207,-0.03675248398703492,-0.5371822951088661,-0.06246270109004094,-0.251557541051433,-0.11388254310848098
21,-1.044106814700367,-1.8479093937264934,-0.32181948331813975,-2.3434691590212444,0.14145197901512238,-2.577560579128671,0.36984788167091703,0.7362162538132736,0.7510817183033007,-0.5768786391325842,-0.8848466760477616,-0.2516421836415502,-1.0520228343832305,-0.04824153065494741,-1.1497181867145607,0.02855142539639932,0.33502116488478273,0.3193965125827023,-6.140635838265973,-1.9503375531737877,-0.07783658677607165,0.577028319952415,-0.8545316955598292,-0.0319030777062764,-0.5451906231092388,-0.0519572425763587,-0.2457055548337656,-0.10285673884656239
24,-1.0685336767948244,-1.8293529684525025,-0.3611874135546708,-2.319317877221848,0.1010531945752786,-2.5445211452338317,0.31521855816946004,0.7267977449754102,0.7336313103954424,-0.5918625475652847,-0.8904310040482228,-0.2493881615169648,-1.0787502264196867,-0.049345876065464575,-1.1768124563333018,0.03292403713300007,0.3353070977713058,0.32030817518975985,-6.4101428793102615,-1.9474780680221013,-0.07754566775460808,0.5381463458146971,-0.8497629618372823,-0.03437378588765531,-0.5340080303256787,-0.051995218981557796,-0.24727845222193562,-0.10583856101649775
27,-1.0692300235587842,-1.903856710306325,-0.3217857950778203,-2.406306228713146,0.15040722632947448,-2.653572674354772,0.38795774030429997,0.7683560594830647,0.7801245304519526,-0.545926560283188,-0.8742748009150898,-0.19814966418918784,-1.0559032410531932,-0.006207837639454386,-1.1471445830987421,0.06756648563972265,0.346463399127678,0.33836806638505257,-7.133543459517666,-1.9484225668276582,-0.04890307443312418,0.5770385151826465,-0.8467696491537043,0.00411423779919588,-0.5179182415081723,-0.04046768775599785,-0.23137649153356826,-0.10203800136958843
