0; 0,0013398140321227991
1,0000000000000002; -0,036876190371064266
2; -0,03377537869974834
3; -0,02743406360801376
4; -0,0374260019999062
5,000000000000001; -0,04860356354845213
6,000000000000001; -0,0654289187460041
6,999999999999999; -0,08870981493964308
7,999999999999999; -0,11268965945745563
9; -0,13464474939873666
10,000000000000002; -0,15657073291895673
11; -0,17697077288460605
12; -0,1942320472555401
13; -0,20859527213455165
14,000000000000002; -0,21931949312520382
15; -0,22715642847819484
16; -0,23186390532544288
17; -0,23371437696663422
18; -0,23356010667430627
19; -0,22872781065088676
20,000000000000004; -0,22098987057419062
