period.month,avg.effect,avg_CI.lower_68,avg_CI.upper_68,avg_CI.lower_90,avg_CI.upper_90,avg_CI.lower_95,avg_CI.upper_95,avg_SE.upper,avg_SE.lower,median.effect,median_CI.lower_68,median_CI.upper_68,median_CI.lower_90,median_CI.upper_90,median_CI.lower_95,median_CI.upper_95,median_SE.upper,median_SE.lower,percentile_2.5,percentile_16,percentile_84,percentile_97.5,correction.min_estimate_95,correction.max_estimate_95,correction.min_estimate_68,correction.max_estimate_68,correction.mean,correction.median
0,-0.12692539047630708,-0.2833766421569837,0.0029917019490000823,-0.3851231549676546,0.08804822355277832,-0.43320049585626985,0.12928140182871264,0.13235626121852917,0.1535748463261944,-4.844141318437865e-4,-0.0067916165996019864,0.0017900382052043777,-0.01319777146985901,0.006052264657569636,-0.01663277873599252,0.010791127270208534,0.014380219184647136,0.014076266036278736,-1.4796081249628485,-0.2570056460266686,0.01202410318449502,0.31391781015042175,-1.8468604183641816e-4,0.0021434232328824522,1.048320917126625e-4,0.0019486240067057175,7.634536632147135e-4,5.251951720193136e-4
3,-0.15261126694096103,-0.3854609516361885,0.06221405694899437,-0.5359537999318752,0.1999892539472459,-0.608751182498432,0.26681070423778513,0.21348642665445366,0.23066100139212845,-0.011272488772370519,-0.09313155949749813,0.05164853194260348,-0.15117190302138678,0.10758359319601868,-0.1824173604387857,0.13662540907171172,0.10358744933912746,0.10610605016689792,-1.5644174176580494,-0.4069921940959306,0.1257431777859726,0.4517893004694191,0.0033117634254007417,0.036959881843031846,0.0108698555083249,0.033318050535557114,0.020312487366965212,0.016411519879332502
6,-0.18041416314298,-0.46400274893919347,0.08309373870352287,-0.6456549619433515,0.2531631434672363,-0.7336741431115282,0.3355037683456862,0.2611506361860971,0.27955221127330626,-0.02943091245317353,-0.14977248757335176,0.07069179452725345,-0.23524203360987028,0.14476175881321302,-0.2808263594849979,0.1823366210664656,0.13483682647000186,0.14051289623618324,-1.8463356571702816,-0.49333588357556546,0.15226119486949707,0.5962346165703833,0.0016813631753041357,0.05489390826969861,0.009041718457521074,0.04944869917395703,0.02720157017977488,0.018553310781629216
9,-0.20848852013276004,-0.5285769762602016,0.09568498887636126,-0.736236600538396,0.2926384654972507,-0.8367446622997619,0.3873564851211497,0.30066938978330277,0.3190822822854965,-0.057952059236968265,-0.20544364613028987,0.08166848535191305,-0.32098692522914396,0.1729513592563085,-0.37253882200801125,0.22025516525301386,0.16006126824245473,0.16358670947249865,-2.0024229514710834,-0.6046192025524064,0.16846832383514118,0.7189252093784604,-8.411432756707691e-5,0.06447502183778767,0.006490104171236816,0.0574991781628174,0.027806509464501233,0.014353875816825842
12,-0.24839875987250878,-0.6102403314583472,0.0900098688116631,-0.8441340406949049,0.3141950412573739,-0.9568844096651852,0.42149058685270524,0.33658298626395533,0.3590050805597521,-0.08649645502788639,-0.2583323889260708,0.0806767376129899,-0.38613673818092753,0.18993404452996182,-0.44941521335697743,0.24497675884575076,0.1768347077244775,0.18672698945864455,-2.3131197816181803,-0.6719847959994201,0.17171856255909196,0.757007615566051,-7.486876015378357e-4,0.07223623831418835,0.006248609392491976,0.06213893541892414,0.033209273819356434,0.033891293612401605
15,-0.27404876975758463,-0.669370049643402,0.09660550110816138,-0.9244840677232606,0.34179543312705185,-1.047147111517925,0.45893691949432963,0.36963093226522,0.3921780650772876,-0.10752972073766208,-0.2981912144030224,0.0763911013790692,-0.4211149228957179,0.19818301476557001,-0.4940597074700438,0.2597213042701215,0.1909648583082827,0.20219903622781246,-2.572595375373332,-0.7207346112645608,0.17254016316768853,0.7751762824634959,-0.008761417842952767,0.08705442337034255,-0.008032773654206734,0.07600780486995021,0.0366231395830392,0.036483055845496604
18,-0.30670857288881426,-0.7289640030844681,0.08911043911112027,-1.0011214283969119,0.35312821786341975,-1.1324234666970054,0.479289160013408,0.3978012893026281,0.4189752286984738,-0.12765429321634553,-0.3293085835615748,0.06582113935563844,-0.4832877287786522,0.18880387333670148,-0.5530922598907719,0.2517335357699172,0.202880415598689,0.21543256939509403,-2.490556732405387,-0.7586262859400409,0.16899711276414658,0.8644249053259492,-0.0269866977268171,0.16549294747488233,-0.023815281200116875,0.09779723413225028,0.04199758523112733,0.02663707570533956
21,-0.32516076871720007,-0.777280292033362,0.09286444799975879,-1.0653102480872247,0.36796032404978707,-1.2037411208202098,0.5007855470861051,0.42069099281246325,0.44311676935731714,-0.14564657381869517,-0.36774814545756584,0.05728628263956005,-0.5206665512654445,0.18513987111936644,-0.5979356449823738,0.26201942679744306,0.21568772911140308,0.228857397239526,-2.5332507230770096,-0.7801606166467294,0.14603616771882466,0.9792700245102661,-0.04502818108774483,0.17664971839539145,-0.037578451526104506,0.09853413180197089,0.033562618561616284,0.009006513399407348
24,-0.3747033772347633,-0.8484305018401672,0.06837950833685646,-1.152872047199411,0.3571620203156099,-1.2991894058673883,0.497751133113764,0.4433330774581841,0.4657731580615313,-0.18802668798003844,-0.4301116826657579,0.034593180509057575,-0.5911041763659635,0.16484986666390097,-0.6594021393015743,0.2420635601540394,0.23359784146120477,0.24559008009003347,-2.6957096612194853,-0.8653343765845029,0.1152972534198615,0.9750189946505822,-0.06145067365326076,0.18348010264480044,-0.0502728274412733,0.09418859376500788,0.026867164141178325,0.0015919438740046518
27,-0.4192787461876333,-0.9175397117664503,0.04391746113450384,-1.2366029548900892,0.349968752129448,-1.389694071148347,0.4993776160055394,0.46767165046456166,0.48854838205498197,-0.2231147614969737,-0.4735357046173735,0.0192649207534496,-0.6151972092428054,0.15558966942708707,-0.6988769119048835,0.23347703376929993,0.24801880362658307,0.25251480948306365,-2.992525948920602,-0.9221521260092925,0.07033723880300002,1.0004813937175312,-0.07335845832380955,0.10725603118673763,-0.06148091314554856,0.0742366956813384,0.010491894749849235,-0.004113561097829352
30,-0.4597885741528588,-0.9772021249812084,0.02012048256265307,-1.3086982212758367,0.3379398286766471,-1.4682140518903266,0.4931938062176163,0.4868918880148212,0.5074387925889058,-0.24625902152127643,-0.5174733900608708,0.0033176151243249352,-0.6824001624919397,0.13956334543994747,-0.7728860161602027,0.22283822083169777,0.2609534338364487,0.2659242952301896,-3.0817280892502295,-0.9756857057741282,0.04359224503977823,0.999485325849092,-0.08750003655442479,0.09085863940056096,-0.07225120070108465,0.062873874233977,6.33941840070903e-4,-0.013224803062071327
33,-0.49201163074006393,-1.0303631853663058,0.009206996618578987,-1.374191850368026,0.33766060791754116,-1.5397981290334022,0.49823354986773055,0.5059897237691455,0.5266885268422197,-0.27793215485427636,-0.554650590117854,-0.008588846286370883,-0.7585235387075067,0.13231384437902804,-0.8407288883209826,0.22618685827168772,0.27766586565606266,0.27961201407812786,-3.344118945110057,-1.0222386697664452,0.028803201209151273,1.0004813937175312,-0.1004576757742632,0.06560317321066383,-0.0830896941121966,0.03764136264620668,-0.012643705473878194,-0.018259949590888405
36,-0.5396231143041329,-1.1009235478813733,-0.012853425651210207,-1.461102179241818,0.32810511541864606,-1.6347454950040567,0.49353570996444407,0.5288039270136776,0.5506782580040293,-0.30790664577905663,-0.6067234058931412,-0.02303909313559152,-0.8203856439882937,0.1194835825673209,-0.8951405709510506,0.20456414942348028,0.29165527332451613,0.29266271467763616,-3.344118945110057,-1.1689141824688114,0.021114003704985698,1.0004813937175312,-0.10906144784238772,0.06819737548127483,-0.09000903407151478,0.03905941840471919,-0.013976419274966857,-0.017534649398133133
39,-0.5499281902232691,-1.1231757075894018,-0.013276779183918726,-1.4899016379248373,0.3345496740944514,-1.6660585113672708,0.5041810867341744,0.5393277142074793,0.5602512639587022,-0.31597603065221763,-0.6065006075295745,-0.030876458724234848,-0.8090743361457589,0.10895951204056137,-0.9130917078373342,0.187883509012862,0.2925435738785201,0.28861955042323484,-3.344118945110057,-1.1815095838412142,0.014299698634092693,1.0004813937175312,-0.11092922473145753,0.0584970104283605,-0.09325613358049703,0.03239023081940681,-0.016343996819451576,-0.014398737159607239
42,-0.5846898394500328,-1.1643700018617411,-0.039190467328580544,-1.53546401980861,0.3137965390841199,-1.7142007756464432,0.48606957490484737,0.5488890686264775,0.5676497733900698,-0.33406777478592437,-0.6453626128467639,-0.04129041630933716,-0.8667762687271703,0.09552034788329314,-0.9503634097373784,0.1720399403538342,0.3025076264814015,0.2976184775693015,-3.344118945110057,-1.2415498354149768,0.009802123230118575,1.0004813937175312,-0.11745033081654903,0.06501662773492278,-0.09586978430718243,0.03130441764362736,-0.01839045281565122,-0.017793764938245832
45,-0.6080821576997579,-1.2074413243170545,-0.048305306355764584,-1.5920533470788338,0.3141724978842822,-1.7768140225276203,0.4908808255550428,0.5662646256291339,0.5869281316830776,-0.3618644529750017,-0.6734306342315333,-0.03944954158047226,-0.8977359816203601,0.09578873598191989,-1.0048971795086004,0.16825110452692746,0.30956629428507576,0.30708941951611274,-3.344118945110057,-1.3022145089725061,9.393511261564216e-4,1.0004813937175312,-0.1185887021467831,0.024558125627397478,-0.09291901270166417,0.01010345515048757,-0.030096401337154594,-0.023183684284972535
48,-0.656598477811665,-1.2872943069826792,-0.07987380218345742,-1.6893206799748366,0.29028991517480784,-1.8819174926459803,0.4713439262111909,0.5827840939617942,0.6129381184965478,-0.3683606660592935,-0.6887722348186598,-0.04591071695307214,-0.9176828536014435,0.08855154027621756,-1.02718981237142,0.16101541725487542,0.31342448659094135,0.3160524436506545,-3.344118945110057,-1.4495656226967875,8.06544641828152e-5,1.0004813937175312,-0.10481638399640407,0.014158928686753426,-0.0856066957836629,0.009862510947058423,-0.027555905905876695,-0.012251703472118385
51,-0.6726191891996205,-1.3052649631816087,-0.07946246736439708,-1.7106676360209834,0.29835874741652646,-1.9049958312044617,0.4832049239115123,0.5977161501601729,0.6229926876336798,-0.38854560112459735,-0.705523906766426,-0.05657469336999381,-0.9124409923687659,0.07927926546336961,-1.0298063757181515,0.1518253058985221,0.3150059882321926,0.3156782997989519,-3.344118945110057,-1.461628690628654,-0.004071494664613944,1.0004813937175312,-0.09836098774538905,0.010064724512395859,-0.081503781800609,0.0080942714160461,-0.02675501383989828,-0.014592123998312894
54,-0.6878979105535945,-1.3344312284031108,-0.08129184109030832,-1.7476285559452758,0.30420408186621095,-1.9458227961665828,0.4916945238531976,0.6097213506051413,0.636760879689973,-0.4150116466484831,-0.7362579105090142,-0.05792901987951449,-0.9404746934134219,0.077533665788106,-1.080206976847947,0.14884054053721366,0.3205306859142644,0.32808461080549467,-3.344118945110057,-1.4922684621783526,-0.00576356150820586,0.949101011702555,-0.09935659708187156,0.011002289678386512,-0.08233603327655697,0.008870482021435037,-0.02703761807488553,-0.01703692668821673
57,-0.7077262232016157,-1.3731588460899038,-0.08962492623817042,-1.7963004223370111,0.30055268023227455,-1.999126365263986,0.4890127631688649,0.621170408403153,0.651748839633077,-0.4252620905185549,-0.784218377799076,-0.04396600190927474,-0.9991636403864973,0.08035128860746088,-1.1281937748435877,0.15392071301578794,0.3288688998177919,0.3288899233675731,-3.344118945110057,-1.5202255380092624,-0.018745313310412962,0.9214826159796305,-0.10091053858096528,0.011547173617649419,-0.08193100950061072,0.008850076654580829,-0.026035054167173367,-0.016887232504394334
60,-0.5636660644134572,-1.1496168971221936,-0.02382227592677182,-1.5185426784900382,0.3037115400126657,-1.694990147357924,0.46244643475840447,0.5249832068437386,0.5667489805837906,-0.3035615313993323,-0.5705828841376739,-0.035228949130504394,-0.7438010161089221,0.06428077552267383,-0.8600079516634194,0.11434558456234489,0.2253262823979645,0.2427852374053441,-3.344118945110057,-1.2191942613377122,-0.014946796642940127,1.0004813937175312,-0.08571595781781179,-0.0010182072489569338,-0.0712255434722973,-0.0022416862296326216,-0.027050904881022058,-0.01556582180299828
